date,main_net,small_net,mid_net,large_net,super_net
2026-04-28,-757575744.0,544629712.0,212946032.0,-412504448.0,-345071296.0
2026-04-29,107306672.0,-42590704.0,-64715968.0,14077680.0,93228992.0
2026-04-30,645289312.0,-466284048.0,-179005280.0,429977936.0,215311376.0
2026-05-06,-182457328.0,-2553440.0,185010768.0,34105152.0,-216562480.0
2026-05-07,479389776.0,-317023632.0,-162366144.0,78474768.0,400915008.0
2026-05-08,107966464.0,-89343904.0,-18622560.0,141735776.0,-33769312.0
2026-05-11,206907840.0,-149838816.0,-57069024.0,106120832.0,100787008.0
2026-05-12,-222478496.0,176436880.0,46041616.0,-1827792.0,-220650704.0
2026-05-13,-326671184.0,347128416.0,-20457248.0,-246302160.0,-80369024.0
2026-05-14,14287456.0,-23039616.0,8752144.0,40704352.0,-26416896.0
2026-05-15,-598373360.0,493204704.0,105168656.0,-66051264.0,-532322096.0
2026-05-18,-291622576.0,194364480.0,97258096.0,-198896208.0,-92726368.0
2026-05-19,-789446032.0,773551744.0,15894288.0,-354493680.0,-434952352.0
2026-05-20,-161554512.0,288418432.0,-126863904.0,-107241088.0,-54313424.0
2026-05-21,-29658624.0,45065296.0,-15406688.0,-28386976.0,-1271648.0
2026-05-22,266565328.0,-103890016.0,-162675296.0,46888176.0,219677152.0
2026-05-25,-161649920.0,-25645680.0,187295616.0,47035760.0,-208685680.0
2026-05-26,-227541040.0,262149936.0,-34608880.0,-126866976.0,-100674064.0
2026-05-27,-149751568.0,135328144.0,14423440.0,-93711424.0,-56040144.0
2026-05-28,105885312.0,47975280.0,-153860592.0,-65020688.0,170906000.0
2026-05-29,1331285296.0,-684074432.0,-647210864.0,791377488.0,539907808.0
2026-06-01,-216354208.0,157935360.0,58418864.0,-80006752.0,-136347456.0
2026-06-02,-58662912.0,96923024.0,-38260128.0,-34233120.0,-24429792.0
2026-06-03,400191328.0,-269165728.0,-131025584.0,263130896.0,137060432.0
2026-06-04,-371607024.0,396589328.0,-24982288.0,-115352512.0,-256254512.0
2026-06-05,-343171792.0,243824272.0,99347520.0,-116266944.0,-226904848.0
2026-06-08,-221431264.0,239817792.0,-18386528.0,-111293440.0,-110137824.0
2026-06-09,270311504.0,36897456.0,-307208960.0,-29267632.0,299579136.0
2026-06-10,63224928.0,9446528.0,-72671472.0,-32973840.0,96198768.0
2026-06-11,-54668720.0,22502096.0,32166624.0,-35480768.0,-19187952.0
2026-06-12,184345344.0,-285817872.0,101472528.0,169766496.0,14578848.0
2026-06-15,936847008.0,-213414576.0,-723432416.0,-385697280.0,1322544288.0
2026-06-16,-928973872.0,605685456.0,323288416.0,-602923680.0,-326050192.0
2026-06-17,-493231680.0,324768880.0,168462784.0,-320488816.0,-172742864.0
2026-06-18,1020541120.0,-791319568.0,-229221568.0,152267616.0,868273504.0
2026-06-22,632073696.0,-529022304.0,-103051392.0,487717952.0,144355744.0
2026-06-23,-19001376.0,11361552.0,7639824.0,-69038048.0,50036672.0
2026-06-24,-357517168.0,334239904.0,23277264.0,-38203040.0,-319314128.0
2026-06-25,-218168608.0,36187168.0,181981440.0,27184176.0,-245352784.0
2026-06-26,-567630336.0,369751696.0,197878640.0,117088048.0,-684718384.0
