date,main_net,small_net,mid_net,large_net,super_net
2026-04-28,-92112304.0,195354256.0,-103241952.0,54117680.0,-146229984.0
2026-04-29,-104189872.0,108067360.0,-3877504.0,-89998944.0,-14190928.0
2026-04-30,-86697504.0,-35764832.0,122462336.0,10349264.0,-97046768.0
2026-05-06,134764032.0,-48227456.0,-86536576.0,14521232.0,120242800.0
2026-05-07,20562064.0,-72218528.0,51656496.0,-47756832.0,68318896.0
2026-05-08,444402272.0,-246343296.0,-198058992.0,-83456656.0,527858928.0
2026-05-11,393192304.0,-166762224.0,-226430080.0,-18763696.0,411956000.0
2026-05-12,-541204048.0,433805952.0,107398112.0,-316068784.0,-225135264.0
2026-05-13,44735344.0,-53408064.0,8672720.0,36504816.0,8230528.0
2026-05-14,285607072.0,-255839696.0,-29767376.0,243567600.0,42039472.0
2026-05-15,-1102010912.0,608235504.0,493775408.0,-303147808.0,-798863104.0
2026-05-18,-345374112.0,253443184.0,91930912.0,-103973408.0,-241400704.0
2026-05-19,-199430448.0,237888272.0,-38457840.0,-52512112.0,-146918336.0
2026-05-20,435016112.0,-395024048.0,-39992048.0,308078448.0,126937664.0
2026-05-21,-520740032.0,357869744.0,162870304.0,-190643856.0,-330096176.0
2026-05-22,232357872.0,-72073648.0,-160284208.0,88885744.0,143472128.0
2026-05-25,134889152.0,-93012672.0,-41876464.0,-21889296.0,156778448.0
2026-05-26,-49285792.0,-107445120.0,156730896.0,17868208.0,-67154000.0
2026-05-27,-8809968.0,-20672592.0,29482576.0,-18736416.0,9926448.0
2026-05-28,309839264.0,-157308800.0,-152530464.0,62759280.0,247079984.0
2026-05-29,-109758224.0,172105536.0,-62347296.0,-221878800.0,112120576.0
2026-06-01,-517637072.0,371794144.0,145842944.0,-208461552.0,-309175520.0
2026-06-02,41460864.0,79442960.0,-120903808.0,-45977184.0,87438048.0
2026-06-03,-28353888.0,186621984.0,-158268080.0,43191920.0,-71545808.0
2026-06-04,57462528.0,11156720.0,-68619280.0,6572528.0,50890000.0
2026-06-05,85852032.0,28291056.0,-114143072.0,112831040.0,-26979008.0
2026-06-08,-153073056.0,231538336.0,-78465264.0,-91949504.0,-61123552.0
2026-06-09,254438880.0,88570176.0,-343009056.0,-200126064.0,454564944.0
2026-06-10,-508745632.0,239898832.0,268846800.0,-122368736.0,-386376896.0
2026-06-11,759499104.0,-538373024.0,-221126080.0,352997888.0,406501216.0
2026-06-12,907376832.0,-672062768.0,-235314048.0,295814032.0,611562800.0
2026-06-15,601619184.0,-104972352.0,-496646848.0,-206914176.0,808533360.0
2026-06-16,-965466256.0,737173264.0,228292992.0,-714506832.0,-250959424.0
2026-06-17,98546128.0,-91432224.0,-7113920.0,20701472.0,77844656.0
2026-06-18,-524404864.0,319601296.0,204803568.0,-99922400.0,-424482464.0
2026-06-22,641686352.0,-619637264.0,-22049088.0,342819248.0,298867104.0
2026-06-23,-533931248.0,505723040.0,28208224.0,-292239856.0,-241691392.0
2026-06-24,-221579360.0,277788208.0,-56208848.0,-141697600.0,-79881760.0
2026-06-25,-672428752.0,545030608.0,127398128.0,-62323520.0,-610105232.0
2026-06-26,-776948608.0,598351232.0,178597360.0,-24197296.0,-752751312.0
