date,main_net,small_net,mid_net,large_net,super_net
2026-04-28,-39171261.0,-22215164.0,61386430.0,20959016.0,-60130277.0
2026-04-29,-3767161.0,8511421.0,-4744260.0,-6001164.0,2234003.0
2026-04-30,-52346606.0,34821073.0,17525534.0,-34949519.0,-17397087.0
2026-05-06,-54895487.0,63993213.0,-9097728.0,-47877123.0,-7018364.0
2026-05-07,1775138.0,26112684.0,-27887823.0,2442396.0,-667258.0
2026-05-08,108006900.0,-98360171.0,-9646720.0,56577027.0,51429873.0
2026-05-11,125963985.0,-97004518.0,-28959488.0,111776896.0,14187089.0
2026-05-12,-72311447.0,64058642.0,8252800.0,-52751040.0,-19560407.0
2026-05-13,35350357.0,1873507.0,-37223856.0,-21538912.0,56889269.0
2026-05-14,2445287.0,7300648.0,-9745936.0,36237328.0,-33792041.0
2026-05-15,-59038571.0,22847242.0,36191328.0,-37322601.0,-21715970.0
2026-05-18,-34763497.0,16072315.0,18691182.0,-25516488.0,-9247009.0
2026-05-19,6495523.0,3002772.0,-9498304.0,44319150.0,-37823627.0
2026-05-20,68512310.0,-16870861.0,-51641456.0,57139072.0,11373238.0
2026-05-21,-97612405.0,57723762.0,39888656.0,-73008604.0,-24603801.0
2026-05-22,23295693.0,24607058.0,-47902752.0,-15728127.0,39023820.0
2026-05-25,-5844820.0,92186656.0,-86341840.0,-10630304.0,4785484.0
2026-05-26,-52948528.0,30040864.0,22907664.0,-43730304.0,-9218224.0
2026-05-27,-8062025.0,15804624.0,-7742608.0,26741350.0,-34803375.0
2026-05-28,31219249.0,-89197088.0,57977840.0,22316258.0,8902991.0
2026-05-29,-15032182.0,4480384.0,10551792.0,6560868.0,-21593050.0
2026-06-01,-44882447.0,37901223.0,6981232.0,-25314526.0,-19567921.0
2026-06-02,42413527.0,-46497617.0,4084089.0,17877582.0,24535945.0
2026-06-03,-62653566.0,19232671.0,43420896.0,-13816998.0,-48836568.0
2026-06-04,22770402.0,30924209.0,-53694606.0,10066176.0,12704226.0
2026-06-05,-52682032.0,73187018.0,-20504986.0,-38537510.0,-14144522.0
2026-06-08,-82869281.0,74944699.0,7924582.0,-43311123.0,-39558158.0
2026-06-09,-4012449.0,37334848.0,-33322400.0,1084569.0,-5097018.0
2026-06-10,-2558484.0,-3064198.0,5622682.0,183728.0,-2742212.0
2026-06-11,25905277.0,-80630953.0,54725677.0,24809592.0,1095685.0
2026-06-12,-9964683.0,-1629258.0,11593941.0,-18055017.0,8090334.0
2026-06-15,-60828435.0,123191244.0,-62362803.0,28109548.0,-88937983.0
2026-06-16,-7858219.0,26263225.0,-18405006.0,-13941966.0,6083747.0
2026-06-17,-12032156.0,-7856489.0,19888645.0,-12890182.0,858026.0
2026-06-18,19393370.0,-70486960.0,51093605.0,28303786.0,-8910416.0
2026-06-22,-31141469.0,21434673.0,9706795.0,-35239271.0,4097802.0
2026-06-23,-25361221.0,5183520.0,20177702.0,-5039542.0,-20321679.0
2026-06-24,-8395790.0,-5694652.0,14090441.0,-8339323.0,-56467.0
2026-06-25,11176437.0,-19428755.0,8252317.0,-7816716.0,18993153.0
2026-06-26,-38327903.0,38029671.0,298232.0,-28470195.0,-9857708.0
