date,main_net,small_net,mid_net,large_net,super_net
2026-02-09,349806864.0,-170485440.0,-179321440.0,87325968.0,262480896.0
2026-02-10,119924640.0,-11531952.0,-108392688.0,-73357216.0,193281856.0
2026-02-11,-391328960.0,288256960.0,103071984.0,-105340992.0,-285987968.0
2026-02-12,96928384.0,-97697504.0,769136.0,24078240.0,72850144.0
2026-02-13,-499874400.0,439680784.0,60193616.0,-162591952.0,-337282448.0
2026-02-24,310400080.0,-117135424.0,-193264624.0,-103494112.0,413894192.0
2026-02-25,-284535888.0,192415856.0,92120016.0,-177898976.0,-106636912.0
2026-02-26,-310967792.0,217091584.0,93876224.0,-202823264.0,-108144528.0
2026-02-27,-467183072.0,384841392.0,82341680.0,-101870192.0,-365312880.0
2026-03-02,273458448.0,-49791312.0,-223667120.0,-82080016.0,355538464.0
2026-03-03,-267079824.0,195591584.0,71488240.0,-177539856.0,-89539968.0
2026-03-04,-385795728.0,359852016.0,25943696.0,-197391104.0,-188404624.0
2026-03-05,-154146576.0,175187872.0,-21041312.0,-98162608.0,-55983968.0
2026-03-06,-544930368.0,435404784.0,109525568.0,-310765968.0,-234164400.0
2026-03-09,-208039440.0,202511680.0,5527760.0,-165749648.0,-42289792.0
2026-03-10,689975616.0,-390661248.0,-299314368.0,64296096.0,625679520.0
2026-03-11,175185488.0,57684576.0,-232870080.0,-279071584.0,454257072.0
2026-03-12,-241722912.0,184794976.0,56927936.0,-22820304.0,-218902608.0
2026-03-13,135758080.0,-90969920.0,-44788176.0,37550512.0,98207568.0
2026-03-16,-41677024.0,213374864.0,-171697872.0,47922384.0,-89599408.0
2026-03-17,-550588176.0,396564800.0,154023392.0,-81744672.0,-468843504.0
2026-03-18,235274208.0,-262768480.0,27494272.0,105423008.0,129851200.0
2026-03-19,-2101701.0,22531264.0,-20429552.0,38628064.0,-40729765.0
2026-03-20,542376656.0,-360439008.0,-181937648.0,241881408.0,300495248.0
2026-03-23,-26795424.0,27486016.0,-690592.0,-26465312.0,-330112.0
2026-03-24,746779856.0,-405004960.0,-341774896.0,129810528.0,616969328.0
2026-03-25,568953296.0,-224395584.0,-344557680.0,6954784.0,561998512.0
2026-03-26,-342476768.0,307304288.0,35172480.0,87361728.0,-429838496.0
2026-03-27,470904816.0,-346635296.0,-124269504.0,201316048.0,269588768.0
2026-03-30,290965392.0,-18360272.0,-272605136.0,-59541504.0,350506896.0
2026-03-31,-370249072.0,158154112.0,212094976.0,-32634624.0,-337614448.0
2026-04-01,-217700720.0,227512096.0,-9811376.0,-186500896.0,-31199824.0
2026-04-02,140772928.0,80822800.0,-221595728.0,-329950656.0,470723584.0
2026-04-03,-150960816.0,50832128.0,100128704.0,250670368.0,-401631184.0
2026-04-07,-284834144.0,264292704.0,20541456.0,-49756928.0,-235077216.0
2026-04-08,-115973248.0,223275552.0,-107302304.0,-280239888.0,164266640.0
2026-04-09,271860000.0,7848576.0,-279708560.0,-78840032.0,350700032.0
2026-04-10,-1670641040.0,1285591152.0,385049904.0,-492931904.0,-1177709136.0
2026-04-13,-570671200.0,570640240.0,30960.0,-228915328.0,-341755872.0
2026-04-14,-528656752.0,502133040.0,26523712.0,-296465120.0,-232191632.0
2026-04-15,-486080880.0,501382096.0,-15301232.0,-51185696.0,-434895184.0
2026-04-16,11044592.0,74484464.0,-85529040.0,71761984.0,-60717392.0
2026-04-17,-409071424.0,331667216.0,77404208.0,-93090288.0,-315981136.0
2026-04-20,147816800.0,79204208.0,-227021008.0,-25912224.0,173729024.0
2026-04-21,-217298976.0,342587520.0,-125288528.0,-111815504.0,-105483472.0
2026-04-22,610446512.0,-201190624.0,-409255872.0,27933120.0,582513392.0
2026-04-23,-950379008.0,679476240.0,270902800.0,-525977392.0,-424401616.0
2026-04-24,-1075684576.0,1048300544.0,27384032.0,-699041712.0,-376642864.0
2026-04-27,465857824.0,-54436896.0,-411420928.0,282826944.0,183030880.0
2026-04-28,-274780336.0,219242336.0,55538016.0,-89754400.0,-185025936.0
2026-04-29,-281240096.0,236975776.0,44264304.0,-67313680.0,-213926416.0
2026-04-30,-1390146560.0,935045344.0,455101216.0,-504382400.0,-885764160.0
2026-05-06,-210002912.0,212470704.0,-2467776.0,-30952096.0,-179050816.0
2026-05-07,491814544.0,-351588320.0,-140226224.0,91115056.0,400699488.0
2026-05-08,118993088.0,-38511088.0,-80482000.0,101453856.0,17539232.0
2026-05-11,-244664208.0,415310256.0,-170646048.0,-44756720.0,-199907488.0
2026-05-12,327593248.0,-592746.0,-327000496.0,-80341760.0,407935008.0
2026-05-13,-563865872.0,35532297.0,528333568.0,-105649088.0,-458216784.0
2026-05-14,-247912848.0,9110634.0,238802192.0,-33409360.0,-214503488.0
2026-05-15,-1137831936.0,1019944416.0,117887488.0,-546232480.0,-591599456.0
2026-05-18,611632272.0,-301314832.0,-310317440.0,33140240.0,578492032.0
2026-05-19,-128523728.0,189616192.0,-61092448.0,-102670448.0,-25853280.0
2026-05-20,-34659328.0,235948160.0,-201288848.0,-141541328.0,106882000.0
2026-05-21,-639634672.0,690907408.0,-51272752.0,-349764512.0,-289870160.0
2026-05-22,372218096.0,-170834416.0,-201383680.0,93647760.0,278570336.0
2026-05-25,-493855840.0,364150880.0,129704976.0,-181326176.0,-312529664.0
2026-05-26,-1415100464.0,1086824848.0,328275600.0,-547765680.0,-867334784.0
2026-05-27,-99555344.0,74637520.0,24917808.0,-241400304.0,141844960.0
2026-05-28,-73794016.0,72914400.0,879632.0,-170190320.0,96396304.0
2026-05-29,1039076912.0,-381212416.0,-657864512.0,-108945680.0,1148022592.0
2026-06-01,-249276000.0,236476912.0,12799088.0,77120384.0,-326396384.0
2026-06-02,1720906240.0,-462308400.0,-1258597840.0,-533987168.0,2254893408.0
2026-06-03,-245898672.0,-224506.0,246123184.0,-322743440.0,76844768.0
2026-06-04,-720761760.0,-481433.0,721243264.0,-264399328.0,-456362432.0
2026-06-05,-667993168.0,-1362797.0,669356064.0,-439603216.0,-228389952.0
2026-06-08,-53441808.0,-550207.0,53992016.0,4153552.0,-57595360.0
2026-06-09,1179883312.0,-395232.0,-1179488080.0,-138937232.0,1318820544.0
2026-06-10,-1166805184.0,-406526.0,1167211696.0,8599008.0,-1175404192.0
2026-06-11,-883355776.0,-350581.0,883706336.0,-412597632.0,-470758144.0
2026-06-12,289045904.0,-416784.0,-288629104.0,118739600.0,170306304.0
2026-06-15,130061424.0,-854268.0,-129207152.0,-215404496.0,345465920.0
2026-06-16,201430752.0,-485750.0,-200944992.0,-67350720.0,268781472.0
2026-06-17,-724487920.0,-231431.0,724719360.0,-259416464.0,-465071456.0
2026-06-18,158658608.0,-667112.0,-157991488.0,-76609520.0,235268128.0
2026-06-22,1078186768.0,-374850.0,-1077811920.0,-321794544.0,1399981312.0
2026-06-23,142109216.0,-1306477.0,-140802816.0,-312278496.0,454387712.0
2026-06-24,-977612560.0,-1056306.0,978668848.0,-50306464.0,-927306096.0
2026-06-25,-1012630880.0,-430176.0,1013061136.0,-116938320.0,-895692560.0
2026-06-26,-1634327232.0,-412350.0,1634739632.0,-583900848.0,-1050426384.0
