date,main_net,small_net,mid_net,large_net,super_net
2026-04-27,26931104.0,-1807555.0,-25123547.0,-328260992.0,355192096.0
2026-04-28,38124544.0,-3683888.0,-34440656.0,-326310272.0,364434816.0
2026-04-29,41703968.0,-3163005.0,-38540966.0,-185226784.0,226930752.0
2026-04-30,33027760.0,-2140156.0,-30887605.0,-187463216.0,220490976.0
2026-05-06,31333424.0,-2565290.0,-28768030.0,600299952.0,-568966528.0
2026-05-07,37996176.0,-3191591.0,-34804580.0,73773488.0,-35777312.0
2026-05-08,23577888.0,-1945688.0,-21632194.0,251878080.0,-228300192.0
2026-05-11,29432544.0,-2287604.0,-27144939.0,74297360.0,-44864816.0
2026-05-12,40553776.0,-1370693.0,-39183072.0,150756096.0,-110202320.0
2026-05-13,23095376.0,-941157.0,-22154230.0,409681376.0,-386586000.0
2026-05-14,18477056.0,-1067252.0,-17409794.0,476488208.0,-458011152.0
2026-05-15,25757520.0,-2324769.0,-23432871.0,196345344.0,-170587824.0
2026-05-18,65004256.0,-1453702.0,-63550628.0,-22124800.0,87129056.0
2026-05-19,63507136.0,-1704275.0,-61802854.0,140713696.0,-77206560.0
2026-05-20,70013808.0,-2156130.0,-67857577.0,-350368560.0,420382368.0
2026-05-21,46275120.0,-1467175.0,-44807945.0,448631232.0,-402356112.0
2026-05-22,44835344.0,-1165571.0,-43669768.0,34729072.0,10106272.0
2026-05-25,44002624.0,-1263738.0,-42738885.0,-73473680.0,117476304.0
2026-05-26,34596928.0,-1562386.0,-33034459.0,313705168.0,-279108240.0
2026-05-27,89802208.0,-3755328.0,-86046920.0,-403984896.0,493787104.0
2026-05-28,65371792.0,-2184704.0,-63187079.0,-368830208.0,434202000.0
2026-05-29,52811680.0,-1997717.0,-50813959.0,173149968.0,-120338288.0
2026-06-01,51162176.0,-1924747.0,-49237358.0,-188382608.0,239544784.0
2026-06-02,83807600.0,-3041601.0,-80766019.0,-253776896.0,337584496.0
2026-06-03,91744656.0,-3080438.0,-88664367.0,-53737728.0,145482384.0
2026-06-04,36906368.0,-1272337.0,-35634033.0,108756224.0,-71849856.0
2026-06-05,52670400.0,-1920830.0,-50749739.0,529449216.0,-476778816.0
2026-06-08,74139984.0,-2835543.0,-71304430.0,-350582784.0,424722768.0
2026-06-09,89459984.0,-2950623.0,-86509349.0,-100250880.0,189710864.0
2026-06-10,48587504.0,-1795063.0,-46792495.0,420557056.0,-371969552.0
2026-06-11,48791632.0,-1351337.0,-47440400.0,139303936.0,-90512304.0
2026-06-12,59524256.0,-1947132.0,-57577131.0,-1207829248.0,1267353504.0
2026-06-15,69501296.0,-2957041.0,-66544373.0,189828864.0,-120327568.0
2026-06-16,65915472.0,-3424905.0,-62490610.0,-206456832.0,272372304.0
2026-06-17,45254736.0,-1868876.0,-43385706.0,-169747968.0,215002704.0
2026-06-18,57843968.0,-1872123.0,-55971905.0,-216022016.0,273865984.0
2026-06-22,65310480.0,-2891923.0,-62418711.0,68708608.0,-3398128.0
2026-06-23,51252736.0,-2457878.0,-48794994.0,282230016.0,-230977280.0
2026-06-24,32992912.0,-1309144.0,-31683738.0,-4561920.0,37554832.0
2026-06-25,34181984.0,-1484028.0,-32697754.0,383628800.0,-349446816.0
2026-06-26,35522560.0,-1360160.0,-34162326.0,404601344.0,-369078784.0
