date,open,high,low,close,atr,atr_pct,buy_price_target,sell_price_target,trend,t_shares,t_buy_shares,t_sell_shares,day_pnl,gross_pnl,do_long,do_short
2025-07-18,43.132,44.502,42.112,42.202,1.696428571428571,0.0401978240706263,42.45342857142857,44.149857142857144,bull,33200,33200,33200,42764.47383129131,42764.47383129131,True,False
2025-08-01,50.072,52.352,48.742,50.462,2.6657142857142873,0.05282617188605856,49.00571428571429,51.67142857142858,bull,16600,16600,16600,31984.391295999987,31984.391295999987,False,False
2025-08-05,53.032,56.732,50.912,56.732,3.120714285714287,0.055008007574460394,51.78371428571428,54.90442857142857,bull,16600,16600,16600,33875.14457599993,33875.14457599993,False,False
2025-08-06,54.222,56.062,52.552,52.812,3.0750000000000015,0.05822540331742789,52.992,56.067,bull,33200,33200,33200,63127.95358855021,63127.95358855021,True,False
2025-08-07,52.122,55.702,50.192,53.532,3.297857142857144,0.06160534153136711,50.80285714285714,54.10071428571429,bull,33200,33200,33200,62317.58233657805,62317.58233657805,True,False
2025-08-20,57.682,61.732,55.932,61.312,4.236428571428571,0.0690962384431852,55.98742857142857,60.22385714285714,bull,33200,33200,33200,73003.0416630311,73003.0416630311,True,False
2025-08-27,72.0,78.18,69.95,75.41,4.890571428571428,0.06485308882868887,70.04377142857143,74.93434285714285,bull,33200,33200,33200,88270.27464101091,88270.27464101091,True,False
2025-09-01,92.5,95.8,88.13,91.98,5.771285714285713,0.06274500667847045,90.19148571428572,95.96277142857143,bull,16600,16600,16600,59086.0400000005,59086.0400000005,False,False
2025-09-02,90.15,95.0,82.78,82.78,6.397714285714285,0.07728574880060746,87.59091428571429,93.98862857142858,bull,33200,33200,33200,121288.2613930013,121288.2613930013,True,False
2025-09-03,83.2,91.06,81.12,91.06,6.754142857142855,0.07417244516958989,80.49834285714286,87.25248571428571,bull,16600,16600,16600,53145.497599999886,53145.497599999886,True,False
2025-09-08,83.66,86.0,80.87,83.97,8.181999999999997,0.09743956174824338,80.38719999999999,88.5692,bull,16600,16600,16600,53439.33088000002,53439.33088000002,True,False
2025-09-09,84.0,90.58,80.0,88.71,8.52342857142857,0.09608193632542633,80.59062857142857,89.11405714285713,bull,33200,33200,33200,127337.15345629305,127337.15345629305,True,False
2025-09-11,88.5,95.36,85.39,93.25,9.117714285714284,0.0977770968977403,84.85291428571429,93.97062857142856,bull,16600,16600,16600,56530.96799999988,56530.96799999988,True,False
2025-09-12,89.96,92.88,88.01,89.3,9.070571428571427,0.10157414813629817,86.33177142857143,95.40234285714286,bull,16600,16600,16600,57463.569279999705,57463.569279999705,True,False
2025-09-15,88.0,91.68,86.11,86.95,9.007142857142856,0.10358991210055038,84.39714285714285,93.40428571428572,bull,16600,16600,16600,56211.5839999998,56211.5839999998,True,False
2025-09-16,88.0,95.65,85.85,95.65,9.119285714285713,0.09534015383466506,84.35228571428571,93.47157142857142,bull,16600,16600,16600,56211.5839999998,56211.5839999998,True,False
2025-09-17,96.98,104.74,93.4,99.68,9.389999999999999,0.09420144462279292,93.224,102.614,bull,16600,16600,16600,61947.720639999956,61947.720639999956,True,False
2025-09-18,99.68,109.65,96.0,109.65,9.772142857142857,0.08912122988730375,95.77114285714286,105.54328571428572,bull,16600,16600,16600,63672.39424000005,63672.39424000005,True,False
2025-09-19,115.1,120.62,111.91,120.62,10.007857142857139,0.08297013051614276,111.09685714285713,121.10471428571428,bull,16600,16600,16600,73522.19680000003,73522.19680000003,True,False
2025-09-23,115.3,120.0,110.01,117.27,10.0,0.08527330092947898,111.3,121.3,bull,33200,33200,33200,163439.984087863,163439.984087863,True,False
2025-09-25,107.35,112.95,105.04,108.08,9.802142857142854,0.09069340171301679,103.42914285714285,113.2312857142857,bull,16600,16600,16600,68571.74479999999,68571.74479999999,True,False
2025-09-26,106.45,110.8,103.0,103.0,9.717857142857143,0.09434812760055479,102.56285714285714,112.28071428571428,bull,16600,16600,16600,67996.85360000003,67996.85360000003,False,False
2025-10-14,89.51,91.99,84.95,85.18,8.774999999999999,0.10301714017374969,86.0,94.775,bear,16600,16600,16600,57176.12367999973,57176.12367999973,False,False
2025-10-20,84.25,85.94,81.24,82.33,6.697142857142857,0.0813451094029255,81.57114285714286,88.26828571428571,bear,16600,16600,16600,53816.20399999991,53816.20399999991,False,False
2025-10-22,86.74,93.25,85.48,91.59,6.349285714285713,0.06932291422956341,84.20028571428571,90.54957142857143,bear,16600,16600,16600,38255.50578936632,38255.50578936632,False,True
2025-10-24,86.7,92.19,84.75,89.89,6.345,0.0705862721103571,84.162,90.507,bear,33200,33200,33200,94384.45389756514,94384.45389756514,False,True
2025-10-30,90.01,91.83,87.4,88.5,5.860714285714286,0.0662227602905569,87.66571428571429,93.52642857142858,bear,16600,16600,16600,57495.50768000004,57495.50768000004,False,True
2025-11-17,78.44,83.0,78.4,81.1,3.767142857142857,0.04645059010040514,76.93314285714285,80.70028571428571,bear,16600,16600,16600,21671.41438444564,21671.41438444564,False,True
2025-11-18,80.31,83.46,78.62,81.2,3.790714285714284,0.04668367346938773,78.79371428571429,82.58442857142857,bear,33200,33200,33200,73603.33052509185,73603.33052509185,False,True
2025-11-19,81.44,86.5,80.18,83.68,3.9257142857142844,0.04691341163616496,79.86971428571428,83.79542857142857,bear,16600,16600,16600,22762.06848735991,22762.06848735991,False,True
2025-11-25,74.96,81.0,74.61,81.0,4.639999999999998,0.057283950617283926,73.104,77.74399999999999,bear,16600,16600,16600,26543.775224550394,26543.775224550394,False,True
2025-11-26,83.0,89.1,82.33,85.64,4.987142857142855,0.05823380262894506,81.00514285714286,85.99228571428571,sideways,16600,16600,16600,29900.310408863705,29900.310408863705,True,True
2025-11-27,85.47,93.48,84.76,87.3,5.395714285714283,0.06180657830142364,83.31171428571429,88.70742857142857,sideways,16600,16600,16600,32975.11067428556,32975.11067428556,True,True
2025-12-11,102.0,106.06,95.96,101.27,5.778571428571431,0.05706103908928045,99.68857142857142,105.46714285714286,bull,16600,16600,16600,65154.33600000013,65154.33600000013,False,False
2025-12-19,110.0,118.78,105.0,115.5,7.470000000000003,0.0646753246753247,107.012,114.482,bull,33200,33200,33200,134668.54498568177,134668.54498568177,True,False
2025-12-23,124.95,128.05,122.0,126.07,8.308571428571431,0.06590442951194916,121.62657142857142,129.93514285714286,bull,16600,16600,16600,79814.0615999999,79814.0615999999,True,False
2026-01-16,111.1,116.86,111.1,114.4,5.146428571428571,0.044986263736263736,109.04142857142857,114.18785714285714,bear,16600,16600,16600,29541.793011998292,29541.793011998292,False,True
2026-01-20,118.0,122.23,112.56,118.4,5.949285714285714,0.05024734555984555,115.62028571428571,121.56957142857142,sideways,33200,33200,33200,128365.33795677358,128365.33795677358,True,True
2026-01-21,115.08,121.8,113.0,114.17,6.221428571428571,0.05449267383225515,112.59142857142857,118.81285714285714,bear,16600,16600,16600,38313.871524336515,38313.871524336515,False,True
2026-01-23,112.45,118.28,112.0,112.58,6.467857142857142,0.05745120929878435,109.86285714285715,116.3307142857143,bear,16600,16600,16600,39829.02245442849,39829.02245442849,False,True
2026-01-27,123.0,128.0,115.6,126.6,7.414285714285714,0.05856465809072444,120.03428571428572,127.44857142857143,bull,33200,33200,33200,143513.44073938578,143513.44073938578,True,False
2026-01-29,132.04,136.0,129.0,135.56,8.032142857142857,0.05925157020612907,128.82714285714286,136.8592857142857,bull,16600,16600,16600,84342.92672000034,84342.92672000034,True,False
2026-02-03,160.0,168.5,156.0,165.22,10.267857142857142,0.06214657512926487,155.89285714285714,166.16071428571428,bull,16600,16600,16600,102202.87999999989,102202.87999999989,False,False
2026-02-05,164.83,169.2,157.0,161.76,11.478571428571428,0.0709605058640667,160.23857142857145,171.71714285714287,bull,33200,33200,33200,211744.5063665742,211744.5063665742,True,False
2026-02-09,181.3,192.25,171.23,192.25,12.731428571428571,0.0662232955600966,176.20742857142858,188.93885714285716,bull,16600,16600,16600,115808.63840000005,115808.63840000005,False,False
2026-02-12,221.0,229.77,210.15,227.0,15.161428571428571,0.06679043423536815,214.93542857142856,230.09685714285715,bull,16600,16600,16600,141167.72800000058,141167.72800000058,False,False
2026-02-24,228.0,234.73,221.03,234.73,16.124285714285715,0.06869290552671459,221.5502857142857,237.67457142857143,bull,16600,16600,16600,145639.10399999935,145639.10399999935,False,False
2026-02-25,240.0,244.88,218.51,228.55,17.10357142857143,0.07483514079444949,233.15857142857143,250.26214285714286,bull,33200,33200,33200,317192.60627733264,317192.60627733264,True,False
2026-02-27,223.09,237.95,215.08,231.31,18.44285714285714,0.07973220847718274,215.71285714285716,234.15571428571428,bull,33200,33200,33200,304636.5505435709,304636.5505435709,True,False
2026-03-03,242.52,253.87,235.0,236.0,19.960714285714282,0.08457929782082323,234.5357142857143,254.49642857142857,bull,16600,16600,16600,154914.0153599996,154914.0153599996,True,False
2026-03-09,204.78,211.91,196.12,211.91,19.932857142857138,0.09406284339038808,196.80685714285715,216.73971428571429,bull,33200,33200,33200,306786.32292479463,306786.32292479463,True,False
2026-03-20,222.3,233.6,215.08,216.88,17.39357142857143,0.08019905675291143,215.34257142857143,232.73614285714288,bear,16600,16600,16600,141998.12639999948,141998.12639999948,False,True
2026-03-24,216.34,233.31,212.79,233.31,16.93714285714286,0.07259501460350118,209.56514285714286,226.50228571428573,sideways,16600,16600,16600,100712.58199352585,100712.58199352585,True,True
2026-03-27,258.0,279.66,252.25,274.26,18.929285714285722,0.06901949141065311,250.42828571428572,269.3575714285714,bull,16600,16600,16600,164802.1439999994,164802.1439999994,True,False
2026-03-31,300.0,320.0,287.01,309.49,20.422142857142862,0.06598643851866898,291.8311428571429,312.2532857142857,bull,33200,33200,33200,371072.11994368955,371072.11994368955,True,False
2026-04-03,339.13,363.63,330.0,352.5,23.406428571428574,0.06640121580547113,329.7674285714286,353.1738571428571,bull,16600,16600,16600,216625.3918399997,216625.3918399997,False,False
2026-04-15,360.12,371.8,352.0,358.61,27.994285714285724,0.07806331589828985,348.9222857142857,376.91657142857144,bull,16600,16600,16600,230033.13215999957,230033.13215999957,True,False
2026-04-21,377.3,386.66,360.52,381.58,27.01785714285715,0.07080522339445765,366.49285714285713,393.5107142857143,bull,33200,33200,33200,483924.88682396524,483924.88682396524,True,False
2026-04-23,411.2,422.88,381.5,385.02,28.07928571428572,0.07292942110613922,399.9682857142857,428.0475714285714,bull,33200,33200,33200,536218.753972264,536218.753972264,True,False
2026-04-24,378.39,385.0,364.35,368.16,27.153571428571432,0.07375481157260819,367.5285714285714,394.6821428571428,bull,16600,16600,16600,254387.9192005042,254387.9192005042,True,False
2026-05-06,362.0,370.0,353.5,361.05,24.533571428571427,0.06795062021484954,352.1865714285714,376.72014285714283,bear,16600,16600,16600,231234.01599999983,231234.01599999983,False,True
2026-05-07,380.11,392.0,368.18,389.2,25.54785714285714,0.0656419762149464,369.89085714285716,395.4387142857143,sideways,33200,33200,33200,468973.8880442232,468973.8880442232,True,True
2026-05-08,373.38,405.0,373.0,397.23,26.41928571428571,0.06650878764012212,362.81228571428574,389.23157142857144,sideways,16600,16600,16600,157065.00249360595,157065.00249360595,True,True
2026-05-14,410.82,419.68,398.72,404.7,25.63714285714285,0.06334851212538387,400.56514285714286,426.2022857142857,bull,33200,33200,33200,498207.78904353455,498207.78904353455,True,False
2026-05-20,396.9,406.42,382.01,397.95,25.291428571428572,0.06355428715021628,386.78342857142854,412.0748571428571,bull,33200,33200,33200,481995.3829698209,481995.3829698209,True,False
2026-05-28,360.66,373.0,351.37,370.55,23.44285714285714,0.06326503074580256,351.28285714285715,374.72571428571433,bear,16600,16600,16600,230378.06688000076,230378.06688000076,False,True
2026-05-29,369.97,407.0,365.0,402.81,25.014999999999993,0.06210123879744791,359.96400000000006,384.97900000000004,sideways,16600,16600,16600,143937.8720307611,143937.8720307611,True,True
2026-06-02,373.11,408.74,368.58,408.74,26.893571428571423,0.06579627985656267,362.3525714285714,389.24614285714284,sideways,16600,16600,16600,155236.34162067063,155236.34162067063,True,True
2026-06-05,455.95,487.1,436.01,441.67,29.426428571428573,0.06662537317777656,444.17942857142856,473.60585714285713,bull,33200,33200,33200,567187.3379096985,567187.3379096985,True,False
2026-06-10,482.0,495.0,445.0,452.69,34.81214285714286,0.07690062262727884,468.07514285714285,502.8872857142857,bull,33200,33200,33200,646515.7439732812,646515.7439732812,True,False
2026-06-11,443.68,459.96,431.1,442.51,35.86071428571428,0.08103933083029599,429.3357142857143,465.19642857142856,bull,16600,16600,16600,283408.5862400001,283408.5862400001,True,False
2026-06-15,440.0,452.88,421.01,450.3,37.46357142857143,0.08319691634148663,425.01457142857146,462.47814285714287,bull,33200,33200,33200,615155.0438921507,615155.0438921507,True,False
2026-06-23,555.0,570.58,539.46,570.58,38.84928571428571,0.06808735972919785,539.4602857142858,578.3095714285714,bull,33200,33200,33200,697494.8446167596,697494.8446167596,True,False
2026-06-26,565.07,582.0,533.0,543.0,38.55428571428571,0.0710023677979479,549.6482857142857,588.2025714285714,bull,33200,33200,33200,726342.8143127859,726342.8143127859,True,False
2026-06-30,540.0,549.9,522.69,545.9,37.55928571428571,0.06880250176641456,524.9762857142857,562.5355714285714,bull,16600,16600,16600,337504.58341594227,337504.58341594227,True,False
