date,open,high,low,close,atr,atr_pct,buy_price_target,sell_price_target,trend,t_shares,t_buy_shares,t_sell_shares,day_pnl,gross_pnl,do_long,do_short
2024-08-05,22.238,22.518,21.688,21.748,0.5464285714285716,0.02512546309677081,21.418357142857143,23.057642857142856,sideways,4100,4100,4100,2050.3613904000085,2050.3613904000085,True,True
2024-08-09,23.238,25.178,22.768,24.218,0.970714285714286,0.04008234725056924,21.78192857142857,24.69407142857143,bull,4100,4100,4100,2142.5621903999854,2142.5621903999854,True,False
2024-08-12,23.318,24.218,23.018,23.708,1.0128571428571431,0.04272216732145871,21.798714285714286,24.837285714285716,bull,4100,4100,4100,2149.9382543999964,2149.9382543999964,True,False
2024-08-15,22.878,23.498,22.578,23.238,1.0542857142857147,0.04536903839769837,21.29657142857143,24.45942857142857,bull,4100,4100,4100,2109.369902400009,2109.369902400009,True,False
2024-09-30,25.692,26.902,25.162,26.732,0.6992857142857145,0.02615912443085869,24.643071428571428,26.740928571428572,bull,4100,4100,4100,2368.8229535999853,2368.8229535999853,False,False
2024-10-09,28.532,28.662,26.592,26.642,1.007857142857143,0.037829635269767396,27.020214285714285,30.043785714285715,bull,16600,16600,16600,24298.165495632216,24298.165495632216,True,False
2024-10-15,25.992,26.412,25.422,25.432,1.2221428571428576,0.04805531838403813,24.158785714285713,27.82521428571429,bull,4100,4100,4100,2396.483193600012,2396.483193600012,True,False
2024-11-04,27.192,27.682,26.652,27.642,0.9471428571428573,0.03426462836056932,25.771285714285714,28.612714285714286,bull,4100,4100,4100,2507.1241536000016,2507.1241536000016,True,False
2024-11-21,28.552,28.922,27.992,28.252,1.0571428571428572,0.03741833700774661,26.966285714285714,30.137714285714285,bull,4100,4100,4100,2632.5172415999987,2632.5172415999987,True,False
2024-11-26,28.192,28.902,27.762,27.792,1.1785714285714288,0.04240685911670368,26.424142857142858,29.959857142857143,bear,4100,4100,4100,2599.3249536000076,2599.3249536000076,False,True
