date,open,high,low,close,atr,atr_pct,buy_price_target,sell_price_target,trend,t_shares,t_buy_shares,t_sell_shares,day_pnl,gross_pnl,do_long,do_short
2025-10-30,90.01,91.83,87.4,88.5,5.860714285714286,0.0662227602905569,87.07964285714286,94.40553571428572,bear,8300,8300,8300,21280.65925499983,21280.65925499983,False,True
2025-11-17,78.44,83.0,78.4,81.1,3.767142857142857,0.04645059010040514,76.55642857142857,81.26535714285714,bear,16600,16600,16600,28163.844658463495,28163.844658463495,False,True
2025-11-18,80.31,83.46,78.62,81.2,3.790714285714284,0.04668367346938773,78.41464285714287,83.15303571428572,bear,8300,8300,8300,18987.331904999795,18987.331904999795,False,True
2025-11-19,81.44,86.5,80.18,83.68,3.9257142857142844,0.04691341163616496,79.47714285714285,84.38428571428571,bear,24900,24900,24900,48826.47427395568,48826.47427395568,False,True
2025-11-24,74.2,75.42,72.7,73.64,4.380714285714284,0.05948824396678821,72.00964285714286,77.48553571428572,bear,8300,8300,8300,17542.772099999944,17542.772099999944,False,True
2025-11-25,74.96,81.0,74.61,81.0,4.639999999999998,0.057283950617283926,72.64,78.44,bear,16600,16600,16600,34353.92940320517,34353.92940320517,False,True
2025-11-26,83.0,89.1,82.33,85.64,4.987142857142855,0.05823380262894506,80.50642857142857,86.74035714285714,sideways,16600,16600,16600,38669.73386793118,38669.73386793118,True,True
2025-11-27,85.47,93.48,84.76,87.3,5.395714285714283,0.06180657830142364,82.77214285714285,89.51678571428572,sideways,16600,16600,16600,42603.20050086314,42603.20050086314,True,True
2025-12-05,82.4,84.93,80.78,83.63,5.337142857142856,0.06381852035325669,79.73142857142858,86.40285714285714,bull,8300,8300,8300,19481.461199999787,19481.461199999787,True,False
2025-12-10,88.93,98.43,87.57,98.43,5.495000000000002,0.055826475667987416,86.1825,93.05125000000001,bull,8300,8300,8300,21025.319714999758,21025.319714999758,True,False
2025-12-11,102.0,106.06,95.96,101.27,5.778571428571431,0.05706103908928045,99.11071428571428,106.33392857142857,bull,16600,16600,16600,73616.10299999989,73616.10299999989,False,False
2025-12-19,110.0,118.78,105.0,115.5,7.470000000000003,0.0646753246753247,106.265,115.6025,bull,33200,33200,33200,160436.07852921216,160436.07852921216,True,False
2025-12-23,124.95,128.05,122.0,126.07,8.308571428571431,0.06590442951194916,120.79571428571428,131.18142857142857,bull,8300,8300,8300,29541.366224999772,29541.366224999772,True,False
2026-01-13,109.98,111.66,106.64,107.2,5.542857142857144,0.05170575692963753,107.20857142857143,114.13714285714286,bear,8300,8300,8300,26002.07648999989,26002.07648999989,False,True
2026-01-16,111.1,116.86,111.1,114.4,5.146428571428571,0.044986263736263736,108.52678571428571,114.95982142857142,bear,16600,16600,16600,38424.84115766408,38424.84115766408,False,True
2026-01-20,118.0,122.23,112.56,118.4,5.949285714285714,0.05024734555984555,115.02535714285715,122.46196428571429,sideways,33200,33200,33200,152255.2714595897,152255.2714595897,True,True
2026-01-21,115.08,121.8,113.0,114.17,6.221428571428571,0.05449267383225515,111.96928571428572,119.74607142857143,bear,24900,24900,24900,76799.69166792277,76799.69166792277,False,True
2026-01-23,112.45,118.28,112.0,112.58,6.467857142857142,0.05745120929878435,109.21607142857144,117.30089285714286,bear,16600,16600,16600,51507.184736012714,51507.184736012714,False,True
2026-01-27,123.0,128.0,115.6,126.6,7.414285714285714,0.05856465809072444,119.29285714285714,128.56071428571428,bull,33200,33200,33200,170690.42132658698,170690.42132658698,True,False
2026-01-29,132.04,136.0,129.0,135.56,8.032142857142857,0.05925157020612907,128.02392857142857,138.06410714285713,bull,8300,8300,8300,31217.623020000057,31217.623020000057,True,False
2026-02-03,160.0,168.5,156.0,165.22,10.267857142857142,0.06214657512926487,154.86607142857142,167.70089285714286,bull,8300,8300,8300,37828.07999999984,37828.07999999984,False,False
2026-02-05,164.83,169.2,157.0,161.76,11.478571428571428,0.0709605058640667,159.09071428571428,173.4389285714286,bull,24900,24900,24900,172738.63647371437,172738.63647371437,True,False
2026-02-09,181.3,192.25,171.23,192.25,12.731428571428571,0.0662232955600966,174.93428571428572,190.84857142857143,bull,16600,16600,16600,130849.01444999967,130849.01444999967,False,False
2026-02-12,221.0,229.77,210.15,227.0,15.161428571428571,0.06679043423536815,213.4192857142857,232.37107142857144,bull,16600,16600,16600,159501.55649999948,159501.55649999948,False,False
2026-02-24,228.0,234.73,221.03,234.73,16.124285714285715,0.06869290552671459,219.93785714285715,240.09321428571428,bull,8300,8300,8300,53905.0140000002,53905.0140000002,False,False
2026-02-25,240.0,244.88,218.51,228.55,17.10357142857143,0.07483514079444949,231.44821428571427,252.82767857142858,bull,24900,24900,24900,262502.1796335075,262502.1796335075,True,False
2026-02-27,223.09,237.95,215.08,231.31,18.44285714285714,0.07973220847718274,213.86857142857144,236.92214285714286,bull,16600,16600,16600,161009.96488499967,161009.96488499967,True,False
2026-03-03,242.52,253.87,235.0,236.0,19.960714285714282,0.08457929782082323,232.53964285714287,257.4905357142857,bull,16600,16600,16600,175033.11077999882,175033.11077999882,True,False
2026-03-09,204.78,211.91,196.12,211.91,19.932857142857138,0.09406284339038808,194.81357142857144,219.72964285714286,bull,16600,16600,16600,147795.1526700002,147795.1526700002,True,False
2026-03-18,221.0,224.36,214.67,222.93,19.051428571428573,0.08545924088919649,211.4742857142857,235.28857142857143,sideways,8300,8300,8300,52250.035499999765,52250.035499999765,True,True
2026-03-20,222.3,233.6,215.08,216.88,17.39357142857143,0.08019905675291143,213.6032142857143,235.3451785714286,bear,16600,16600,16600,160439.80095000006,160439.80095000006,False,True
2026-03-23,213.54,222.64,209.6,212.1,16.97714285714286,0.08004310635145148,205.05142857142857,226.27285714285713,bear,8300,8300,8300,50486.30126999994,50486.30126999994,False,True
2026-03-24,216.34,233.31,212.79,233.31,16.93714285714286,0.07259501460350118,207.87142857142857,229.04285714285714,sideways,24900,24900,24900,181118.93564980105,181118.93564980105,True,True
2026-03-26,258.44,276.5,254.07,268.88,18.191428571428574,0.06765630977175162,249.34428571428572,272.0835714285714,bull,8300,8300,8300,61101.80621999921,61101.80621999921,True,False
2026-03-27,258.0,279.66,252.25,274.26,18.929285714285722,0.06901949141065311,248.53535714285715,272.1969642857143,bull,8300,8300,8300,60997.778999999166,60997.778999999166,True,False
2026-03-31,300.0,320.0,287.01,309.49,20.422142857142862,0.06598643851866898,289.7889285714286,315.31660714285715,bull,33200,33200,33200,442258.5108071342,442258.5108071342,True,False
2026-04-03,339.13,363.63,330.0,352.5,23.406428571428574,0.06640121580547113,327.4267857142857,356.6848214285714,bull,8300,8300,8300,80178.97981499927,80178.97981499927,False,False
2026-04-07,351.5,368.0,346.0,357.1,23.60642857142858,0.06610593271192546,339.69678571428574,369.20482142857145,bull,8300,8300,8300,83103.56324999966,83103.56324999966,False,False
2026-04-14,369.99,376.76,360.01,364.5,28.246428571428577,0.07749363119733492,355.8667857142857,391.1748214285714,bull,8300,8300,8300,87475.07074499968,87475.07074499968,False,False
2026-04-15,360.12,371.8,352.0,358.61,27.994285714285724,0.07806331589828985,346.12285714285713,381.1157142857143,bull,8300,8300,8300,85141.5510599995,85141.5510599995,True,False
2026-04-21,377.3,386.66,360.52,381.58,27.01785714285715,0.07080522339445765,363.79107142857146,397.56339285714284,bull,24900,24900,24900,394388.2222236004,394388.2222236004,True,False
2026-04-23,411.2,422.88,381.5,385.02,28.07928571428572,0.07292942110613922,397.16035714285715,432.2594642857143,bull,24900,24900,24900,440886.8579417225,440886.8579417225,True,False
2026-04-24,378.39,385.0,364.35,368.16,27.153571428571432,0.07375481157260819,364.81321428571425,398.7551785714286,bull,8300,8300,8300,89461.04494499974,89461.04494499974,True,False
2026-04-29,365.0,375.99,358.1,370.52,24.72357142857143,0.06672668527629123,352.6382142857143,383.54267857142855,bull,8300,8300,8300,86295.30749999918,86295.30749999918,True,False
2026-04-30,359.1,365.0,336.99,353.9,25.096428571428568,0.07091389819561619,346.55178571428576,377.9223214285714,bear,8300,8300,8300,84900.39704999933,84900.39704999933,False,True
2026-05-06,362.0,370.0,353.5,361.05,24.533571428571427,0.06795062021484954,349.73321428571427,380.40017857142857,bear,8300,8300,8300,85586.0309999995,85586.0309999995,False,True
2026-05-07,380.11,392.0,368.18,389.2,25.54785714285714,0.0656419762149464,367.3360714285715,399.2708928571429,sideways,16600,16600,16600,274335.45991500095,274335.45991500095,True,True
2026-05-08,373.38,405.0,373.0,397.23,26.41928571428571,0.06650878764012212,360.17035714285714,393.1944642857143,sideways,16600,16600,16600,202827.36675719824,202827.36675719824,True,True
2026-05-14,410.82,419.68,398.72,404.7,25.63714285714285,0.06334851212538387,398.00142857142856,430.04785714285714,bull,8300,8300,8300,97128.3239099998,97128.3239099998,True,False
2026-05-20,396.9,406.42,382.01,397.95,25.291428571428572,0.06355428715021628,384.2542857142857,415.8685714285714,bull,24900,24900,24900,381543.9470051527,381543.9470051527,True,False
2026-05-28,360.66,373.0,351.37,370.55,23.44285714285714,0.06326503074580256,348.93857142857144,378.2421428571429,bear,8300,8300,8300,85269.22082999954,85269.22082999954,False,True
2026-05-29,369.97,407.0,365.0,402.81,25.014999999999993,0.06210123879744791,357.46250000000003,388.73125000000005,sideways,16600,16600,16600,186078.77466436476,186078.77466436476,True,True
2026-06-02,373.11,408.74,368.58,408.74,26.893571428571423,0.06579627985656267,359.6632142857143,393.28017857142856,sideways,16600,16600,16600,200557.24568330497,200557.24568330497,True,True
2026-06-05,455.95,487.1,436.01,441.67,29.426428571428573,0.06662537317777656,441.2367857142857,478.0198214285714,bull,33200,33200,33200,676292.5499791168,676292.5499791168,True,False
2026-06-09,454.0,484.33,447.1,484.33,33.24285714285714,0.06863679132586695,437.37857142857143,478.9321428571429,bull,8300,8300,8300,107337.17699999921,107337.17699999921,True,False
2026-06-10,482.0,495.0,445.0,452.69,34.81214285714286,0.07690062262727884,464.5939285714286,508.10910714285717,bull,24900,24900,24900,538918.5094201285,538918.5094201285,True,False
2026-06-11,443.68,459.96,431.1,442.51,35.86071428571428,0.08103933083029599,425.7496428571429,470.5755357142857,bull,8300,8300,8300,104897.26583999954,104897.26583999954,True,False
2026-06-15,440.0,452.88,421.01,450.3,37.46357142857143,0.08319691634148663,421.2682142857143,468.09767857142856,bull,24900,24900,24900,522340.27680736035,522340.27680736035,True,False
2026-06-23,555.0,570.58,539.46,570.58,38.84928571428571,0.06808735972919785,535.5753571428571,584.1369642857143,bull,8300,8300,8300,131216.15249999892,131216.15249999892,True,False
2026-06-26,565.07,582.0,533.0,543.0,38.55428571428571,0.0710023677979479,545.7928571428572,593.9857142857144,bull,24900,24900,24900,592801.3564086147,592801.3564086147,True,False
2026-06-30,540.0,549.9,522.69,545.9,37.55928571428571,0.06880250176641456,521.2203571428571,568.1694642857143,bull,8300,8300,8300,127669.76999999862,127669.76999999862,True,False
