date,open,high,low,close,preclose,volume,amount
2020-01-02,5.71,5.95,5.7,5.91,5.62,545040384,3185039569.0
2020-01-03,5.96,6.04,5.91,5.98,5.91,346599872,2074279288.0
2020-01-06,5.95,6.2,5.95,6.09,5.98,361281616,2207252883.0
2020-01-07,6.11,6.15,5.99,6.02,6.09,205106668,1237510902.0
2020-01-08,6.0,6.07,5.91,5.93,6.02,200258600,1196372870.0
2020-01-09,6.0,6.03,5.92,5.99,5.93,166935729,995935078.0
2020-01-10,6.01,6.02,5.85,5.9,5.99,186120203,1098477773.0
2020-01-13,5.91,5.98,5.85,5.95,5.9,154882074,915531201.0
2020-01-14,5.97,6.02,5.95,5.95,5.95,139472425,833974522.0
2020-01-15,5.95,5.96,5.81,5.83,5.95,151367501,884778106.0
2020-01-16,5.85,5.86,5.76,5.8,5.83,123696581,717595947.0
2020-01-17,5.8,5.85,5.76,5.8,5.8,94310264,547201362.0
2020-01-20,5.8,5.83,5.76,5.82,5.8,128166868,741959214.0
2020-01-21,5.78,5.79,5.65,5.65,5.82,188922008,1075273348.0
2020-01-22,5.63,5.69,5.57,5.66,5.65,152055266,856394051.0
2020-01-23,5.6,5.63,5.41,5.47,5.66,241172602,1329615990.0
2020-02-03,4.93,5.09,4.93,5.0,5.47,454639856,2265700670.0
2020-02-04,5.0,5.22,5.0,5.21,5.0,292723184,1507270126.0
2020-02-05,5.23,5.3,5.17,5.2,5.21,170036188,889006763.0
2020-02-06,5.22,5.37,5.16,5.32,5.2,205407514,1081197944.0
2020-02-07,5.26,5.3,5.23,5.27,5.32,131047460,688549544.0
2020-02-10,5.23,5.37,5.2,5.34,5.27,148512106,787895880.0
2020-02-11,5.35,5.45,5.32,5.38,5.34,145654986,786511564.0
2020-02-12,5.39,5.43,5.36,5.4,5.38,101779518,549285952.0
2020-02-13,5.43,5.54,5.38,5.41,5.4,176548822,962242212.0
2020-02-14,5.37,5.5,5.37,5.5,5.41,191952048,1042647562.0
2020-02-17,5.5,5.54,5.46,5.54,5.5,216942787,1193298675.0
2020-02-18,5.52,5.52,5.41,5.43,5.54,222431518,1212135422.0
2020-02-19,5.41,5.47,5.37,5.38,5.43,203165363,1099305308.0
2020-02-20,5.4,5.44,5.31,5.43,5.38,264955416,1422540587.0
2020-02-21,5.42,5.45,5.37,5.39,5.43,236975540,1278881274.0
2020-02-24,5.38,5.39,5.28,5.29,5.39,267135022,1420052705.0
2020-02-25,5.2,5.26,5.16,5.23,5.29,261763102,1365285817.0
2020-02-26,5.17,5.52,5.15,5.45,5.23,662725344,3589587334.0
2020-02-27,5.45,5.49,5.35,5.39,5.45,364294368,1968384239.0
2020-02-28,5.3,5.49,5.28,5.37,5.39,464876992,2511828927.0
2020-03-02,5.43,5.86,5.4,5.83,5.37,767166928,4373987867.0
2020-03-03,5.98,6.02,5.66,5.76,5.83,602239456,3484078322.0
2020-03-04,5.72,5.9,5.68,5.83,5.76,387394160,2250478318.0
2020-03-05,5.84,5.86,5.75,5.82,5.83,327057664,1898483648.0
2020-03-06,5.77,5.8,5.65,5.68,5.82,253888131,1446585799.0
2020-03-09,5.58,5.6,5.46,5.48,5.68,333559056,1839590491.0
2020-03-10,5.45,5.62,5.45,5.6,5.48,287214560,1595402612.0
2020-03-11,5.62,5.62,5.5,5.5,5.6,196637207,1091490910.0
2020-03-12,5.45,5.5,5.36,5.37,5.5,256319489,1386960987.0
2020-03-13,5.16,5.42,5.12,5.35,5.37,303345120,1596404107.0
2020-03-16,5.37,5.5,5.25,5.25,5.35,260383878,1400003302.0
2020-03-17,5.31,5.38,5.15,5.25,5.25,197494404,1035847920.0
2020-03-18,5.28,5.35,5.15,5.15,5.25,196227016,1028949018.0
2020-03-19,5.15,5.2,4.98,5.07,5.15,245923695,1246684272.0
2020-03-20,5.11,5.25,5.11,5.22,5.07,196758082,1018176846.0
