date,open,high,low,close,preclose,volume,amount
2020-01-02,132.0,133.5,129.59,132.08,133.01,30667439,4038536854.95
2020-01-03,131.6,132.07,129.61,130.55,132.08,20469248,2672531470.23
2020-01-06,130.0,130.25,128.52,129.2,130.55,25936979,3353682073.13
2020-01-07,129.5,131.07,129.0,129.37,129.2,22327793,2901574233.08
2020-01-08,128.99,129.76,128.05,128.89,129.37,16180218,2083242871.05
2020-01-09,129.0,131.2,128.25,130.77,128.89,25549057,3317934212.41
2020-01-10,130.5,134.05,130.5,133.62,130.77,42969542,5712380855.97
2020-01-13,134.26,140.0,134.25,139.66,133.62,49604194,6847185988.3
2020-01-14,140.1,140.68,138.2,138.56,139.66,19907317,2767444878.89
2020-01-15,138.56,142.81,138.55,140.8,138.56,23478904,3309331109.81
2020-01-16,140.8,142.0,139.3,140.66,140.8,14535988,2046672621.12
2020-01-17,141.26,141.8,138.3,138.55,140.66,14847814,2068064059.85
2020-01-20,140.55,140.66,136.8,137.56,138.55,16753769,2308928098.7
2020-01-21,136.5,136.5,132.01,132.62,137.56,29307308,3903226854.52
2020-01-22,130.99,132.67,129.76,131.7,132.62,25753051,3375415201.52
2020-01-23,131.77,131.77,125.0,126.16,131.7,41593668,5294268764.02
2020-02-03,113.54,113.54,113.54,113.54,126.16,16763900,1903373206.0
2020-02-04,109.0,120.0,109.0,114.5,113.54,71021426,8017646168.99
2020-02-05,115.9,119.8,114.1,117.51,114.5,38878339,4546389350.93
2020-02-06,119.0,119.94,116.6,119.15,117.51,30655105,3619248778.77
2020-02-07,119.25,120.93,117.61,120.58,119.15,28011695,3346691769.07
2020-02-10,119.5,122.33,118.58,121.13,120.58,22187650,2682789606.04
2020-02-11,121.15,125.5,121.15,124.79,121.13,24577382,3049430907.63
2020-02-12,124.5,125.25,122.77,124.49,124.79,17511362,2168783486.48
2020-02-13,124.88,126.66,123.37,124.14,124.49,17862884,2230165010.37
2020-02-14,124.2,125.88,122.45,123.43,124.14,16971973,2094049251.54
2020-02-17,123.18,124.3,122.58,124.3,123.43,23816908,2941280509.98
2020-02-18,123.8,124.3,123.01,123.39,124.3,12872775,1590249168.59
2020-02-19,123.78,127.18,122.68,126.0,123.39,31662776,3976674952.02
2020-02-20,127.0,130.58,126.89,130.15,126.0,33466160,4332207305.97
2020-02-21,130.0,131.2,129.02,130.0,130.15,20743751,2695003477.31
2020-02-24,129.4,129.4,126.7,127.1,130.0,23560124,3005249413.49
2020-02-25,124.8,127.0,123.86,125.3,127.1,24063330,3014293143.31
2020-02-26,123.83,126.42,123.0,124.1,125.3,21417866,2662201890.95
2020-02-27,124.8,127.75,124.5,126.3,124.1,23573167,2986686525.44
2020-02-28,124.0,124.03,119.0,120.6,126.3,36601211,4445668089.26
2020-03-02,120.1,123.6,119.6,122.65,120.6,26982238,3287615181.0
2020-03-03,123.7,125.88,123.7,124.37,122.65,23092324,2878896360.57
2020-03-04,124.0,125.93,124.0,125.27,124.37,19757510,2471690889.51
2020-03-05,126.55,134.88,126.0,133.2,125.27,56561987,7399037627.07
2020-03-06,132.0,134.88,130.0,130.07,133.2,29165822,3845033468.46
2020-03-09,128.0,128.25,126.04,126.3,130.07,24454158,3106158207.37
2020-03-10,126.3,131.63,126.2,130.72,126.3,31077221,4017374185.62
2020-03-11,132.5,132.8,129.5,129.9,130.72,18763487,2452609914.83
2020-03-12,126.88,128.11,125.86,126.04,129.9,25266000,3199005135.69
2020-03-13,120.0,125.22,118.88,122.6,126.04,35088698,4280415922.71
2020-03-16,121.4,122.4,114.41,115.5,122.6,37024247,4379489484.69
2020-03-17,114.5,117.58,108.58,112.36,115.5,35297954,3975112228.21
2020-03-18,113.2,115.97,106.69,107.59,112.36,40442259,4528147000.34
2020-03-19,105.8,107.0,98.63,102.11,107.59,60169789,6133825332.91
2020-03-20,104.32,109.66,104.21,108.51,102.11,42206390,4484741875.15
2020-03-23,104.0,106.5,103.04,104.51,108.51,32826540,3443583082.04
