date,open,high,low,close,preclose,volume,amount
2020-01-02,47.69,48.47,47.51,48.17,47.67,15934570,765516493.15
2020-01-03,48.2,48.99,47.68,48.04,48.17,12993607,628361961.37
2020-01-06,47.39,49.19,47.19,48.28,48.04,16987138,822172472.98
2020-01-07,48.31,48.5,47.77,48.05,48.28,9340058,449013435.67
2020-01-08,47.55,48.35,47.15,47.28,48.05,11097445,529249404.07
2020-01-09,47.75,48.2,47.38,47.65,47.28,8921700,425352462.6
2020-01-10,47.66,47.66,46.61,46.92,47.65,10929463,512929719.08
2020-01-13,51.61,51.61,50.51,51.61,46.92,51882759,2662873914.8
2020-01-14,55.0,55.99,53.0,53.44,51.61,61497596,3356918724.91
2020-01-15,54.01,54.75,52.28,53.31,53.44,29870523,1594534514.3
2020-01-16,53.49,54.54,51.78,54.09,53.31,33573707,1778235678.36
2020-01-17,53.86,59.5,53.2,57.95,54.09,53060038,3022542423.36
2020-01-20,57.3,59.9,56.5,58.76,57.95,30077562,1742179866.54
2020-01-21,57.72,57.73,56.55,56.72,58.76,20383657,1161444870.54
2020-01-22,56.5,60.5,56.1,59.27,56.72,32797995,1927419433.55
2020-01-23,57.99,61.88,57.51,59.83,59.27,29158496,1735366427.87
2020-02-03,53.85,54.48,53.85,53.85,59.83,10039800,540735185.53
2020-02-04,54.0,57.5,54.0,56.36,53.85,36777530,2057907669.3
2020-02-05,57.7,62.0,56.99,60.81,56.36,44623025,2698234964.68
2020-02-06,58.45,60.85,58.4,60.75,60.81,30113181,1792085752.62
2020-02-07,60.74,60.74,56.66,57.9,60.75,32128159,1868897083.38
2020-02-10,59.2,63.36,58.85,60.93,57.9,35279646,2143782477.47
2020-02-11,60.0,60.12,58.28,59.04,60.93,19617574,1162310506.24
2020-02-12,59.04,60.6,58.35,59.19,59.04,19745556,1171671704.85
2020-02-13,58.5,60.13,57.5,57.55,59.19,23694703,1387055829.59
2020-02-14,57.56,57.9,56.44,56.9,57.55,21117383,1205977325.29
2020-02-17,56.91,58.56,56.91,58.48,56.9,20988900,1215249654.91
2020-02-18,57.8,60.0,57.77,59.47,58.48,22836532,1350970758.86
2020-02-19,64.47,64.48,61.66,61.91,59.47,43747653,2773613068.11
2020-02-20,63.17,68.1,63.11,68.1,61.91,64939094,4366081680.35
2020-02-21,67.0,68.27,65.68,67.5,68.1,45518916,3046190980.67
2020-02-24,65.42,67.14,64.96,66.2,67.5,35796879,2351741646.73
2020-02-25,64.4,72.19,64.17,70.85,66.2,40743409,2786635361.11
2020-02-26,69.78,75.8,69.0,71.7,70.85,52276832,3774510844.19
2020-02-27,71.68,73.15,68.08,70.05,71.7,27269996,1912686987.02
2020-02-28,66.66,68.99,64.95,65.37,70.05,33825352,2251947903.34
2020-03-02,65.6,67.23,64.0,66.85,65.37,22564321,1492112197.82
2020-03-03,69.8,70.2,67.46,67.87,66.85,27425292,1880749812.21
2020-03-04,66.95,67.8,64.72,66.58,67.87,18093253,1198529239.81
2020-03-05,67.02,67.62,65.5,66.81,66.58,17000367,1128290419.9
2020-03-06,65.5,67.55,65.33,65.36,66.81,14720960,972613004.97
2020-03-09,63.29,63.29,59.18,59.45,65.36,29247882,1789143869.38
2020-03-10,57.6,61.5,57.33,60.17,59.45,26680523,1578089168.49
2020-03-11,60.77,61.15,58.6,58.75,60.17,22221247,1327803130.2
2020-03-12,57.31,57.66,55.9,57.03,58.75,23238254,1319050413.39
2020-03-13,53.8,56.5,52.35,55.66,57.03,21319807,1162290579.74
2020-03-16,56.59,57.33,53.88,53.88,55.66,23877348,1326361268.95
2020-03-17,53.88,54.96,51.88,53.04,53.88,18091852,961588993.56
2020-03-18,53.59,54.67,52.02,52.09,53.04,17268432,925695049.5
2020-03-19,52.11,52.52,49.88,51.36,52.09,19445000,993678521.17
2020-03-20,52.3,52.79,51.4,52.52,51.36,14829620,772921084.95
2020-03-23,50.25,50.8,47.89,48.15,52.52,24273976,1190535685.04
2020-03-24,49.26,49.88,47.39,49.73,48.15,20502711,1002130021.74
2020-03-25,51.55,52.8,51.04,52.25,49.73,28978742,1504804536.94
2020-03-26,52.5,55.18,51.61,54.27,52.25,29662084,1588496992.78
2020-03-27,55.4,56.05,54.44,54.78,54.27,22997249,1269534018.55
2020-03-30,55.0,57.78,54.87,56.23,54.78,32893740,1855914322.09
2020-03-31,56.76,59.99,55.45,59.97,56.23,35017444,2037070401.56
2020-04-01,59.9,60.66,57.02,57.12,59.97,36556547,2139092105.55
2020-04-02,56.7,56.7,54.8,56.59,57.12,23384169,1300691383.23
2020-04-03,56.59,56.59,54.91,55.0,56.59,16918966,940495658.7
2020-04-07,56.44,56.92,55.6,56.31,55.0,18911589,1061432559.75
2020-04-08,55.8,55.8,55.04,55.32,56.31,12954327,717031923.64
2020-04-09,55.81,56.54,55.55,55.65,55.32,13333832,746729511.39
2020-04-10,56.28,56.28,54.15,54.57,55.65,13185472,727755054.05
2020-04-13,54.73,55.94,54.73,55.8,54.57,10255956,569833086.68
2020-04-14,55.8,58.0,55.38,57.92,55.8,23386305,1338857701.52
2020-04-15,59.36,62.39,58.38,60.14,57.92,30622736,1847393286.1
2020-04-16,60.1,61.3,59.05,60.01,60.14,16525891,992639139.03
2020-04-17,60.6,60.98,58.68,58.8,60.01,15649005,931863464.88
2020-04-20,59.4,59.4,58.16,58.86,58.8,10747360,630616732.03
2020-04-21,58.5,59.68,57.8,59.37,58.86,14714834,864113083.51
2020-04-22,58.4,60.0,57.88,59.43,59.37,12145802,715492487.41
2020-04-23,59.99,60.55,58.04,58.25,59.43,11602798,686078406.94
2020-04-24,58.67,60.49,58.5,58.73,58.25,13594893,806969227.69
2020-04-27,59.02,59.09,56.88,56.98,58.73,13826532,799777332.94
2020-04-28,57.0,57.59,54.76,56.98,56.98,12865794,725365013.97
2020-04-29,58.2,59.45,57.56,58.0,56.98,16512556,964564485.88
2020-04-30,58.82,60.58,58.51,59.96,58.0,21887625,1303496245.77
2020-05-06,59.4,62.5,59.1,62.18,59.96,23190623,1420097901.58
2020-05-07,62.17,62.17,59.98,60.09,62.18,22511802,1362997620.58
2020-05-08,60.11,60.5,59.3,59.78,60.09,17147173,1025569471.3
2020-05-11,59.29,59.66,58.11,58.88,59.78,19071621,1121805579.78
2020-05-12,58.89,59.14,58.2,59.13,58.88,10401966,610124974.38
2020-05-13,59.13,59.75,58.5,58.99,59.13,11111516,657743992.7
2020-05-14,58.9,58.9,57.55,57.69,58.99,11836313,688315256.97
2020-05-15,57.79,58.58,57.3,57.96,57.69,10277106,595823315.54
2020-05-18,57.4,58.4,56.4,57.18,57.96,10474339,601110774.94
2020-05-19,58.0,58.6,57.75,58.22,57.18,9404190,547143039.56
2020-05-20,58.7,60.3,58.67,59.01,58.22,16470785,981282457.34
2020-05-21,59.11,59.37,57.01,57.15,59.01,12096788,697047198.03
2020-05-22,57.16,57.67,55.51,56.03,57.15,9234961,522767760.13
2020-05-25,56.03,56.55,55.31,56.52,56.03,5969703,334368698.21
2020-05-26,56.8,58.38,56.8,58.3,56.52,9854368,570419227.99
2020-05-27,59.6,59.95,57.07,57.3,58.3,11361742,662802627.27
2020-05-28,57.35,58.23,56.4,57.48,57.3,8630023,494679180.33
2020-05-29,57.12,58.02,56.81,57.41,57.48,6803639,390882856.88
2020-06-01,57.75,59.69,57.44,59.33,57.41,16106781,949983296.78
2020-06-02,59.57,62.18,58.88,61.0,59.33,20479610,1235513478.85
2020-06-03,60.79,61.05,59.48,59.93,61.0,14635695,882603748.28
2020-06-04,60.48,61.2,59.71,60.11,59.93,10574332,637797409.73
2020-06-05,61.0,63.28,60.33,63.2,60.11,26545122,1643855456.31
2020-06-08,63.0,63.83,62.45,62.79,63.2,17244111,1087013121.78
2020-06-09,63.0,64.41,61.69,61.98,62.79,20443053,1285542235.23
2020-06-10,62.26,62.42,60.68,61.05,61.98,18619403,1140629413.21
2020-06-11,61.87,64.2,61.51,62.84,61.05,28023252,1764678741.02
2020-06-12,61.4,61.93,60.63,61.48,62.84,17549710,1075893063.65
2020-06-15,62.5,63.88,61.25,62.5,61.48,19574028,1225432620.41
2020-06-16,63.8,64.46,63.13,64.1,62.5,21411572,1367780377.4
2020-06-17,64.0,64.11,62.36,64.11,64.1,14437818,912074334.76
2020-06-18,63.8,66.76,62.94,66.74,64.11,27903336,1829902632.39
2020-06-19,66.69,68.68,66.3,66.99,66.74,22061887,1487253014.87
2020-06-22,66.6,68.78,66.29,68.0,66.99,19625480,1325805162.26
2020-06-23,67.57,72.09,67.0,71.03,68.0,26037491,1812606801.84
2020-06-24,71.1,73.06,70.76,71.7,71.03,19668098,1414432114.05
2020-06-29,71.5,72.43,70.3,70.6,71.7,17337630,1233307830.75
2020-06-30,71.41,72.85,70.87,71.8,70.6,16983101,1223207515.8
2020-07-01,73.21,75.45,71.03,72.47,71.8,23509322,1726221255.52
2020-07-02,72.63,74.61,71.8,72.14,72.47,21407418,1559734669.13
2020-07-03,73.3,79.35,73.23,79.35,72.14,45538812,3497719615.7
2020-07-06,79.33,81.59,77.41,80.9,79.35,46122416,3661516239.9
2020-07-07,84.76,88.5,83.0,83.0,80.9,46670587,3978641289.79
2020-07-08,81.94,84.28,81.86,82.75,83.0,31915588,2647763129.46
2020-07-09,82.75,86.3,81.46,84.46,82.75,32797352,2764110590.9
2020-07-10,84.47,92.36,83.05,89.0,84.46,39602931,3495161210.76
2020-07-13,92.6,97.9,92.29,97.9,89.0,57987128,5536512876.44
2020-07-14,97.9,97.91,90.58,96.55,97.9,53638869,5075817585.67
2020-07-15,97.0,97.29,92.69,94.5,96.55,38869586,3699030985.02
2020-07-16,94.4,95.5,85.05,85.05,94.5,56046663,4984540817.65
2020-07-17,83.02,85.36,80.07,81.59,85.05,43096874,3549101616.6
2020-07-20,83.7,89.3,81.61,87.17,81.59,43173031,3684539642.17
2020-07-21,89.9,91.33,87.68,88.09,87.17,31722234,2834375732.08
2020-07-22,86.0,89.48,85.5,87.19,88.09,26954483,2367987141.1
2020-07-23,86.06,89.0,85.58,88.99,87.19,32728656,2869841089.13
2020-07-24,87.78,88.14,82.5,83.0,88.99,38817374,3298033865.21
2020-07-27,83.5,85.2,82.3,83.52,83.0,20882846,1753284470.45
2020-07-28,85.98,86.66,83.0,83.91,83.52,21644067,1829407614.81
2020-07-29,83.31,87.5,82.52,86.93,83.91,28797550,2464892396.71
2020-07-30,87.02,87.63,84.3,85.0,86.93,22449269,1917850499.35
2020-07-31,84.96,86.66,83.46,85.39,85.0,25812289,2201963263.8
2020-08-03,85.41,86.5,84.4,86.17,85.39,28030360,2394349093.02
2020-08-04,86.95,91.0,86.88,89.0,86.17,38395587,3414415346.4
2020-08-05,89.0,89.0,86.58,88.15,89.0,19022684,1667411299.23
2020-08-06,88.81,89.6,87.0,88.73,88.15,20533266,1815887526.94
2020-08-07,87.6,88.76,83.81,85.38,88.73,24597416,2120266841.32
2020-08-10,83.79,84.35,80.0,81.98,85.38,33653884,2752165156.49
2020-08-11,81.9,83.2,80.95,81.0,81.98,19417260,1596334584.38
2020-08-12,81.18,81.98,78.45,81.98,81.0,22097173,1768144489.04
2020-08-13,83.5,83.8,81.65,81.8,81.98,13582779,1119875379.09
2020-08-14,82.1,82.59,80.0,81.93,81.8,12062031,981262741.92
