date,open,high,low,close,preclose,volume,amount
2020-01-02,30.6,31.1,30.45,30.63,30.64,12893340,396121113.44
2020-01-03,30.65,30.95,30.49,30.85,30.63,8182035,250994209.31
2020-01-06,30.75,31.4,30.55,30.72,30.85,9736162,301556312.84
2020-01-07,30.7,30.83,30.05,30.46,30.72,10018674,304559450.27
2020-01-08,30.4,31.39,30.3,31.28,30.46,10461389,324980783.42
2020-01-09,31.27,31.84,30.4,30.95,31.28,10867691,336270041.72
2020-01-10,30.96,31.12,30.47,31.0,30.95,6727212,207111696.03
2020-01-13,31.0,31.8,30.81,31.66,31.0,9302400,293226871.72
2020-01-14,31.62,31.94,31.24,31.35,31.66,5134194,162148239.92
2020-01-15,31.54,31.75,31.0,31.4,31.35,5102145,159903488.59
2020-01-16,31.25,32.15,31.11,31.4,31.4,8235620,260876025.37
2020-01-17,31.51,31.63,29.8,30.8,31.4,18700535,568878295.71
2020-01-20,30.2,31.78,29.91,30.77,30.8,20532439,633876965.05
2020-01-21,30.73,31.27,29.52,29.74,30.77,14937426,450066872.84
2020-01-22,29.7,29.98,28.78,29.78,29.74,12942984,382148686.08
2020-01-23,29.59,30.7,28.88,29.25,29.78,12403916,368682835.04
2020-02-03,26.33,28.08,26.33,26.41,29.25,16160166,434661228.42
2020-02-04,27.03,28.12,27.02,27.65,26.41,14051927,388343193.45
2020-02-05,28.07,28.69,27.38,27.99,27.65,15170599,424920158.92
2020-02-06,27.9,28.75,27.33,28.43,27.99,14763204,414704441.41
2020-02-07,28.28,28.58,27.86,28.24,28.43,12471032,351710839.55
2020-02-10,28.39,28.97,28.1,28.88,28.24,14662631,418810875.34
2020-02-11,29.18,29.63,28.81,29.2,28.88,10114100,295568403.29
2020-02-12,29.1,30.11,29.0,29.87,29.2,10618138,314958022.42
2020-02-13,29.79,30.3,28.89,29.12,29.87,12405871,363673047.29
2020-02-14,29.0,29.73,28.82,29.24,29.12,6511619,190802782.48
2020-02-17,29.5,30.17,29.3,30.11,29.24,8224196,245001612.21
2020-02-18,30.33,30.8,29.91,30.61,30.11,11139275,337874548.14
2020-02-19,30.22,31.3,29.98,30.91,30.61,13515604,414695710.31
2020-02-20,30.75,31.37,30.31,30.75,30.91,10792500,331731087.18
2020-02-21,30.76,31.72,30.76,30.91,30.75,14637943,456143885.45
2020-02-24,31.3,31.8,30.15,31.42,30.91,17488644,546383516.25
2020-02-25,30.9,32.39,30.5,32.39,31.42,22889463,719430015.71
2020-02-26,31.91,32.2,30.45,30.58,32.39,19108130,596203859.79
2020-02-27,30.48,30.7,29.65,29.7,30.58,16996549,509920776.03
2020-02-28,28.5,29.35,28.31,28.31,29.7,17154256,493646082.7
2020-03-02,28.65,29.28,28.33,29.14,28.31,14555563,419959641.14
2020-03-03,29.57,30.18,29.3,29.95,29.14,15414144,459856799.32
2020-03-04,29.6,30.49,29.38,30.35,29.95,10969093,330059512.24
2020-03-05,30.79,30.88,29.49,29.77,30.35,10817832,323401098.7
2020-03-06,29.3,30.2,29.22,29.85,29.77,8926167,265565587.12
2020-03-09,29.41,29.57,28.68,28.69,29.85,11351424,330133857.82
2020-03-10,28.41,29.29,28.17,29.09,28.69,13287518,383204039.77
2020-03-11,29.26,29.26,28.5,28.65,29.09,8735115,251672754.88
2020-03-12,28.19,28.49,27.51,27.9,28.65,17223593,481963202.56
2020-03-13,26.7,27.38,26.4,26.88,27.9,18371857,491156500.53
2020-03-16,26.88,26.94,25.38,25.59,26.88,19334005,503803594.71
2020-03-17,25.49,26.05,24.78,25.27,25.59,16594403,419002876.88
2020-03-18,25.5,26.22,25.07,25.16,25.27,12162017,311616031.21
2020-03-19,25.56,25.65,24.22,24.92,25.16,18785469,468981015.63
2020-03-20,25.18,25.28,24.22,24.59,24.92,14932070,367794151.04
2020-03-23,23.81,23.98,23.16,23.53,24.59,15510648,364324993.18
2020-03-24,23.95,24.04,23.5,24.03,23.53,12222334,290550631.06
2020-03-25,24.5,25.44,24.2,25.04,24.03,15954991,397897121.19
2020-03-26,24.91,25.77,24.7,25.56,25.04,13865277,352246680.71
2020-03-27,25.85,27.2,25.84,26.79,25.56,15567335,415604589.24
2020-03-30,26.66,26.75,25.8,26.0,26.79,10951552,286996217.96
2020-03-31,26.34,26.53,25.7,25.85,26.0,6314694,164624360.68
2020-04-01,26.03,26.47,25.8,26.05,25.85,6915367,180933349.67
2020-04-02,26.15,26.7,25.96,26.7,26.05,5940953,156924580.42
2020-04-03,26.73,27.28,26.62,26.88,26.7,5619227,151141267.42
2020-04-07,27.28,28.25,27.28,28.0,26.88,11019647,306677396.31
2020-04-08,27.99,28.9,27.82,28.46,28.0,7338655,209100910.2
2020-04-09,28.71,28.71,27.45,27.6,28.46,7100732,197133527.91
2020-04-10,27.57,29.38,27.21,28.32,27.6,13694141,389993353.15
2020-04-13,28.6,29.05,28.22,28.9,28.32,7962135,229361324.85
2020-04-14,28.9,29.64,28.82,29.35,28.9,9866529,287615491.72
2020-04-15,29.44,29.58,29.0,29.35,29.35,5566209,162715656.93
2020-04-16,29.01,29.55,29.0,29.54,29.35,7317830,214823423.14
2020-04-17,29.6,30.09,29.4,29.7,29.54,7284335,217362858.35
2020-04-20,30.0,30.78,29.76,30.15,29.7,9055841,273934264.99
2020-04-21,30.07,30.3,29.55,29.85,30.15,4583512,136691058.74
2020-04-22,29.61,30.04,29.41,29.92,29.85,5388776,160771709.35
2020-04-23,30.03,31.28,30.03,30.2,29.92,13460168,412860992.0
2020-04-24,30.51,31.59,30.24,30.45,30.2,11580220,357931431.19
2020-04-27,30.3,31.66,30.3,31.14,30.45,9725110,303934862.69
2020-04-28,31.48,33.53,30.78,32.98,31.14,20011914,649913597.63
2020-04-29,32.91,32.96,31.72,32.5,32.98,11107441,358587574.54
2020-04-30,32.6,33.47,32.0,32.73,32.5,9889008,323227392.91
2020-05-06,34.8,34.8,32.1,33.9,32.73,15485026,519478159.73
2020-05-07,33.79,34.3,33.2,33.8,33.9,8884678,300151889.48
2020-05-08,33.99,34.98,33.62,34.68,33.8,10590352,365050349.63
2020-05-11,34.4,35.07,34.01,34.26,34.68,7712369,265982125.5
2020-05-12,34.69,35.58,33.82,35.5,34.26,11248144,392435154.44
2020-05-13,35.13,35.57,34.25,35.46,35.5,10096513,353956315.14
2020-05-14,35.1,35.49,34.77,35.3,35.46,6359740,223723950.67
2020-05-15,35.2,35.65,34.93,35.12,35.3,6303344,222052039.4
2020-05-18,35.12,35.69,34.79,35.14,35.12,10576624,373359138.69
2020-05-19,35.51,36.06,35.15,35.64,35.14,7110218,253793263.81
2020-05-20,35.49,35.62,35.0,35.02,35.64,5738906,202513236.28
2020-05-21,35.2,35.69,34.45,34.95,35.02,8213140,287486067.01
2020-05-22,35.01,35.1,34.0,34.33,34.95,8911703,306955850.38
2020-05-25,34.85,34.94,33.87,34.66,34.33,8428520,291182179.44
2020-05-26,35.01,36.15,34.48,35.54,34.66,11063253,393102428.27
2020-05-27,35.75,35.89,34.21,34.55,35.54,9531265,332036942.38
2020-05-28,34.32,34.74,33.19,33.78,34.55,11528110,388704997.35
2020-05-29,33.85,34.83,33.73,34.33,33.78,9469501,325364945.15
2020-06-01,34.6,35.88,34.38,35.45,34.33,10589896,373793240.79
2020-06-02,35.45,35.8,33.72,33.92,35.45,11652092,399554257.88
2020-06-03,34.0,35.15,33.6,34.72,33.92,9874017,341223110.66
2020-06-04,35.0,35.39,34.58,35.05,34.72,8813748,308051349.58
2020-06-05,34.95,35.04,34.0,34.35,35.05,6933953,238539831.85
2020-06-08,34.7,35.83,34.34,34.55,34.35,11708675,411693480.57
2020-06-09,34.48,34.98,34.18,34.56,34.55,6952141,240554003.32
2020-06-10,34.54,36.09,34.24,35.91,34.56,11406958,403791252.9
2020-06-11,36.57,36.6,34.25,34.45,35.91,14995820,526160880.04
2020-06-12,33.67,34.62,33.62,33.9,34.45,11285544,383363578.82
2020-06-15,34.0,34.5,33.56,33.88,33.9,8181356,278923635.64
2020-06-16,34.4,35.4,34.02,34.95,33.88,8710683,304685696.16
2020-06-17,35.28,35.28,33.5,33.68,34.95,10196878,345295976.07
2020-06-18,34.05,34.34,33.5,33.96,33.68,10630089,361554723.79
2020-06-19,33.93,35.37,33.75,34.8,33.96,14979351,521369110.67
2020-06-22,35.0,36.04,34.55,35.5,34.8,10852410,383903133.01
2020-06-23,35.5,36.24,35.1,35.87,35.5,11517805,411478677.97
2020-06-24,36.5,37.28,35.91,36.96,35.87,18990146,695228339.37
2020-06-29,36.63,37.39,36.3,37.06,36.96,11584094,426740872.04
2020-06-30,37.01,38.16,37.01,37.99,37.06,11277653,426277734.92
2020-07-01,37.99,38.86,37.51,38.58,37.99,11067006,421900267.44
2020-07-02,38.16,38.58,36.8,37.8,38.58,13164842,497736893.38
2020-07-03,37.86,38.15,36.8,37.77,37.8,11947189,448380090.3
2020-07-06,37.76,39.05,37.08,38.8,37.77,13244209,510889579.44
2020-07-07,38.8,40.84,38.8,39.93,38.8,12759743,511486118.29
2020-07-08,43.8,43.92,43.11,43.92,39.93,16372592,718687669.41
2020-07-09,46.4,48.31,45.68,48.31,43.92,29897071,1415534348.52
2020-07-10,49.1,49.1,46.8,48.6,48.31,25496424,1222744469.22
2020-07-13,48.02,50.24,48.02,49.26,48.6,16364122,805337383.01
2020-07-14,49.6,52.8,48.86,50.2,49.26,27243195,1376295850.71
2020-07-15,50.0,52.1,49.6,50.0,50.02,20394164,1036227772.77
2020-07-16,50.18,53.89,48.8,50.2,50.0,29948759,1548802130.13
2020-07-17,50.62,51.8,46.5,50.1,50.2,23035707,1151826326.51
2020-07-20,52.06,53.33,48.56,52.12,50.1,20780618,1058814021.26
2020-07-21,52.1,53.48,51.03,52.33,52.12,15564343,815403129.6
2020-07-22,52.38,53.3,51.38,51.5,52.33,15212358,794598184.09
2020-07-23,51.0,52.56,51.0,52.0,51.5,14850966,769785493.16
2020-07-24,51.46,52.28,48.01,48.69,52.0,29136296,1443238314.91
2020-07-27,48.69,49.28,47.61,48.3,48.69,14570055,706188589.54
