time,equity,cash,position,price,unfinished_abs,occupied
2026-04-21T11:30:00,175020.1,136863.1,100,381.57,100,38157.0
2026-04-21T13:01:00,174997.1,136863.1,100,381.34,100,38134.0
2026-04-21T13:02:00,174863.1,136863.1,100,380.0,100,38000.0
2026-04-21T13:03:00,175000.1,136863.1,100,381.37,100,38137.0
2026-04-21T13:04:00,174743.1,136863.1,100,378.8,100,37880.0
2026-04-21T13:05:00,174748.1,136863.1,100,378.85,100,37885.0
2026-04-21T13:06:00,174768.1,136863.1,100,379.05,100,37905.0
2026-04-21T13:07:00,174843.1,136863.1,100,379.8,100,37980.0
2026-04-21T13:08:00,174713.1,136863.1,100,378.5,100,37850.0
2026-04-21T13:09:00,174593.1,136863.1,100,377.3,100,37730.0
2026-04-21T13:10:00,174612.1,136863.1,100,377.49,100,37749.0
2026-04-21T13:11:00,174586.1,136863.1,100,377.23,100,37723.0
2026-04-21T13:12:00,174704.1,136863.1,100,378.41,100,37841.0
2026-04-21T13:13:00,174863.1,136863.1,100,380.0,100,38000.0
2026-04-21T13:14:00,174801.1,136863.1,100,379.38,100,37938.0
2026-04-21T13:15:00,174794.1,136863.1,100,379.31,100,37931.0
2026-04-21T13:16:00,174654.1,136863.1,100,377.91,100,37791.0
2026-04-21T13:17:00,174721.1,136863.1,100,378.58,100,37858.0
2026-04-21T13:18:00,174713.1,136863.1,100,378.5,100,37850.0
2026-04-21T13:19:00,174715.1,136863.1,100,378.52,100,37852.0
2026-04-21T13:20:00,174726.1,136863.1,100,378.63,100,37863.0
2026-04-21T13:21:00,174696.1,136863.1,100,378.33,100,37833.0
2026-04-21T13:22:00,174673.1,136863.1,100,378.1,100,37810.0
2026-04-21T13:23:00,174663.1,136863.1,100,378.0,100,37800.0
2026-04-21T13:24:00,174690.1,136863.1,100,378.27,100,37827.0
2026-04-21T13:25:00,174676.1,136863.1,100,378.13,100,37813.0
2026-04-21T13:26:00,174671.1,136863.1,100,378.08,100,37808.0
2026-04-21T13:27:00,174899.1,136863.1,100,380.36,100,38036.0
2026-04-21T13:28:00,174828.1,136863.1,100,379.65,100,37965.0
2026-04-21T13:29:00,174785.1,136863.1,100,379.22,100,37922.0
2026-04-21T13:30:00,174781.1,136863.1,100,379.18,100,37918.0
2026-04-21T13:31:00,174913.1,136863.1,100,380.5,100,38050.0
2026-04-21T13:32:00,174925.1,136863.1,100,380.62,100,38062.0
2026-04-21T13:33:00,174895.1,136863.1,100,380.32,100,38032.0
2026-04-21T13:34:00,175013.1,136863.1,100,381.5,100,38150.0
2026-04-21T13:35:00,174983.1,136863.1,100,381.2,100,38120.0
2026-04-21T13:36:00,174964.1,136863.1,100,381.01,100,38101.0
2026-04-21T13:37:00,175035.1,136863.1,100,381.72,100,38172.0
2026-04-21T13:38:00,175013.1,136863.1,100,381.5,100,38150.0
2026-04-21T13:39:00,175025.1,136863.1,100,381.62,100,38162.0
2026-04-21T13:40:00,175043.1,136863.1,100,381.8,100,38180.0
2026-04-21T13:41:00,174995.1,136863.1,100,381.32,100,38132.0
2026-04-21T13:42:00,175037.1,136863.1,100,381.74,100,38174.0
2026-04-21T13:43:00,175038.1,136863.1,100,381.75,100,38175.0
2026-04-21T13:44:00,175026.1,136863.1,100,381.63,100,38163.0
2026-04-21T13:45:00,175088.1,136863.1,100,382.25,100,38225.0
2026-04-21T13:46:00,175086.1,136863.1,100,382.23,100,38223.0
2026-04-21T13:47:00,175131.1,136863.1,100,382.68,100,38268.0
2026-04-21T13:48:00,175217.1,136863.1,100,383.54,100,38354.0
2026-04-21T13:49:00,175197.1,136863.1,100,383.34,100,38334.0
2026-04-21T13:50:00,175163.1,136863.1,100,383.0,100,38300.0
2026-04-21T13:51:00,175330.1,136863.1,100,384.67,100,38467.0
2026-04-21T13:52:00,175263.1,136863.1,100,384.0,100,38400.0
2026-04-21T13:53:00,175311.1,136863.1,100,384.48,100,38448.0
2026-04-21T13:54:00,175363.1,136863.1,100,385.0,100,38500.0
2026-04-21T13:55:00,175463.1,136863.1,100,386.0,100,38600.0
2026-04-21T13:56:00,175313.1,136863.1,100,384.5,100,38450.0
2026-04-21T13:57:00,175140.1,136863.1,100,382.77,100,38277.0
2026-04-21T13:58:00,175028.1,136863.1,100,381.65,100,38165.0
2026-04-21T13:59:00,174943.1,136863.1,100,380.8,100,38080.0
2026-04-21T14:00:00,174971.1,136863.1,100,381.08,100,38108.0
2026-04-21T14:01:00,175101.1,136863.1,100,382.38,100,38238.0
2026-04-21T14:02:00,175050.1,136863.1,100,381.87,100,38187.0
2026-04-21T14:03:00,175062.1,136863.1,100,381.99,100,38199.0
2026-04-21T14:04:00,174983.1,136863.1,100,381.2,100,38120.0
2026-04-21T14:05:00,174947.1,136863.1,100,380.84,100,38084.0
2026-04-21T14:06:00,174881.1,136863.1,100,380.18,100,38018.0
2026-04-21T14:07:00,174831.1,136863.1,100,379.68,100,37968.0
2026-04-21T14:08:00,174863.1,136863.1,100,380.0,100,38000.0
2026-04-21T14:09:00,174880.1,136863.1,100,380.17,100,38017.0
2026-04-21T14:10:00,174833.1,136863.1,100,379.7,100,37970.0
2026-04-21T14:11:00,174862.1,136863.1,100,379.99,100,37999.0
2026-04-21T14:12:00,174851.1,136863.1,100,379.88,100,37988.0
2026-04-21T14:13:00,174851.1,136863.1,100,379.88,100,37988.0
2026-04-21T14:14:00,174831.1,136863.1,100,379.68,100,37968.0
2026-04-21T14:15:00,174733.1,136863.1,100,378.7,100,37870.0
2026-04-21T14:16:00,174718.1,136863.1,100,378.55,100,37855.0
2026-04-21T14:17:00,174680.1,136863.1,100,378.17,100,37817.0
2026-04-21T14:18:00,174666.1,136863.1,100,378.03,100,37803.0
2026-04-21T14:19:00,174658.1,136863.1,100,377.95,100,37795.0
2026-04-21T14:20:00,174743.1,136863.1,100,378.8,100,37880.0
2026-04-21T14:21:00,174800.1,136863.1,100,379.37,100,37937.0
2026-04-21T14:22:00,174814.1,136863.1,100,379.51,100,37951.0
2026-04-21T14:23:00,174848.1,136863.1,100,379.85,100,37985.0
2026-04-21T14:24:00,174851.1,136863.1,100,379.88,100,37988.0
2026-04-21T14:25:00,174951.1,136863.1,100,380.88,100,38088.0
2026-04-21T14:26:00,174877.1,136863.1,100,380.14,100,38014.0
2026-04-21T14:27:00,174853.1,136863.1,100,379.9,100,37990.0
2026-04-21T14:28:00,174763.1,136863.1,100,379.0,100,37900.0
2026-04-21T14:29:00,174774.1,136863.1,100,379.11,100,37911.0
2026-04-21T14:30:00,174760.1,136863.1,100,378.97,100,37897.0
2026-04-21T14:31:00,174913.1,136863.1,100,380.5,100,38050.0
2026-04-21T14:32:00,174923.1,136863.1,100,380.6,100,38060.0
2026-04-21T14:33:00,174778.1,136863.1,100,379.15,100,37915.0
2026-04-21T14:34:00,174813.1,136863.1,100,379.5,100,37950.0
2026-04-21T14:35:00,174853.1,136863.1,100,379.9,100,37990.0
2026-04-21T14:36:00,174823.1,136863.1,100,379.6,100,37960.0
2026-04-21T14:37:00,174824.1,136863.1,100,379.61,100,37961.0
2026-04-21T14:38:00,174844.1,136863.1,100,379.81,100,37981.0
2026-04-21T14:39:00,174843.1,136863.1,100,379.8,100,37980.0
2026-04-21T14:40:00,174863.1,136863.1,100,380.0,100,38000.0
2026-04-21T14:41:00,174870.1,136863.1,100,380.07,100,38007.0
2026-04-21T14:42:00,174872.1,136863.1,100,380.09,100,38009.0
2026-04-21T14:43:00,174881.1,136863.1,100,380.18,100,38018.0
2026-04-21T14:44:00,174970.1,136863.1,100,381.07,100,38107.0
2026-04-21T14:45:00,174941.1,136863.1,100,380.78,100,38078.0
2026-04-21T14:46:00,174905.1,136863.1,100,380.42,100,38042.0
2026-04-21T14:47:00,175032.1,136863.1,100,381.69,100,38169.0
2026-04-21T14:48:00,175073.1,136863.1,100,382.1,100,38210.0
2026-04-21T14:49:00,175103.1,136863.1,100,382.4,100,38240.0
2026-04-21T14:50:00,175115.1,136863.1,100,382.52,100,38252.0
2026-04-21T14:51:00,175113.1,136863.1,100,382.5,100,38250.0
2026-04-21T14:52:00,175114.1,136863.1,100,382.51,100,38251.0
2026-04-21T14:53:00,175053.1,136863.1,100,381.9,100,38190.0
2026-04-21T14:54:00,175064.1,136863.1,100,382.01,100,38201.0
2026-04-21T14:55:00,175066.1,136863.1,100,382.03,100,38203.0
2026-04-21T14:56:00,175025.1,136863.1,100,381.62,100,38162.0
2026-04-21T14:57:00,175023.1,136863.1,100,381.6,100,38160.0
2026-04-21T14:58:00,175023.1,136863.1,100,381.6,100,38160.0
2026-04-21T14:59:00,175023.1,136863.1,100,381.6,100,38160.0
2026-04-21T15:00:00,174982.942,98666.94200000001,200,381.58,0,0
2026-04-22T09:31:00,175960.942,98666.94200000001,200,386.47,0,0
2026-04-22T09:32:00,176666.942,98666.94200000001,200,390.0,0,0
2026-04-22T09:33:00,176040.942,98666.94200000001,200,386.87,0,0
2026-04-22T09:34:00,176020.942,98666.94200000001,200,386.77,0,0
2026-04-22T09:35:00,176580.942,98666.94200000001,200,389.57,0,0
2026-04-22T09:36:00,177032.942,98666.94200000001,200,391.83,0,0
2026-04-22T09:37:00,176826.942,98666.94200000001,200,390.8,0,0
2026-04-22T09:38:00,176872.842,137727.842,100,391.45,100,39145.0
2026-04-22T09:39:00,176932.842,137727.842,100,392.05,100,39205.0
2026-04-22T09:40:00,176907.842,137727.842,100,391.8,100,39180.0
2026-04-22T09:41:00,177027.842,137727.842,100,393.0,100,39300.0
2026-04-22T09:42:00,177123.842,137727.842,100,393.96,100,39396.0
2026-04-22T09:43:00,176787.842,137727.842,100,390.6,100,39100.0
2026-04-22T09:44:00,177099.842,137727.842,100,393.72,100,39372.0
2026-04-22T09:45:00,176978.842,137727.842,100,392.51,100,39251.0
2026-04-22T09:46:00,177097.842,137727.842,100,393.7,100,39370.0
2026-04-22T09:47:00,176901.842,137727.842,100,391.74,100,39174.0
2026-04-22T09:48:00,176978.842,137727.842,100,392.51,100,39251.0
2026-04-22T09:49:00,176827.842,137727.842,100,391.0,100,39100.0
2026-04-22T09:50:00,176927.842,137727.842,100,392.0,100,39200.0
2026-04-22T09:51:00,176847.842,137727.842,100,391.2,100,39120.0
2026-04-22T09:52:00,176925.842,137727.842,100,391.98,100,39198.0
2026-04-22T09:53:00,177087.842,137727.842,100,393.6,100,39360.0
2026-04-22T09:54:00,177117.842,137727.842,100,393.9,100,39390.0
2026-04-22T09:55:00,177427.842,137727.842,100,397.0,100,39700.0
2026-04-22T09:56:00,177403.842,137727.842,100,396.76,100,39676.0
2026-04-22T09:57:00,177193.842,137727.842,100,394.66,100,39466.0
2026-04-22T09:58:00,177338.842,137727.842,100,396.11,100,39611.0
2026-04-22T09:59:00,177577.842,137727.842,100,398.5,100,39850.0
2026-04-22T10:00:00,177622.842,137727.842,100,398.95,100,39895.0
2026-04-22T10:01:00,177373.842,137727.842,100,396.46,100,39646.0
2026-04-22T10:02:00,177582.842,137727.842,100,398.55,100,39855.0
2026-04-22T10:03:00,177390.842,137727.842,100,396.63,100,39663.0
2026-04-22T10:04:00,177385.842,137727.842,100,396.58,100,39658.0
2026-04-22T10:05:00,177722.842,137727.842,100,399.95,100,39995.0
2026-04-22T10:06:00,177827.842,137727.842,100,401.0,100,40100.0
2026-04-22T10:07:00,177742.842,137727.842,100,400.15,100,40015.0
2026-04-22T10:08:00,177977.842,137727.842,100,402.5,100,40250.0
2026-04-22T10:09:00,178316.842,137727.842,100,405.89,100,40589.0
2026-04-22T10:10:00,178210.842,137727.842,100,404.83,100,40483.0
2026-04-22T10:11:00,178013.842,137727.842,100,402.86,100,40286.0
2026-04-22T10:12:00,178206.842,137727.842,100,404.79,100,40479.0
2026-04-22T10:13:00,178308.842,137727.842,100,405.81,100,40581.0
2026-04-22T10:14:00,178527.842,137727.842,100,408.0,100,40800.0
2026-04-22T10:15:00,178435.842,137727.842,100,407.08,100,40708.0
2026-04-22T10:16:00,178665.842,137727.842,100,409.38,100,40938.0
2026-04-22T10:17:00,178627.842,137727.842,100,409.0,100,40900.0
2026-04-22T10:18:00,178650.842,137727.842,100,409.23,100,40923.0
2026-04-22T10:19:00,178818.842,137727.842,100,410.91,100,41091.0
2026-04-22T10:20:00,178718.842,137727.842,100,409.91,100,40991.0
2026-04-22T10:21:00,178576.842,137727.842,100,408.49,100,40849.0
2026-04-22T10:22:00,178721.842,137727.842,100,409.94,100,40994.0
2026-04-22T10:23:00,178429.842,137727.842,100,407.02,100,40702.0
2026-04-22T10:24:00,178278.842,137727.842,100,405.51,100,40551.0
2026-04-22T10:25:00,178341.842,137727.842,100,406.14,100,40614.0
2026-04-22T10:26:00,178238.842,137727.842,100,405.11,100,40511.0
2026-04-22T10:27:00,178550.842,137727.842,100,408.23,100,40823.0
2026-04-22T10:28:00,178502.842,137727.842,100,407.75,100,40775.0
2026-04-22T10:29:00,178577.842,137727.842,100,408.5,100,40850.0
2026-04-22T10:30:00,178519.842,137727.842,100,407.92,100,40792.0
2026-04-22T10:31:00,178427.842,137727.842,100,407.0,100,40700.0
2026-04-22T10:32:00,178495.842,137727.842,100,407.68,100,40768.0
2026-04-22T10:33:00,178440.842,137727.842,100,407.13,100,40713.0
2026-04-22T10:34:00,178351.842,137727.842,100,406.24,100,40624.0
2026-04-22T10:35:00,178513.842,137727.842,100,407.86,100,40786.0
2026-04-22T10:36:00,178271.842,137727.842,100,405.44,100,40544.0
2026-04-22T10:37:00,178143.842,137727.842,100,404.16,100,40416.0
2026-04-22T10:38:00,178129.842,137727.842,100,404.02,100,40402.0
2026-04-22T10:39:00,178222.842,137727.842,100,404.95,100,40495.0
2026-04-22T10:40:00,178277.842,137727.842,100,405.5,100,40550.0
2026-04-22T10:41:00,178417.842,137727.842,100,406.9,100,40690.0
2026-04-22T10:42:00,178384.842,137727.842,100,406.57,100,40657.0
2026-04-22T10:43:00,178369.842,137727.842,100,406.42,100,40642.0
2026-04-22T10:44:00,178217.842,137727.842,100,404.9,100,40490.0
2026-04-22T10:45:00,178127.842,137727.842,100,404.0,100,40400.0
2026-04-22T10:46:00,178177.842,137727.842,100,404.5,100,40450.0
2026-04-22T10:47:00,178127.842,137727.842,100,404.0,100,40400.0
2026-04-22T10:48:00,178107.842,137727.842,100,403.8,100,40380.0
2026-04-22T10:49:00,177947.842,137727.842,100,402.2,100,40220.0
2026-04-22T10:50:00,178134.842,137727.842,100,404.07,100,40407.0
2026-04-22T10:51:00,178121.842,137727.842,100,403.94,100,40394.0
2026-04-22T10:52:00,178095.842,137727.842,100,403.68,100,40368.0
2026-04-22T10:53:00,178218.842,137727.842,100,404.91,100,40491.0
2026-04-22T10:54:00,178524.842,137727.842,100,407.97,100,40797.0
2026-04-22T10:55:00,178480.842,137727.842,100,407.53,100,40753.0
2026-04-22T10:56:00,178668.842,137727.842,100,409.41,100,40941.0
2026-04-22T10:57:00,178545.842,137727.842,100,408.18,100,40818.0
2026-04-22T10:58:00,178609.842,137727.842,100,408.82,100,40882.0
2026-04-22T10:59:00,178794.842,137727.842,100,410.67,100,41067.0
2026-04-22T11:00:00,178687.842,137727.842,100,409.6,100,40960.0
2026-04-22T11:01:00,178807.842,137727.842,100,410.8,100,41080.0
2026-04-22T11:02:00,178986.842,137727.842,100,412.59,100,41259.0
2026-04-22T11:03:00,178904.842,137727.842,100,411.77,100,41177.0
2026-04-22T11:04:00,178909.842,137727.842,100,411.82,100,41182.0
2026-04-22T11:05:00,178773.842,137727.842,100,410.46,100,41046.0
2026-04-22T11:06:00,178928.842,137727.842,100,412.01,100,41201.0
2026-04-22T11:07:00,179008.842,137727.842,100,412.81,100,41281.0
2026-04-22T11:08:00,178908.842,137727.842,100,411.81,100,41181.0
2026-04-22T11:09:00,178797.842,137727.842,100,410.7,100,41070.0
2026-04-22T11:10:00,178910.842,137727.842,100,411.83,100,41183.0
2026-04-22T11:11:00,178793.842,137727.842,100,410.66,100,41066.0
2026-04-22T11:12:00,178729.842,137727.842,100,410.02,100,41002.0
2026-04-22T11:13:00,178766.842,137727.842,100,410.39,100,41039.0
2026-04-22T11:14:00,178724.842,137727.842,100,409.97,100,40997.0
2026-04-22T11:15:00,178830.842,137727.842,100,411.03,100,41103.0
2026-04-22T11:16:00,178907.842,137727.842,100,411.8,100,41180.0
2026-04-22T11:17:00,178909.842,137727.842,100,411.82,100,41182.0
2026-04-22T11:18:00,178957.842,137727.842,100,412.3,100,41230.0
2026-04-22T11:19:00,178931.842,137727.842,100,412.04,100,41204.0
2026-04-22T11:20:00,178936.842,137727.842,100,412.09,100,41209.0
2026-04-22T11:21:00,178925.842,137727.842,100,411.98,100,41198.0
2026-04-22T11:22:00,178927.842,137727.842,100,412.0,100,41200.0
2026-04-22T11:23:00,179074.842,137727.842,100,413.47,100,41347.0
2026-04-22T11:24:00,178959.842,137727.842,100,412.32,100,41232.0
2026-04-22T11:25:00,178984.842,137727.842,100,412.57,100,41257.0
2026-04-22T11:26:00,178947.842,137727.842,100,412.2,100,41220.0
2026-04-22T11:27:00,178929.842,137727.842,100,412.02,100,41202.0
2026-04-22T11:28:00,178983.842,137727.842,100,412.56,100,41256.0
2026-04-22T11:29:00,178964.842,137727.842,100,412.37,100,41237.0
2026-04-22T11:30:00,179027.842,137727.842,100,413.0,100,41300.0
2026-04-22T13:01:00,179215.842,137727.842,100,414.88,100,41488.0
2026-04-22T13:02:00,179207.842,137727.842,100,414.8,100,41480.0
2026-04-22T13:03:00,179313.842,137727.842,100,415.86,100,41586.0
2026-04-22T13:04:00,179246.842,137727.842,100,415.19,100,41519.0
2026-04-22T13:05:00,179075.842,137727.842,100,413.48,100,41348.0
2026-04-22T13:06:00,179257.842,137727.842,100,415.3,100,41530.0
2026-04-22T13:07:00,179345.842,137727.842,100,416.18,100,41618.0
2026-04-22T13:08:00,179427.842,137727.842,100,417.0,100,41700.0
2026-04-22T13:09:00,179434.842,137727.842,100,417.07,100,41707.0
2026-04-22T13:10:00,179495.842,137727.842,100,417.68,100,41768.0
2026-04-22T13:11:00,179462.842,137727.842,100,417.35,100,41735.0
2026-04-22T13:12:00,179433.842,137727.842,100,417.06,100,41706.0
2026-04-22T13:13:00,179309.842,137727.842,100,415.82,100,41582.0
2026-04-22T13:14:00,179449.842,137727.842,100,417.22,100,41722.0
2026-04-22T13:15:00,179349.842,137727.842,100,416.22,100,41622.0
2026-04-22T13:16:00,179341.842,137727.842,100,416.14,100,41614.0
2026-04-22T13:17:00,179313.842,137727.842,100,415.86,100,41586.0
2026-04-22T13:18:00,179346.842,137727.842,100,416.19,100,41619.0
2026-04-22T13:19:00,179392.842,137727.842,100,416.65,100,41665.0
2026-04-22T13:20:00,179329.842,137727.842,100,416.02,100,41602.0
2026-04-22T13:21:00,179226.842,137727.842,100,414.99,100,41499.0
2026-04-22T13:22:00,179357.842,137727.842,100,416.3,100,41630.0
2026-04-22T13:23:00,179356.842,137727.842,100,416.29,100,41629.0
2026-04-22T13:24:00,179335.842,137727.842,100,416.08,100,41608.0
2026-04-22T13:25:00,179327.842,137727.842,100,416.0,100,41600.0
2026-04-22T13:26:00,179230.842,137727.842,100,415.03,100,41503.0
2026-04-22T13:27:00,179277.842,137727.842,100,415.5,100,41550.0
2026-04-22T13:28:00,179286.842,137727.842,100,415.59,100,41559.0
2026-04-22T13:29:00,179278.842,137727.842,100,415.51,100,41551.0
