code,name,buy_date,buy_time,buy_price,sell_date,sell_time,sell_price,shares,exit_reason,screen_ma5,screen_ma20,screen_atr14,screen_pullback_atr,screen_atr_percent,buy_commission,sell_commission,stamp_tax,net_pnl,return_pct
688331.SH,荣昌生物,20250919,13:18:00,100.5202,20250922,09:31:00,101.6773,100,SELLBACK,105.246,95.1505,8.520714,0.37978,8.145998,5.0,5.0,10.16773,95.54227,0.9500057671159051
688702.SH,盛科通信-U,20250919,13:34:00,129.9649,20250922,09:38:00,131.7721,100,SELLBACK,133.386,122.0005,11.492143,0.350326,8.351848,5.0,5.0,13.17721,157.54279,1.2117287326298753
600977.SH,中国电影,20250922,09:36:00,17.2266,20250923,10:00:00,15.98,100,FORCE_1000,19.852,16.285,1.652857,1.291098,8.830308,5.0,5.0,1.598,-136.258,-7.8868527372283905
301377.SZ,鼎泰高科,20250922,09:45:00,80.5803,20250923,09:31:00,87.8181,100,SELLBACK,84.154,76.004,6.722143,0.446881,8.232876,5.0,5.0,8.78181,704.99819,8.743588824548588
300757.SZ,罗博特科,20250922,09:53:00,279.1395,20250923,09:31:00,294.5576,100,SELLBACK,285.742,264.552,21.095,0.571794,7.569614,6.978487,7.36394,29.45576,1498.011812,5.365193398459686
600601.SH,方正科技,20250922,10:38:00,11.4257,20250923,09:31:00,11.9121,100,SELLBACK,11.75,9.768,0.88,0.431818,7.794508,5.0,5.0,1.19121,37.44879,3.2633120419669384
688234.SH,天岳先进,20250922,10:52:00,87.6538,20250923,10:00:00,83.6781,100,FORCE_1000,86.54,76.0035,7.595714,0.372579,8.842508,5.0,5.0,8.36781,-415.93781,-4.742528944013828
688411.SH,海博思创,20250922,11:11:00,199.6065,20250923,09:31:00,238.3221,100,SELLBACK,201.908,158.6465,20.434286,0.317995,10.196241,5.0,5.958052,23.83221,3836.769737,19.216853631111434
600021.SH,上海电力,20250922,11:24:00,19.2572,20250923,09:32:00,19.5906,100,SELLBACK,20.164,18.618,1.964286,0.332945,10.114757,5.0,5.0,1.95906,21.38094,1.10740759923759
600143.SH,金发科技,20250923,09:34:00,21.4907,20250924,10:00:00,20.2299,100,FORCE_1000,21.516,18.09,1.537143,0.602416,7.375925,5.0,5.0,2.02299,-138.10299,-6.411258222806129
600021.SH,上海电力,20250923,09:42:00,19.5598,20250924,10:00:00,18.1509,100,FORCE_1000,19.76,18.8965,1.907857,0.345938,9.890395,5.0,5.0,1.81509,-152.70509,-7.787182429193567
600601.SH,方正科技,20250923,09:48:00,11.1456,20250924,10:00:00,10.4848,100,FORCE_1000,11.638,9.9345,0.839286,0.498043,7.381581,5.0,5.0,1.04848,-77.12848,-6.889177891314445
300763.SZ,锦浪科技,20250923,10:05:00,82.2011,20250924,09:34:00,83.1751,100,SELLBACK,83.636,78.558,5.922143,0.512652,7.283413,5.0,5.0,8.31751,79.08249,0.9614763814708861
688234.SH,天岳先进,20250923,10:06:00,83.942,20250924,10:00:00,82.5187,100,FORCE_1000,86.266,77.1155,7.626429,0.348263,8.707957,5.0,5.0,8.25187,-160.58187,-1.9118710115249076
002131.SZ,利欧股份,20250923,10:17:00,6.1481,20250924,10:00:00,5.8921,100,FORCE_1000,6.323,5.768,0.452857,0.459306,7.070369,5.0,5.0,0.58921,-36.18921,-5.83875865184492
301377.SZ,鼎泰高科,20250923,10:44:00,81.3907,20250924,10:00:00,78.5607,100,FORCE_1000,83.322,76.5025,6.386429,0.396466,7.753343,5.0,5.0,7.85607,-300.85607,-3.694173429255888
300953.SZ,震裕科技,20250923,14:36:00,114.9224,20250924,09:34:00,116.2469,100,SELLBACK,120.355714,109.052143,8.888265,0.418529,7.559426,5.0,5.0,11.62469,110.82531,0.9639296909519155
301200.SZ,大族数控,20250924,09:35:00,103.6218,20250925,10:00:00,103.2484,100,FORCE_1000,111.15,99.0025,8.705714,0.867246,8.25108,5.0,5.0,10.32484,-57.66484,-0.5562249329132899
601869.SH,长飞光纤,20250924,09:35:00,108.7594,20250925,10:00:00,105.982,100,FORCE_1000,112.205,93.666,10.0,0.54,8.548835,5.0,5.0,10.5982,-298.3382,-2.741842157019522
688234.SH,天岳先进,20250924,10:00:00,82.6082,20250925,09:31:00,86.2704,100,SELLBACK,85.36,78.0535,7.702143,0.386905,9.238506,5.0,5.0,8.62704,347.59296,4.205184240644002
688702.SH,盛科通信-U,20250924,13:13:00,130.9855,20250925,09:31:00,133.6892,100,SELLBACK,135.706,122.236,11.555714,0.53705,8.438524,5.0,5.0,13.36892,247.00108,1.8849936086022492
600170.SH,上海建工,20250925,09:34:00,3.1866,20250926,10:00:00,2.9835,100,FORCE_1000,3.439,2.778,0.251429,1.169318,7.820484,5.0,5.0,0.29835,-30.60835,-9.45694556015572
688702.SH,盛科通信-U,20250925,09:34:00,133.4967,20250926,10:00:00,127.1764,100,FORCE_1000,135.33,122.9845,11.724286,0.411965,8.6227,5.0,5.0,12.71764,-654.74764,-4.902761655660529
688498.SH,源杰科技,20250925,09:43:00,257.5425,20250926,09:31:00,262.5712,100,SELLBACK,268.405517,249.806552,24.15665,0.410482,9.176856,6.438562,6.56428,26.25712,463.610037,1.7996802992093934
603119.SH,浙江荣泰,20250925,09:51:00,79.863,20250926,09:31:00,82.6528,100,SELLBACK,84.233846,73.409231,6.60989,0.422909,7.943845,5.0,5.0,8.26528,260.71472,3.2624819491196675
301377.SZ,鼎泰高科,20250925,09:52:00,77.0385,20250926,09:31:00,78.0328,100,SELLBACK,81.23,77.26,6.277143,0.533682,7.875963,5.0,5.0,7.80328,81.62672,1.0588702595069304
300620.SZ,光库科技,20250925,09:54:00,124.4622,20250926,09:35:00,126.0108,100,SELLBACK,129.198,106.496,11.775,0.670743,9.463913,5.0,5.0,12.60108,132.25892,1.0622165538798607
300475.SZ,香农芯创,20250926,09:34:00,81.3435,20250929,09:33:00,82.3591,100,SELLBACK,82.706823,63.611823,7.295714,0.387077,9.067187,5.0,5.0,8.23591,83.32409,1.023719215907904
688498.SH,源杰科技,20250926,09:34:00,263.1384,20250929,10:00:00,258.836,100,FORCE_1000,267.215172,252.078621,22.683744,0.356081,8.644719,6.57846,6.4709,25.8836,-469.17296,-1.782543695925722
601869.SH,长飞光纤,20250926,09:35:00,108.7493,20250929,10:00:00,102.9235,100,FORCE_1000,114.015,96.667,9.802143,0.801865,9.094162,5.0,5.0,10.29235,-602.87235,-5.541141808816785
301200.SZ,大族数控,20250926,09:43:00,101.6208,20250929,10:00:00,97.7311,100,FORCE_1000,107.924,100.622,8.392143,0.717814,8.205067,5.0,5.0,9.77311,-408.74311,-4.020260586126991
301377.SZ,鼎泰高科,20250926,09:49:00,76.5683,20250929,10:00:00,72.7636,100,FORCE_1000,80.244,77.331,5.977143,0.479159,7.702504,5.0,5.0,7.27636,-397.74636,-5.1912710148880885
300857.SZ,协创数据,20250926,09:57:00,115.7078,20250929,09:31:00,117.0813,100,SELLBACK,120.791429,96.926071,8.57602,0.465417,7.169729,5.0,5.0,11.70813,115.64187,0.9989985124112586
600601.SH,方正科技,20250926,10:00:00,10.5253,20250929,10:00:00,10.3548,100,FORCE_1000,11.014,10.274,0.79,0.448101,7.35568,5.0,5.0,1.03548,-28.08548,-2.6557620114795797
688331.SH,荣昌生物,20250926,10:02:00,101.3506,20250929,09:31:00,107.3388,100,SELLBACK,104.564,100.6485,8.297143,0.380131,7.647136,5.0,5.0,10.73388,578.08612,5.701012814519836
300620.SZ,光库科技,20250929,09:34:00,120.3601,20250930,09:31:00,125.9708,100,SELLBACK,128.774,108.915,11.735714,0.935094,9.805911,5.0,5.0,12.59708,538.47292,4.471991303055143
603179.SH,新泉股份,20250929,09:34:00,56.5783,20250930,09:31:00,59.4607,100,SELLBACK,56.824286,49.940714,4.697449,0.493277,8.630484,5.0,5.0,5.94607,272.29393,4.808442598488742
688702.SH,盛科通信-U,20250929,09:34:00,128.074,20250930,10:00:00,125.7171,100,FORCE_1000,133.842,123.108,11.88,0.782155,9.476707,5.0,5.0,12.57171,-258.26171,-2.0157168836439694
688778.SH,厦钨新能,20250929,10:03:00,80.03,20250930,09:31:00,83.5745,100,SELLBACK,84.41,77.5745,6.81,0.574156,8.597399,5.0,5.0,8.35745,336.09255,4.196959915084916
002402.SZ,和而泰,20250929,10:06:00,50.045,20250930,09:31:00,51.1931,100,SELLBACK,52.228,41.6235,3.594286,0.508585,7.491217,5.0,5.0,5.11931,99.69069,1.9900327377981837
688498.SH,源杰科技,20250929,10:13:00,266.6892,20250930,09:31:00,285.2268,100,SELLBACK,262.801379,254.39931,21.189655,0.376306,8.410895,6.66723,7.13067,28.52268,1811.43942,6.790626217078407
300757.SZ,罗博特科,20250929,10:20:00,268.6142,20250930,09:31:00,274.2581,100,SELLBACK,285.738,269.243,20.318571,0.736174,7.532371,6.715355,6.856453,27.42581,523.392383,1.948004117459531
600170.SH,上海建工,20250929,13:28:00,2.9865,20250930,10:00:00,2.9335,100,FORCE_1000,3.175,2.8375,0.269286,0.928382,9.206349,5.0,5.0,0.29335,-15.59335,-5.135303803721389
002402.SZ,和而泰,20250930,09:34:00,50.6853,20251009,10:00:00,48.8656,100,FORCE_1000,52.282,42.1455,3.822143,0.646758,7.607768,5.0,5.0,4.88656,-196.85656,-3.8800708776729422
601869.SH,长飞光纤,20250930,09:35:00,104.6273,20251009,10:00:00,99.6951,100,FORCE_1000,108.545,97.933,9.390714,0.351411,8.92187,5.0,5.0,9.96951,-513.18951,-4.9025864251370646
001221.SZ,悍高集团,20250930,10:07:00,61.0505,20251009,10:00:00,60.2299,100,FORCE_1000,65.176,57.3425,4.478571,0.720319,7.216519,5.0,5.0,6.02299,-98.08299,-1.6052731156046183
300620.SZ,光库科技,20250930,10:12:00,120.9604,20251009,10:00:00,116.6317,100,FORCE_1000,126.172,109.647,12.155714,0.311952,9.724571,5.0,5.0,11.66317,-454.53317,-3.756149636725438
300757.SZ,罗博特科,20250930,10:19:00,268.0353,20251009,10:00:00,256.1818,100,FORCE_1000,282.078,269.778,19.525,0.464942,7.290889,6.700882,6.404545,25.61818,-1224.073607,-4.5656958806684385
688629.SH,华丰科技,20250930,14:01:00,99.2896,20251009,09:32:00,100.3493,100,SELLBACK,102.112,91.428,7.525714,0.418831,7.584876,5.0,5.0,10.03493,85.93507,0.8650635798815377
688702.SH,盛科通信-U,20251009,11:15:00,127.8639,20251010,10:00:00,120.8995,100,FORCE_1000,129.372,123.94,12.017143,0.337185,9.498216,5.0,5.0,12.08995,-718.52995,-5.617293742118722
688629.SH,华丰科技,20251009,11:16:00,98.0321,20251010,10:00:00,92.9535,100,FORCE_1000,101.032,92.073,7.737857,0.407348,7.863676,5.0,5.0,9.29535,-527.15535,-5.374633597771663
001221.SZ,悍高集团,20251009,14:31:00,61.5949,20251010,09:44:00,62.8157,100,SELLBACK,64.74,57.75,4.457143,0.901923,7.317588,5.0,5.0,6.28157,105.79843,1.7162560082018135
002335.SZ,科华数据,20251009,14:33:00,48.9141,20251010,10:00:00,48.7273,100,FORCE_1000,50.70069,45.484828,3.491626,0.595711,7.130785,5.0,5.0,4.87273,-33.55273,-0.6852516435510915
300604.SZ,长川科技,20251010,09:34:00,97.5087,20251013,10:00:00,93.6631,100,FORCE_1000,97.794,72.3165,7.111429,0.475854,7.451203,5.0,5.0,9.36631,-403.92631,-4.140341250959678
002402.SZ,和而泰,20251010,09:40:00,48.024,20251013,10:00:00,47.5362,100,FORCE_1000,50.162,43.503,3.943571,0.383409,7.799785,5.0,5.0,4.75362,-63.53362,-1.321579648042601
300620.SZ,光库科技,20251010,09:47:00,110.0941,20251013,10:00:00,103.918,100,FORCE_1000,121.148,111.1085,11.578571,0.538754,9.967778,5.0,5.0,10.3918,-638.0018,-5.792428282586176
688411.SH,海博思创,20251010,09:48:00,290.6452,20251013,09:35:00,293.9685,100,SELLBACK,296.428,221.8595,26.412857,0.378149,8.509023,7.26613,7.349213,29.39685,288.317808,0.9917443899412727
300115.SZ,长盈精密,20251010,11:08:00,39.0795,20251013,10:00:00,35.7621,100,FORCE_1000,40.136,32.0195,3.331429,0.36801,8.109612,5.0,5.0,3.57621,-345.31621,-8.82495840733973
603179.SH,新泉股份,20251013,10:35:00,54.7274,20251014,09:31:00,55.4168,100,SELLBACK,58.327143,53.965,4.326531,0.589057,7.382258,5.0,5.0,5.54168,53.39832,0.9748239237349708
000559.SZ,万向钱潮,20251014,09:34:00,11.2856,20251015,09:31:00,11.4129,100,SELLBACK,12.148,10.1315,1.034286,0.761878,9.292774,5.0,5.0,1.14129,1.58871,0.1401522636649141
002850.SZ,科达利,20251014,09:34:00,172.7863,20251015,10:00:00,160.9195,100,FORCE_1000,184.346,165.637,12.617143,0.851698,7.356506,5.0,5.0,16.09195,-1212.77195,-7.016882159592631
300857.SZ,协创数据,20251014,09:34:00,114.9574,20251015,10:00:00,105.7757,100,FORCE_1000,123.82,111.703214,9.191327,0.905201,8.068128,5.0,5.0,10.57757,-938.74757,-8.162497108881688
603786.SH,科博达,20251014,09:34:00,94.9074,20251015,10:00:00,87.1664,100,FORCE_1000,99.964,82.5295,7.265714,0.768541,7.866733,5.0,5.0,8.71664,-792.81664,-8.349182264889308
300604.SZ,长川科技,20251014,09:38:00,91.5257,20251015,10:00:00,83.7081,100,FORCE_1000,97.158,76.106,7.290714,0.51545,7.910931,5.0,5.0,8.37081,-800.13081,-8.737370394111101
300953.SZ,震裕科技,20251014,09:38:00,121.3678,20251015,10:00:00,117.6126,100,FORCE_1000,126.99,119.043571,8.607143,0.468548,7.125961,5.0,5.0,11.76126,-397.28126,-3.272018270797197
300115.SZ,长盈精密,20251014,09:41:00,36.098,20251015,10:00:00,34.7026,100,FORCE_1000,39.494,33.2325,3.889286,0.800661,10.740916,5.0,5.0,3.47026,-153.01026,-4.232883147062078
603179.SH,新泉股份,20251014,09:44:00,54.7274,20251015,10:00:00,49.3682,100,FORCE_1000,58.325714,54.4475,4.382653,0.72624,8.053175,5.0,5.0,4.93682,-550.85682,-10.05627904938898
688172.SH,燕东微,20251016,09:47:00,27.1146,20251017,10:00:00,25.6472,100,FORCE_1000,29.416,24.994,2.530714,1.009992,9.435922,5.0,5.0,2.56472,-159.30472,-5.864423551239481
300432.SZ,富临精工,20251016,10:00:00,18.9595,20251017,10:00:00,18.4108,100,FORCE_1000,19.674,17.309,1.525,0.396066,7.776645,5.0,5.0,1.84108,-66.71108,-3.5093547962860674
688361.SH,中科飞测,20251016,10:04:00,125.0025,20251017,10:00:00,115.6122,100,FORCE_1000,128.876,108.565,11.137857,0.707138,8.910999,5.0,5.0,11.56122,-960.59122,-7.681503528518023
000021.SZ,深科技,20251016,10:06:00,28.8844,20251017,09:31:00,29.3859,100,SELLBACK,30.204,24.663,2.145714,0.425965,7.328259,5.0,5.0,2.93859,37.21141,1.2860612281574872
600105.SH,永鼎股份,20251016,10:07:00,14.4422,20251017,10:00:00,13.5382,100,FORCE_1000,14.964,12.288,1.184286,0.404463,7.988437,5.0,5.0,1.35382,-101.75382,-7.0212817929644915
603156.SH,养元饮品,20251016,10:10:00,28.7143,20251017,10:00:00,28.086,100,FORCE_1000,30.386,24.353,2.205,0.855329,7.775035,5.0,5.0,2.8086,-75.6386,-2.6295998859697605
688347.SH,华虹宏力,20251016,10:37:00,122.7282,20251017,10:00:00,118.7406,100,FORCE_1000,125.046,94.646,12.350714,0.305731,9.875041,5.0,5.0,11.87406,-420.63406,-3.4259669876248386
688037.SH,芯源微,20251016,13:03:00,136.9124,20251017,10:00:00,128.4298,100,FORCE_1000,147.19,135.185,10.374286,1.039686,7.468135,5.0,5.0,12.84298,-871.10298,-6.360161474974153
603156.SH,养元饮品,20251028,13:35:00,27.8572,20251029,10:00:00,27.986,100,FORCE_1000,28.94,27.6525,2.448571,0.371645,8.457932,5.0,5.0,2.7986,0.0814,0.0029168099988533427
300475.SZ,香农芯创,20251031,09:37:00,123.4795,20251103,09:31:00,128.5048,100,SELLBACK,129.664823,103.549823,12.665714,0.351105,9.857521,5.0,5.0,12.85048,479.67952,3.8831171501544164
001309.SZ,德明利,20251031,09:45:00,220.7103,20251103,09:37:00,223.6541,100,SELLBACK,229.588,198.4645,16.963571,0.471481,7.516315,5.517758,5.591353,22.36541,260.90548,1.1818219173845392
688347.SH,华虹宏力,20251031,09:51:00,127.8339,20251103,10:00:00,121.0295,100,FORCE_1000,133.748,119.5825,11.329286,0.446454,8.496539,5.0,5.0,12.10295,-702.54295,-5.493599663444734
601611.SH,中国核建,20251031,10:02:00,13.5868,20251103,09:32:00,13.8292,100,SELLBACK,13.922,11.2925,1.210714,0.356814,8.236152,5.0,5.0,1.38292,12.85708,0.9428223630177167
301377.SZ,鼎泰高科,20251103,09:35:00,116.3481,20251104,09:31:00,119.5205,100,SELLBACK,122.844,86.742,10.502857,0.642111,8.601849,5.0,5.0,11.95205,295.28795,2.5368794679638245
300395.SZ,菲利华,20251103,13:11:00,77.2086,20251104,09:45:00,78.2625,100,SELLBACK,84.65,77.021,5.847143,1.168092,7.442901,5.0,5.0,7.82625,87.56375,1.133385150649895
601611.SH,中国核建,20251103,13:15:00,13.3365,20251104,10:00:00,13.1034,100,FORCE_1000,13.92,11.522,1.224286,0.473746,9.26086,5.0,5.0,1.31034,-34.62034,-2.5862129757591603
688122.SH,西部超导,20251103,13:15:00,77.3286,20251104,10:00:00,75.6621,100,FORCE_1000,80.888,72.832,6.110714,0.456248,7.854389,5.0,5.0,7.56621,-184.21621,-2.380712625971522
601608.SH,中信重工,20251103,13:16:00,7.3328,20251104,09:31:00,7.426,100,SELLBACK,7.6272,6.4267,0.55,0.418182,7.355695,5.0,5.0,0.7426,-1.4226,-0.19269111990030885
300475.SZ,香农芯创,20251103,13:25:00,142.4248,20251104,09:33:00,144.8902,100,SELLBACK,130.661823,106.148573,12.887143,0.318457,9.730712,5.0,5.0,14.48902,222.05098,1.558528104619203
688772.SH,珠海冠宇,20251103,13:29:00,25.9204,20251104,10:00:00,25.3973,100,FORCE_1000,27.218,24.5365,1.895714,0.653052,7.15094,5.0,5.0,2.53973,-64.84973,-2.497063195022025
301200.SZ,大族数控,20251103,13:40:00,124.9159,20251104,10:00:00,121.939,100,FORCE_1000,121.89,103.182,8.532143,0.67275,7.315564,5.0,5.0,12.1939,-319.8839,-2.5597695051209968
301377.SZ,鼎泰高科,20251104,09:40:00,116.9985,20251105,10:00:00,115.892,100,FORCE_1000,124.218,89.047,10.808571,0.62802,9.240465,5.0,5.0,11.5892,-132.2392,-1.1297812445268416
601608.SH,中信重工,20251104,09:45:00,7.3529,20251105,10:00:00,7.1236,100,FORCE_1000,7.5872,6.5337,0.558571,0.483376,7.612869,5.0,5.0,0.71236,-33.64236,-4.544483918464386
300475.SZ,香农芯创,20251114,09:37:00,171.5263,20251117,09:31:00,178.31,100,SELLBACK,186.003823,141.112323,19.038571,0.486696,9.870282,5.0,5.0,17.831,650.539,3.7915434707474174
001309.SZ,德明利,20251114,09:41:00,263.3489,20251117,09:31:00,273.0699,100,SELLBACK,281.056,232.558,21.875714,0.851446,7.501188,6.583723,6.826748,27.30699,931.38254,3.5358027034168718
601179.SH,中国西电,20251114,09:41:00,9.4307,20251117,10:00:00,9.0915,100,FORCE_1000,10.11,8.334,0.744286,0.757774,7.636833,5.0,5.0,0.90915,-44.82915,-4.728464142943032
688599.SH,天合光能,20251114,10:00:00,21.5308,20251117,10:00:00,20.3598,100,FORCE_1000,21.704,19.9835,1.560714,0.431854,7.327297,5.0,5.0,2.03598,-129.13598,-5.9838365584223006
000559.SZ,万向钱潮,20251114,10:05:00,13.0665,20251117,10:00:00,12.8336,100,FORCE_1000,14.006,12.2345,1.022143,0.475472,7.193124,5.0,5.0,1.28336,-34.57336,-2.635867800099112
688676.SH,金盘科技,20251114,10:21:00,80.4102,20251117,10:00:00,76.7816,100,FORCE_1000,84.494,73.367,7.857857,1.01478,9.993459,5.0,5.0,7.67816,-380.53816,-4.729520433705111
688313.SH,仕佳光子,20251114,10:59:00,79.7098,20251117,10:00:00,77.911,100,FORCE_1000,79.788,70.902,6.652143,0.390551,8.167149,5.0,5.0,7.7911,-197.6711,-2.4783299356317343
301377.SZ,鼎泰高科,20251114,13:05:00,112.3862,20251117,09:31:00,114.6279,100,SELLBACK,112.156,107.1745,10.924286,0.327344,9.745126,5.0,5.0,11.46279,202.70721,1.8028642910379398
301377.SZ,鼎泰高科,20251222,09:48:00,118.5292,20251223,09:31:00,125.821,100,SELLBACK,117.56,107.9105,8.780714,0.460099,7.791228,5.0,5.0,12.5821,706.5979,5.958868840403713
600879.SH,航天电子,20251224,09:34:00,15.8169,20251225,09:31:00,16.9136,100,SELLBACK,17.141,13.932,1.211429,1.371934,7.55773,5.0,5.0,1.69136,97.97864,6.175033560430833
601399.SH,国机重装,20251224,09:35:00,5.1025,20251225,09:31:00,5.1722,100,SELLBACK,5.396,4.5365,0.480714,0.61575,9.173937,5.0,5.0,0.51722,-3.54722,-0.6884463852498787
688313.SH,仕佳光子,20251224,10:06:00,93.8769,20251225,09:31:00,94.9574,100,SELLBACK,97.26,90.023,7.615714,0.391296,7.932209,5.0,5.0,9.49574,88.55426,0.9427997730149722
601399.SH,国机重装,20251225,09:40:00,5.3227,20251226,10:00:00,5.0375,100,FORCE_1000,5.372,4.633,0.475714,0.403604,9.148352,5.0,5.0,0.50375,-39.02375,-7.26334059225343
688313.SH,仕佳光子,20251225,09:56:00,92.9865,20251226,09:31:00,95.0572,100,SELLBACK,95.736,90.803,7.603571,0.388765,8.090627,5.0,5.0,9.50572,187.56428,2.016028977874275
300548.SZ,长芯博创,20251226,10:09:00,143.5818,20251229,10:00:00,141.7291,100,FORCE_1000,150.588,135.289,12.697143,0.42356,8.6024,5.0,5.0,14.17291,-209.44291,-1.4581931717071013
003031.SZ,中瓷电子,20251226,10:50:00,77.2897,20251229,10:00:00,74.7926,100,FORCE_1000,75.796,66.1755,5.297857,0.459809,7.067579,5.0,5.0,7.47926,-267.18926,-3.454749113327308
601869.SH,长飞光纤,20251226,11:22:00,120.9154,20251229,09:32:00,122.521,100,SELLBACK,124.529,99.8605,8.940714,0.44672,7.169491,5.0,5.0,12.2521,138.3079,1.1433674422603486
688313.SH,仕佳光子,20251226,13:01:00,91.6758,20251229,10:00:00,90.8246,100,FORCE_1000,95.512,91.7485,7.206429,0.404084,7.494206,5.0,5.0,9.08246,-104.20246,-1.136021272095746
601399.SH,国机重装,20251229,09:35:00,4.9473,20251230,10:00:00,4.7076,100,FORCE_1000,5.258,4.82,0.463571,0.470262,9.125422,5.0,5.0,0.47076,-34.44076,-6.891873611750345
601869.SH,长飞光纤,20251229,09:42:00,120.8854,20251230,09:40:00,122.6508,100,SELLBACK,125.801,101.5995,8.773571,0.695954,7.217185,5.0,5.0,12.26508,154.27492,1.275680404579635
300390.SZ,天华新能,20251229,09:51:00,53.0265,20251230,10:00:00,53.0735,100,FORCE_1000,53.764,51.5795,4.177857,0.412652,7.325718,5.0,5.0,5.30735,-10.60735,-0.19985021619737553
001203.SZ,大中矿业,20251230,09:44:00,29.925,20251231,09:31:00,30.8537,100,SELLBACK,31.218,27.9845,2.180714,0.46682,7.142857,5.0,5.0,3.08537,79.78463,2.6617057547956633
601869.SH,长飞光纤,20251230,10:06:00,121.6294,20251231,10:00:00,115.5072,100,FORCE_1000,124.541,103.3585,8.829286,0.658717,7.329945,5.0,5.0,11.55072,-633.77072,-5.208529299125407
300548.SZ,长芯博创,20251230,10:17:00,141.7044,20251231,09:49:00,143.2948,100,SELLBACK,148.37,137.193,11.998571,0.709251,8.42478,5.0,5.0,14.32948,134.71052,0.9503092672961122
688676.SH,金盘科技,20251230,13:11:00,87.5638,20251231,09:31:00,94.7577,100,SELLBACK,89.836,83.833,7.247143,0.388567,8.007893,5.0,5.0,9.47577,699.91423,7.9886299875133835
301377.SZ,鼎泰高科,20251231,09:44:00,137.4987,20260105,09:31:00,141.2878,100,SELLBACK,141.174,121.2095,10.514286,0.416005,7.306661,5.0,5.0,14.12878,354.78122,2.5793135085973184
001203.SZ,大中矿业,20251231,13:43:00,30.7272,20260105,10:00:00,29.8851,100,FORCE_1000,31.214,28.096,2.202857,0.442153,7.126681,5.0,5.0,2.98851,-97.19851,-3.158133618392837
301377.SZ,鼎泰高科,20260105,09:47:00,137.4187,20260106,09:31:00,149.0661,100,SELLBACK,141.39,123.1145,10.35,0.411594,7.467532,5.0,5.0,14.90661,1139.83339,8.291584848041772
300390.SZ,天华新能,20260105,10:13:00,53.3567,20260106,09:31:00,58.9914,100,SELLBACK,54.97,51.8135,4.609286,0.386177,8.440369,5.0,5.0,5.89914,547.57086,10.252849548839379
001203.SZ,大中矿业,20260106,09:42:00,29.7949,20260107,09:31:00,30.2046,100,SELLBACK,31.112,28.5375,2.217143,0.542139,7.221964,5.0,5.0,3.02046,27.94954,0.936493002154472
600105.SH,永鼎股份,20260106,09:50:00,24.9875,20260107,09:31:00,25.6465,100,SELLBACK,25.911,21.685,1.92,0.440625,7.222118,5.0,5.0,2.56465,53.33535,2.130218671992012
688676.SH,金盘科技,20260106,09:57:00,86.4316,20260107,09:40:00,88.1876,100,SELLBACK,90.53,85.6625,6.906429,0.401076,7.7305,5.0,5.0,8.81876,156.78124,1.8128855155316277
300751.SZ,迈为股份,20260106,10:06:00,186.2231,20260107,10:00:00,185.837,100,FORCE_1000,193.208,167.747,14.167143,0.467137,7.320386,5.0,5.0,18.5837,-67.1937,-0.36072680381654687
301377.SZ,鼎泰高科,20260107,09:34:00,139.5697,20260108,09:31:00,145.2918,100,SELLBACK,142.902,127.277,10.722857,0.59984,7.420662,5.0,5.0,14.52918,547.68082,3.9226614868818657
688387.SH,信科移动-U,20260107,09:37:00,12.1561,20260108,09:31:00,12.3315,100,SELLBACK,12.466,9.904,1.114286,0.418205,8.801625,5.0,5.0,1.23315,6.30685,0.5166965697479128
001203.SZ,大中矿业,20260107,09:56:00,29.975,20260108,10:00:00,28.8856,100,FORCE_1000,30.504,28.775,2.428571,0.405176,8.114171,5.0,5.0,2.88856,-121.82856,-4.057570691090757
688676.SH,金盘科技,20260107,10:32:00,87.3537,20260108,10:00:00,86.4368,100,FORCE_1000,89.106,85.928,6.878571,0.40648,8.030086,5.0,5.0,8.64368,-110.33368,-1.2623456444063579
300751.SZ,迈为股份,20260108,09:34:00,187.5137,20260109,09:31:00,223.1649,100,SELLBACK,192.056,172.686,13.106429,0.958003,7.142468,5.0,5.579122,22.31649,3532.224387,18.832132160967184
300395.SZ,菲利华,20260108,09:40:00,95.998,20260109,10:00:00,94.3928,100,FORCE_1000,101.124,96.9905,7.009286,0.539855,7.163297,5.0,5.0,9.43928,-179.95928,-1.87363901382642
001203.SZ,大中矿业,20260108,10:02:00,29.0245,20260109,10:00:00,27.956,100,FORCE_1000,30.204,28.8405,2.485,0.371831,8.56011,5.0,5.0,2.7956,-119.6456,-4.115138695420386
688387.SH,信科移动-U,20260108,10:35:00,12.9265,20260109,09:31:00,14.8577,100,SELLBACK,12.516,10.147,1.133571,0.331695,9.149083,5.0,5.0,1.48577,181.63423,13.997166416213924
300390.SZ,天华新能,20260108,13:36:00,52.5262,20260109,10:00:00,51.5642,100,FORCE_1000,55.612,52.6585,4.659286,0.373877,8.479137,5.0,5.0,5.15642,-111.35642,-2.1180005401683655
001309.SZ,德明利,20260109,09:47:00,231.7258,20260112,09:31:00,238.9112,100,SELLBACK,245.016,221.7295,16.921429,0.51745,7.067971,5.793145,5.97278,23.89112,682.882955,2.946207444016883
301377.SZ,鼎泰高科,20260112,09:41:00,141.9609,20260113,09:31:00,150.2743,100,SELLBACK,145.998,132.296,11.253571,0.436128,7.601197,5.0,5.0,15.02743,806.31257,5.677821702418617
