code,name,buy_date,buy_time,buy_price,sell_date,sell_time,sell_price,shares,exit_reason,buy_commission,sell_commission,stamp_tax,net_pnl,return_pct
301526.SZ,国际复材,20260519,10:40:00,18.2491,20260520,09:31:00,18.622,100,SELLBACK,5.0,5.0,1.8622,25.4278,1.389565607051713
603256.SH,宏和科技,20260519,10:40:00,134.149,20260520,09:31:00,135.7282,100,SELLBACK,5.0,5.0,13.57282,134.34718,1.0011041811041812
300751.SZ,迈为股份,20260519,10:46:00,251.7558,20260520,09:31:00,274.0884,100,SELLBACK,6.293895,6.85221,27.40884,2192.705055,8.707473733459423
300857.SZ,协创数据,20260519,10:55:00,265.7028,20260520,09:31:00,271.7918,100,SELLBACK,6.64257,6.794795,27.17918,568.283455,2.138259061045231
300570.SZ,太辰光,20260520,09:41:00,151.8859,20260521,09:31:00,161.2578,100,SELLBACK,5.0,5.0,16.12578,911.06422,5.996372285944269
300620.SZ,光库科技,20260520,09:41:00,263.1715,20260521,09:31:00,274.987,100,SELLBACK,6.579287,6.874675,27.4987,1140.597338,4.3329625735880075
002203.SZ,海亮股份,20260520,09:42:00,19.7018,20260521,09:31:00,20.8307,100,SELLBACK,5.0,5.0,2.08307,100.80693,5.103683208618961
600105.SH,永鼎股份,20260520,09:43:00,49.7699,20260521,09:31:00,51.268,100,SELLBACK,5.0,5.0,5.1268,134.6832,2.703401652753217
688234.SH,天岳先进,20260520,09:43:00,144.5042,20260521,09:31:00,153.3198,100,SELLBACK,5.0,5.0,15.33198,856.22802,5.923231701327253
600707.SH,彩虹股份,20260520,09:44:00,10.3051,20260521,10:00:00,11.3543,100,FORCE_1000,5.0,5.0,1.13543,93.78457,9.056848316288592
301526.SZ,国际复材,20260520,09:49:00,18.6293,20260521,09:31:00,19.1313,100,SELLBACK,5.0,5.0,1.91313,38.28687,2.0496951170547075
601016.SH,节能风电,20260520,09:56:00,4.8495,20260521,10:00:00,4.6647,100,FORCE_1000,5.0,5.0,0.46647,-28.94647,-5.908045718950914
601991.SH,大唐发电,20260521,09:34:00,7.0605,20260522,10:00:00,6.7036,100,FORCE_1000,5.0,5.0,0.67036,-46.36036,-6.519985936291399
300620.SZ,光库科技,20260521,09:43:00,262.6312,20260522,09:32:00,265.4514,100,SELLBACK,6.56578,6.636285,26.54514,242.272795,0.92225235211778
600105.SH,永鼎股份,20260521,09:43:00,48.059,20260522,10:00:00,47.3313,100,FORCE_1000,5.0,5.0,4.73313,-87.50313,-1.818851566235008
688234.SH,天岳先进,20260521,09:47:00,148.4642,20260522,09:31:00,151.6722,100,SELLBACK,5.0,5.0,15.16722,295.63278,1.9906027841108798
002203.SZ,海亮股份,20260521,14:17:00,20.1221,20260522,09:49:00,20.3415,100,SELLBACK,5.0,5.0,2.03415,9.90585,0.4910668695872021
688200.SH,华峰测控,20260522,13:09:00,280.4307,20260525,09:31:00,294.0247,100,SELLBACK,7.010768,7.350618,29.40247,1315.636145,4.690311432273489
601991.SH,大唐发电,20260522,14:05:00,6.8108,20260525,09:35:00,6.9665,100,SELLBACK,5.0,5.0,0.69665,4.87335,0.7103180387126866
300666.SZ,江丰电子,20260522,14:45:00,196.4382,20260525,09:31:00,198.5019,100,SELLBACK,5.0,5.0,19.85019,176.51981,0.8983735919001753
002281.SZ,光迅科技,20260525,09:35:00,206.7633,20260526,09:31:00,218.2722,100,SELLBACK,5.169083,5.456805,21.82722,1118.436893,5.407910173911834
301611.SZ,珂玛科技,20260525,09:35:00,113.4867,20260526,10:00:00,105.917,100,FORCE_1000,5.0,5.0,10.5917,-777.5617,-6.848549411776104
688037.SH,芯源微,20260525,09:35:00,270.9595,20260526,09:31:00,287.5222,100,SELLBACK,6.773988,7.188055,28.75222,1613.555738,5.953481792989462
688220.SH,翱捷科技-U,20260525,09:35:00,108.3041,20260526,09:31:00,111.7721,100,SELLBACK,5.0,5.0,11.17721,325.62279,3.0051727622674176
003031.SZ,中瓷电子,20260525,09:36:00,155.5377,20260526,10:00:00,150.9645,100,FORCE_1000,5.0,5.0,15.09645,-482.41645,-3.1006078886698627
300054.SZ,鼎龙股份,20260525,09:36:00,70.4352,20260526,09:31:00,80.7787,100,SELLBACK,5.0,5.0,8.07787,1016.27213,14.418234324368804
605358.SH,立昂微,20260525,09:36:00,52.1861,20260526,09:31:00,53.7693,100,SELLBACK,5.0,5.0,5.37693,142.94307,2.7364805182622742
603156.SH,养元饮品,20260525,09:37:00,42.7013,20260526,09:31:00,43.5346,100,SELLBACK,5.0,5.0,4.35346,68.97654,1.613437252200518
002407.SZ,多氟多,20260526,09:34:00,38.9395,20260527,10:00:00,36.6317,100,FORCE_1000,5.0,5.0,3.66317,-244.44317,-6.269461521691737
002008.SZ,大族激光,20260526,09:40:00,134.3086,20260527,09:31:00,137.6732,100,SELLBACK,5.0,5.0,13.76732,312.69268,2.3272993317882142
688037.SH,芯源微,20260526,09:40:00,276.6222,20260527,10:00:00,273.947,100,FORCE_1000,6.915555,6.848675,27.3947,-308.67893,-1.1156074225246968
603156.SH,养元饮品,20260526,09:44:00,42.9715,20260527,09:31:00,44.8127,100,SELLBACK,5.0,5.0,4.48127,169.63873,3.9431151865927507
688213.SH,思特威-W,20260526,09:45:00,107.1636,20260527,09:31:00,110.7137,100,SELLBACK,5.0,5.0,11.07137,333.93863,3.1147040114313853
688200.SH,华峰测控,20260526,09:48:00,293.5048,20260527,10:00:00,286.897,100,FORCE_1000,7.33762,7.172425,28.6897,-703.979745,-2.397929417343386
003031.SZ,中瓷电子,20260526,10:05:00,150.7253,20260527,10:00:00,146.5267,100,FORCE_1000,5.0,5.0,14.65267,-444.51267,-2.9481796421562416
002281.SZ,光迅科技,20260526,10:10:00,213.6668,20260527,10:00:00,205.6471,100,FORCE_1000,5.34167,5.141177,20.56471,-833.017558,-3.8977012603787045
002008.SZ,大族激光,20260527,09:36:00,136.158,20260528,09:42:00,137.6433,100,SELLBACK,5.0,5.0,13.76433,124.76567,0.9159937008105251
603688.SH,石英股份,20260527,09:42:00,70.9595,20260528,10:00:00,68.5597,100,FORCE_1000,5.0,5.0,6.85597,-256.83597,-3.6169240735394554
300136.SZ,信维通信,20260527,09:57:00,110.9655,20260528,09:37:00,112.1715,100,SELLBACK,5.0,5.0,11.21715,99.38285,0.8952159833536758
300604.SZ,长川科技,20260527,10:42:00,230.715,20260528,10:00:00,218.9305,100,FORCE_1000,5.767875,5.473262,21.89305,-1211.584188,-5.250119704648963
603256.SH,宏和科技,20260623,09:36:00,250.9454,20260624,09:39:00,254.1184,100,SELLBACK,6.273635,6.35296,25.41184,279.261565,1.112559812047702
605358.SH,立昂微,20260623,09:37:00,67.6838,20260624,10:00:00,67.2164,100,FORCE_1000,5.0,5.0,6.72164,-63.46164,-0.9369272062101934
688322.SH,奥比中光-W,20260623,09:37:00,121.2606,20260624,09:31:00,122.6159,100,SELLBACK,5.0,5.0,12.26159,113.26841,0.9337057932282917
300570.SZ,太辰光,20260623,09:50:00,258.079,20260624,09:31:00,266.5896,100,SELLBACK,6.451975,6.66474,26.65896,811.284325,3.142764636453749
301526.SZ,国际复材,20260623,09:52:00,38.3438,20260624,09:31:00,39.8202,100,SELLBACK,5.0,5.0,3.98202,133.65798,3.4812386374883446
605589.SH,圣泉集团,20260623,09:52:00,66.6133,20260624,10:00:00,65.0974,100,FORCE_1000,5.0,5.0,6.50974,-168.09974,-2.52162344198382
300390.SZ,天华新能,20260623,09:53:00,88.1777,20260624,10:00:00,87.1464,100,FORCE_1000,5.0,5.0,8.71464,-121.84464,-1.3810247801994158
688629.SH,华丰科技,20260623,09:53:00,143.9319,20260624,09:31:00,146.0107,100,SELLBACK,5.0,5.0,14.60107,183.27893,1.272930347495067
603688.SH,石英股份,20260624,09:35:00,78.7594,20260625,09:31:00,82.3763,100,SELLBACK,5.0,5.0,8.23763,343.45237,4.358012749748126
001696.SZ,宗申动力,20260624,09:37:00,21.6708,20260625,09:31:00,23.3649,100,SELLBACK,5.0,5.0,2.33649,157.07351,7.231479043129167
002138.SZ,顺络电子,20260624,09:37:00,65.2326,20260625,09:31:00,68.2375,100,SELLBACK,5.0,5.0,6.82375,283.66625,4.345204541485786
000831.SZ,中国稀土,20260624,09:52:00,57.6722,20260625,09:41:00,58.3034,100,SELLBACK,5.0,5.0,5.83034,47.28966,0.819262952555516
000733.SZ,振华科技,20260624,09:56:00,57.5287,20260625,09:40:00,58.4622,100,SELLBACK,5.0,5.0,5.84622,77.50378,1.346049493996912
300666.SZ,江丰电子,20260624,10:16:00,296.0179,20260625,09:31:00,316.1852,100,SELLBACK,7.400448,7.90463,31.61852,1969.806402,6.652685778399311
688772.SH,珠海冠宇,20260624,10:37:00,20.3202,20260625,10:00:00,19.7601,100,FORCE_1000,5.0,5.0,1.97601,-67.98601,-3.3375229501919472
688387.SH,信科移动-U,20260624,10:38:00,17.6288,20260625,09:37:00,18.2226,100,SELLBACK,5.0,5.0,1.82226,47.55774,2.6901000067877914
002203.SZ,海亮股份,20260625,09:35:00,24.2441,20260626,10:00:00,22.9805,100,FORCE_1000,5.0,5.0,2.29805,-138.65805,-5.707478358943118
300679.SZ,电连技术,20260625,09:35:00,65.8329,20260626,09:38:00,66.7398,100,SELLBACK,5.0,5.0,6.67398,74.01602,1.1234481177968791
002851.SZ,麦格米特,20260625,09:36:00,167.6538,20260626,09:31:00,175.3666,100,SELLBACK,5.0,5.0,17.53666,743.74334,4.434862775918018
605589.SH,圣泉集团,20260625,09:37:00,64.6923,20260626,09:31:00,71.3528,100,SELLBACK,5.0,5.0,7.13528,648.91472,10.023040886715485
300024.SZ,机器人,20260625,09:38:00,15.948,20260626,10:00:00,15.7721,100,FORCE_1000,5.0,5.0,1.57721,-29.16721,-1.8231785223152897
601958.SH,金钼股份,20260625,10:00:00,26.8834,20260626,09:45:00,27.3989,100,SELLBACK,5.0,5.0,2.73989,38.81011,1.4409658639458813
000733.SZ,振华科技,20260625,10:03:00,59.6198,20260626,10:00:00,60.6796,100,FORCE_1000,5.0,5.0,6.06796,89.91204,1.5068265688840923
002056.SZ,横店东磁,20260625,10:10:00,29.0045,20260626,09:31:00,30.1248,100,SELLBACK,5.0,5.0,3.01248,99.01752,3.4079925656955035
000831.SZ,中国稀土,20260626,09:35:00,56.9194,20260629,10:00:00,54.3138,100,FORCE_1000,5.0,5.0,5.43138,-275.99138,-4.844554796083511
002851.SZ,麦格米特,20260626,09:37:00,169.9749,20260629,10:00:00,165.6671,100,FORCE_1000,5.0,5.0,16.56671,-457.34671,-2.689880776286297
300570.SZ,太辰光,20260626,09:39:00,235.6178,20260629,09:46:00,238.372,100,SELLBACK,5.890445,5.9593,23.8372,239.733055,1.0172115040367113
688318.SH,财富趋势,20260626,09:39:00,79.9399,20260629,10:00:00,74.3428,100,FORCE_1000,5.0,5.0,7.43428,-577.14428,-7.215214420820629
300679.SZ,电连技术,20260626,09:46:00,66.2431,20260629,10:00:00,61.3293,100,FORCE_1000,5.0,5.0,6.13293,-507.51293,-7.6555920601088205
600378.SH,昊华科技,20260626,10:00:00,64.8124,20260629,09:33:00,65.7013,100,SELLBACK,5.0,5.0,6.57013,72.31987,1.114973698167197
002203.SZ,海亮股份,20260629,09:34:00,22.093,20260630,10:00:00,21.971,100,FORCE_1000,5.0,5.0,2.1971,-24.3971,-1.1017974077586594
600378.SH,昊华科技,20260629,09:34:00,65.8329,20260630,09:31:00,72.7707,100,SELLBACK,5.0,5.0,7.27707,676.50293,10.268262781389407
300548.SZ,长芯博创,20260629,09:35:00,260.8404,20260630,09:43:00,263.9536,100,SELLBACK,6.52101,6.59884,26.39536,271.80479,1.041774417559755
600498.SH,烽火通信,20260630,09:56:00,71.7689,20260701,09:31:00,73.7522,100,SELLBACK,5.0,5.0,7.37522,180.95478,2.5195983230041117
000960.SZ,锡业股份,20260630,10:08:00,41.3607,20260701,09:31:00,42.8756,100,SELLBACK,5.0,5.0,4.28756,137.20244,3.313212285713596
603688.SH,石英股份,20260630,10:08:00,81.3006,20260701,09:51:00,82.3763,100,SELLBACK,5.0,5.0,8.23763,89.33237,1.0981156869156465
301526.SZ,国际复材,20260630,10:24:00,45.7128,20260701,09:31:00,48.4073,100,SELLBACK,5.0,5.0,4.84073,254.60927,5.5636733329254335
605589.SH,圣泉集团,20260630,10:24:00,62.7614,20260701,09:31:00,63.8042,100,SELLBACK,5.0,5.0,6.38042,87.89958,1.399420805777295
688234.SH,天岳先进,20260630,10:24:00,166.4832,20260701,09:31:00,179.5004,100,SELLBACK,5.0,5.0,17.95004,1273.76996,7.648744874895817
601233.SH,桐昆股份,20260630,10:28:00,21.8409,20260701,10:00:00,21.6192,100,FORCE_1000,5.0,5.0,2.16192,-34.33192,-1.5683192559465349
688772.SH,珠海冠宇,20260630,10:36:00,18.9762,20260701,09:31:00,19.4708,100,SELLBACK,5.0,5.0,1.94708,37.51292,1.9716454152694705
600141.SH,兴发集团,20260701,09:36:00,48.9144,20260702,10:00:00,43.3783,100,FORCE_1000,5.0,5.0,4.33783,-567.94783,-11.599199214122912
600352.SH,浙江龙盛,20260701,09:36:00,11.5658,20260702,10:00:00,12.5437,100,FORCE_1000,5.0,5.0,1.25437,86.53563,7.449820933556019
605589.SH,圣泉集团,20260701,09:36:00,63.6418,20260702,10:00:00,64.2179,100,FORCE_1000,5.0,5.0,6.42179,41.18821,0.646679949381239
000703.SZ,恒逸石化,20260701,09:38:00,13.4167,20260702,09:31:00,14.4283,100,SELLBACK,5.0,5.0,1.44283,89.71717,6.662149598639607
301526.SZ,国际复材,20260701,09:38:00,46.6233,20260702,10:00:00,46.4468,100,FORCE_1000,5.0,5.0,4.64468,-32.29468,-0.6919305041640509
603256.SH,宏和科技,20260701,09:38:00,254.197,20260702,10:00:00,250.8745,100,FORCE_1000,6.354925,6.271863,25.08745,-369.964237,-1.455059536728347
600105.SH,永鼎股份,20260701,10:04:00,65.0025,20260702,10:00:00,58.1209,100,FORCE_1000,5.0,5.0,5.81209,-703.97209,-10.821599323623227
601233.SH,桐昆股份,20260701,10:17:00,21.7358,20260702,09:31:00,22.4064,100,SELLBACK,5.0,5.0,2.24064,54.81936,2.516288591651443
002025.SZ,航天电器,20260709,14:57:00,83.5515,20260710,09:33:00,85.1821,100,SELLBACK,5.0,5.0,8.51821,144.54179,1.7289377582938106
688336.SH,三生国健,20260710,09:38:00,51.1155,20260713,09:31:00,53.4997,100,SELLBACK,5.0,5.0,5.34997,223.07003,4.359774261953856
002025.SZ,航天电器,20260710,09:51:00,84.0131,20260713,10:00:00,78.001,100,FORCE_1000,5.0,5.0,7.8001,-619.0101,-7.363636363636364
688520.SH,神州细胞,20260710,09:59:00,37.2886,20260713,10:00:00,36.3418,100,FORCE_1000,5.0,5.0,3.63418,-108.31418,-2.9008634496204997
300223.SZ,君正股份,20260710,14:37:00,225.0024,20260713,10:00:00,203.1684,100,FORCE_1000,5.62506,5.07921,20.31684,-2214.42111,-9.83930679445743
688114.SH,华大智造,20260818,09:42:00,63.3116,20260819,10:00:00,60.4298,100,FORCE_1000,5.0,5.0,6.04298,-304.22298,-4.801377806116007
002131.SZ,利欧股份,20260818,09:55:00,5.1226,20260819,10:00:00,4.7076,100,FORCE_1000,5.0,5.0,0.47076,-51.97076,-10.047318563198392
300058.SZ,蓝色光标,20260818,10:31:00,14.7715,20260819,10:00:00,14.1429,100,FORCE_1000,5.0,5.0,1.41429,-74.27429,-5.011253246972304
301611.SZ,珂玛科技,20260820,09:59:00,101.8209,20260821,10:00:00,99.4303,100,FORCE_1000,5.0,5.0,9.94303,-259.00303,-2.542463353126359
300567.SZ,精测电子,20260821,10:18:00,217.4887,20260824,09:31:00,222.6556,100,SELLBACK,5.437218,5.56639,22.26556,483.420832,2.2221844491150597
002281.SZ,光迅科技,20260821,10:56:00,180.9704,20260824,10:00:00,170.005,100,FORCE_1000,5.0,5.0,17.0005,-1123.5405,-6.206706536942798
300666.SZ,江丰电子,20260821,10:56:00,247.9639,20260824,09:31:00,250.8533,100,SELLBACK,6.199097,6.271332,25.08533,251.38424,1.0135403163427745
301611.SZ,珂玛科技,20260821,10:56:00,99.0895,20260824,09:31:00,104.8326,100,SELLBACK,5.0,5.0,10.48326,553.82674,5.586337837088143
688234.SH,天岳先进,20260824,09:35:00,108.2341,20260825,10:00:00,104.6177,100,FORCE_1000,5.0,5.0,10.46177,-382.10177,-3.528696918568839
688114.SH,华大智造,20260826,10:45:00,66.4619,20260827,09:32:00,68.4772,100,SELLBACK,5.0,5.0,6.84772,184.68228,2.776680263231091
688114.SH,华大智造,20260828,10:15:00,66.4032,20260831,10:00:00,62.9785,100,FORCE_1000,5.0,5.0,6.29785,-358.76785,-5.398804722722157
