date,total_asset,cash,market_value,positions_count,benchmark
2022-06-24,13068459.43546,39539.43545999937,13028920.0,5,6368.2827
2022-06-27,13283768.43546,39539.43545999937,13244229.0,5,6407.7447
2022-06-28,13653357.43546,39539.43545999937,13613818.0,5,6501.352
2022-06-29,13530372.43546,39539.43545999937,13490833.0,5,6374.2974
2022-06-30,13431669.43546,39539.43545999937,13392130.0,5,6454.0778
2022-07-01,13444649.43546,39539.43545999937,13405110.0,5,6438.5375
2022-07-04,13878548.43546,39539.43545999937,13839009.0,5,6523.1311
2022-07-05,14030178.43546,39539.43545999937,13990639.0,5,6511.5297
2022-07-06,13112775.43546,39539.43545999937,13073236.0,5,6418.5453
2022-07-07,13089515.43546,39539.43545999937,13049976.0,5,6452.9863
2022-07-08,12980494.43546,39539.43545999937,12940955.0,5,6404.4393
2022-07-11,12977339.43546,39539.43545999937,12937800.0,5,6319.1402
2022-07-12,13120407.43546,39539.43545999937,13080868.0,5,6241.4793
2022-07-13,13428285.43546,39539.43545999937,13388746.0,5,6268.4943
2022-07-14,13067556.43546,39539.43545999937,13028017.0,5,6302.4319
2022-07-15,13110340.43546,39539.43545999937,13070801.0,5,6196.7999
2022-07-18,13459478.43546,39539.43545999937,13419939.0,5,6312.3557
2022-07-19,13232082.43546,39539.43545999937,13192543.0,5,6335.7093
2022-07-20,13700320.43546,39539.43545999937,13660781.0,5,6410.7088
2022-07-21,13353425.43546,39539.43545999937,13313886.0,5,6347.5984
2022-07-22,13268360.43546,39539.43545999937,13228821.0,5,6289.5325
2022-07-25,12968625.43546,39539.43545999937,12929086.0,5,6231.2355
2022-07-26,13069868.43546,39539.43545999937,13030329.0,5,6307.956
2022-07-27,13219493.43546,39539.43545999937,13179954.0,5,6332.2327
2022-07-28,13085869.43546,39539.43545999937,13046330.0,5,6348.1655
2022-07-29,12958169.43546,39539.43545999937,12918630.0,5,6294.1144
2022-08-01,12875795.43546,39539.43545999937,12836256.0,5,6347.2211
2022-08-02,12576591.43546,39539.43545999937,12537052.0,5,6169.9961
2022-08-03,12390808.43546,39539.43545999937,12351269.0,5,6124.3146
2022-08-04,12469295.43546,39539.43545999937,12429756.0,5,6158.7346
2022-08-05,12649391.43546,39539.43545999937,12609852.0,5,6270.5113
2022-08-08,12819127.43546,39539.43545999937,12779588.0,5,6323.0746
2022-08-09,12756113.43546,39539.43545999937,12716574.0,5,6341.4806
2022-08-10,12815294.43546,39539.43545999937,12775755.0,5,6322.0558
2022-08-11,12739302.43546,39539.43545999937,12699763.0,5,6439.3586
2022-08-12,12804204.43546,39539.43545999937,12764665.0,5,6420.853
2022-08-15,12823622.43546,39539.43545999937,12784083.0,5,6442.8093
2022-08-16,12838927.43546,39539.43545999937,12799388.0,5,6465.1866
2022-08-17,12759255.43546,39539.43545999937,12719716.0,5,6493.5047
2022-08-18,12761180.43546,39539.43545999937,12721641.0,5,6468.8056
2022-08-19,12622832.43546,39539.43545999937,12583293.0,5,6391.7159
2022-08-22,12604169.43546,39539.43545999937,12564630.0,5,6472.6799
2022-08-23,12669171.43546,39539.43545999937,12629632.0,5,6466.4045
2022-08-24,12194880.43546,39539.43545999937,12155341.0,5,6284.5769
2022-08-25,12387738.43546,39539.43545999937,12348199.0,5,6322.6961
2022-08-26,12513003.43546,39539.43545999937,12473464.0,5,6298.3739
2022-08-29,12590019.43546,39539.43545999937,12550480.0,5,6310.402
2022-08-30,12492491.43546,39539.43545999937,12452952.0,5,6285.9273
2022-08-31,12073879.43546,39539.43545999937,12034340.0,5,6155.7455
2022-09-01,12108350.43546,39539.43545999937,12068811.0,5,6126.7685
2022-09-02,12194366.43546,39539.43545999937,12154827.0,5,6149.4273
2022-09-05,12225379.43546,39539.43545999937,12185840.0,5,6182.6465
2022-09-06,12485938.43546,39539.43545999937,12446399.0,5,6291.5707
2022-09-07,13021604.43546,39539.43545999937,12982065.0,5,6301.5644
2022-09-08,13424207.43546,39539.43545999937,13384668.0,5,6272.5752
2022-09-09,13441200.43546,39539.43545999937,13401661.0,5,6316.9724
2022-09-13,13211325.43546,39539.43545999937,13171786.0,5,6300.422
2022-09-14,13039331.43546,39539.43545999937,12999792.0,5,6249.963
2022-09-15,12880398.43546,39539.43545999937,12840859.0,5,6107.7964
2022-09-16,12666405.43546,39539.43545999937,12626866.0,5,5954.5037
2022-09-19,12206051.43546,39539.43545999937,12166512.0,5,5913.1493
2022-09-20,12322796.43546,39539.43545999937,12283257.0,5,5958.2922
2022-09-21,12241661.43546,39539.43545999937,12202122.0,5,5978.581
2022-09-22,12720925.43546,39539.43545999937,12681386.0,5,5965.8854
2022-09-23,12516213.43546,39539.43545999937,12476674.0,5,5889.6019
2022-09-26,12289362.43546,39539.43545999937,12249823.0,5,5806.3181
2022-09-27,12433399.43546,39539.43545999937,12393860.0,5,5920.0531
2022-09-28,11863953.43546,39539.43545999937,11824414.0,5,5769.5198
2022-09-29,11662890.43546,39539.43545999937,11623351.0,5,5771.8812
2022-09-30,11406385.43546,39539.43545999937,11366846.0,5,5714.0629
2022-10-10,11176350.43546,39539.43545999937,11136811.0,5,5635.7109
2022-10-11,11419332.43546,39539.43545999937,11379793.0,5,5684.5063
2022-10-12,11711648.43546,39539.43545999937,11672109.0,5,5820.4537
2022-10-13,11800413.43546,39539.43545999937,11760874.0,5,5830.3355
2022-10-14,11999022.43546,39539.43545999937,11959483.0,5,5973.4389
2022-10-17,12295307.43546,39539.43545999937,12255768.0,5,6015.5963
2022-10-18,12490598.43546,39539.43545999937,12451059.0,5,6035.6737
2022-10-19,12360225.43546,39539.43545999937,12320686.0,5,5972.7226
2022-10-20,12043230.43546,39539.43545999937,12003691.0,5,5948.8621
2022-10-21,12130511.43546,39539.43545999937,12090972.0,5,5956.8811
2022-10-24,12414853.43546,39539.43545999937,12375314.0,5,5896.9031
2022-10-25,12666605.43546,39539.43545999937,12627066.0,5,5869.781
2022-10-26,12544703.43546,39539.43545999937,12505164.0,5,5971.6009
2022-10-27,12194105.43546,39539.43545999937,12154566.0,5,5963.0037
2022-10-28,11762099.43546,39539.43545999937,11722560.0,5,5781.7972
2022-10-31,11774486.43546,39539.43545999937,11734947.0,5,5807.1063
2022-11-01,11915598.43546,39539.43545999937,11876059.0,5,5941.1451
2022-11-02,11941288.43546,39539.43545999937,11901749.0,5,5997.8038
2022-11-03,12098221.43546,39539.43545999937,12058682.0,5,5996.7187
2022-11-04,12157854.43546,39539.43545999937,12118315.0,5,6133.4629
2022-11-07,12184234.43546,39539.43545999937,12144695.0,5,6141.4088
2022-11-08,12312741.43546,39539.43545999937,12273202.0,5,6134.2564
2022-11-09,12204080.43546,39539.43545999937,12164541.0,5,6120.8286
2022-11-10,12158167.43546,39539.43545999937,12118628.0,5,6089.6951
2022-11-11,12312329.43546,39539.43545999937,12272790.0,5,6138.6211
2022-11-14,11967041.43546,39539.43545999937,11927502.0,5,6129.5129
2022-11-15,12403528.43546,39539.43545999937,12363989.0,5,6236.3838
2022-11-16,12464619.43546,39539.43545999937,12425080.0,5,6203.9174
2022-11-17,12341685.43546,39539.43545999937,12302146.0,5,6217.2052
2022-11-18,12379053.43546,39539.43545999937,12339514.0,5,6191.6477
2022-11-21,12531610.43546,39539.43545999937,12492071.0,5,6189.7092
2022-11-22,12494492.43546,39539.43545999937,12454953.0,5,6125.3999
2022-11-23,12772426.43546,39539.43545999937,12732887.0,5,6115.6049
2022-11-24,12602866.43546,39539.43545999937,12563327.0,5,6120.0659
2022-11-25,12610754.43546,39539.43545999937,12571215.0,5,6087.8591
2022-11-28,12536620.43546,39539.43545999937,12497081.0,5,6055.2843
2022-11-29,12473535.43546,39539.43545999937,12433996.0,5,6163.8214
2022-11-30,12666690.43546,39539.43545999937,12627151.0,5,6156.1465
2022-12-01,12778070.43546,39539.43545999937,12738531.0,5,6186.1021
2022-12-02,12852146.43546,39539.43545999937,12812607.0,5,6168.0127
2022-12-05,12979497.43546,39539.43545999937,12939958.0,5,6215.1244
2022-12-06,12830354.43546,39539.43545999937,12790815.0,5,6211.2515
2022-12-07,12715161.43546,39539.43545999937,12675622.0,5,6204.0051
2022-12-08,12981989.43546,39539.43545999937,12942450.0,5,6186.2835
2022-12-09,12680005.43546,39539.43545999937,12640466.0,5,6192.3009
2022-12-12,12639531.43546,39539.43545999937,12599992.0,5,6154.8092
2022-12-13,12482229.43546,39539.43545999937,12442690.0,5,6121.6615
2022-12-14,12409830.43546,39539.43545999937,12370291.0,5,6096.3856
