time,open,high,low,close,volume,amount
20250319,6.11,6.17,6.01,6.04,74655465.0,451813710.0
20250320,6.0,6.02,5.9,5.91,62580085.0,372798986.0
20250321,5.89,6.35,5.79,6.18,200378313.0,1240723461.0
20250324,6.15,6.6,6.09,6.6,223767200.0,1429228251.0
20250325,6.6,7.26,6.51,7.26,132309406.0,941592613.0
20250326,7.39,7.45,6.84,6.96,343281021.0,2439764582.0
20250327,6.92,7.06,6.26,6.26,246578422.0,1600909712.0
20250328,6.14,6.59,6.09,6.3,185728724.0,1174527759.0
20250331,6.11,6.69,6.03,6.57,215738735.0,1395386677.0
20250401,6.41,7.13,6.4,6.76,227880844.0,1540428487.0
20250402,6.7,6.79,6.5,6.52,157483988.0,1038953329.0
20250403,6.33,6.71,6.05,6.25,160742262.0,1026473376.0
20250407,5.64,5.75,5.63,5.63,35559800.0,200845430.0
20250408,5.11,5.38,5.07,5.07,118084420.0,606205207.0
20250409,4.76,5.25,4.56,5.12,161564273.0,781120797.0
20250410,5.3,5.43,5.22,5.26,129664800.0,689873766.0
20250411,5.15,5.4,5.13,5.33,87478817.0,464227665.0
20250414,5.5,5.86,5.5,5.68,154381143.0,883548282.0
20250415,5.62,5.7,5.44,5.47,109844432.0,605701323.0
20250416,5.46,5.5,5.24,5.3,80749531.0,431683971.0
20250417,5.26,5.44,5.23,5.3,57897085.0,310144910.0
20250418,5.29,5.55,5.22,5.47,89397024.0,481131795.0
20250421,5.49,5.58,5.32,5.58,77229500.0,425130797.0
20250422,6.0,6.14,5.88,6.14,133123961.0,808663883.0
20250423,6.2,6.54,6.19,6.32,262459751.0,1659688347.0
20250424,6.3,6.58,6.24,6.3,189136040.0,1205040371.0
20250425,6.34,6.44,6.3,6.33,134041988.0,854475322.0
20250428,6.5,6.57,6.21,6.22,121364630.0,770847427.0
20250429,6.21,6.39,6.21,6.28,79489328.0,499925472.0
20250430,6.25,6.4,6.25,6.32,95027564.0,602011882.0
20250506,6.45,6.95,6.45,6.95,97206165.0,665491694.0
20250507,7.1,7.45,6.96,7.24,315928425.0,2273505068.0
20250508,7.16,7.68,7.16,7.39,250183690.0,1855060303.0
20250509,7.47,7.53,7.07,7.08,197490951.0,1418393709.0
20250512,7.22,7.39,7.15,7.25,141254455.0,1027435759.0
20250513,7.35,7.44,7.11,7.21,132706357.0,959008110.0
20250514,7.28,7.44,7.18,7.3,160251858.0,1174901773.0
20250515,7.3,7.44,7.12,7.18,153522969.0,1115329648.0
20250516,7.29,7.9,7.26,7.76,394839105.0,3083805792.0
20250519,7.7,7.84,7.41,7.76,285666503.0,2192198139.0
20250520,7.83,8.07,7.57,7.63,219384740.0,1700193550.0
20250521,7.54,7.69,7.29,7.41,165396890.0,1226774377.0
20250522,7.31,7.6,7.31,7.38,125783436.0,935834759.0
20250523,7.38,7.83,7.33,7.6,237294042.0,1821227607.0
20250526,7.75,8.36,7.66,8.36,348060361.0,2854245898.0
20250527,8.3,8.44,8.05,8.25,289225573.0,2375072283.0
20250528,8.2,8.95,8.2,8.83,300785541.0,2605445413.0
20250529,8.61,9.22,8.61,8.73,298194630.0,2653257561.0
20250530,8.84,8.84,8.15,8.26,222823477.0,1854207343.0
20250603,8.14,8.44,8.14,8.34,132092391.0,1102947259.0
20250604,8.37,8.45,8.15,8.2,127033047.0,1047475550.0
20250605,8.12,8.19,8.0,8.13,126868465.0,1026451217.0
20250606,8.13,8.24,7.83,8.09,123372633.0,991778063.0
20250609,8.14,8.59,8.14,8.56,197625375.0,1662878404.0
20250610,8.46,8.69,8.33,8.37,174507331.0,1479404321.0
20250611,8.35,8.44,8.21,8.28,115330038.0,956563286.0
20250612,8.35,8.74,8.24,8.57,183349545.0,1564907948.0
20250613,8.45,8.61,8.3,8.34,120520297.0,1015446984.0
20250616,8.3,9.13,8.24,8.76,207281133.0,1828753234.0
20250617,8.74,8.88,8.5,8.53,145445329.0,1252231732.0
20250618,8.52,8.65,8.36,8.44,102116176.0,862322186.0
