date,open,close,high,low,volume
2026-03-30,9.280,9.110,9.360,8.970,952410.000
2026-03-31,9.130,8.780,9.230,8.780,963675.000
2026-04-01,8.940,8.980,9.120,8.810,872773.000
2026-04-02,8.900,8.590,8.930,8.540,979936.000
2026-04-03,8.570,8.120,8.590,8.100,1078195.000
2026-04-07,8.170,8.240,8.260,8.110,591180.000
2026-04-08,8.400,8.620,8.630,8.370,906924.000
2026-04-09,8.510,8.460,8.550,8.410,509473.000
2026-04-10,8.550,8.630,8.720,8.530,714332.000
2026-04-13,8.510,8.850,8.970,8.510,995407.000
2026-04-14,8.780,8.830,8.890,8.710,620069.000
2026-04-15,8.830,8.680,8.870,8.620,587168.000
2026-04-16,8.710,8.760,8.810,8.640,502895.000
2026-04-17,8.710,8.670,8.760,8.610,632605.000
2026-04-20,8.700,8.820,8.870,8.640,678294.000
2026-04-21,8.810,8.760,8.910,8.700,569712.000
2026-04-22,8.690,8.710,8.750,8.600,551645.000
2026-04-23,8.780,8.640,8.840,8.560,740688.000
2026-04-24,8.580,8.630,8.670,8.490,518110.000
2026-04-27,8.580,8.540,8.620,8.450,516313.000
2026-04-28,8.490,8.480,8.650,8.430,547600.000
2026-04-29,8.460,8.620,8.660,8.280,734521.000
2026-04-30,8.560,8.660,8.730,8.550,576012.000
2026-05-06,8.760,8.900,8.950,8.680,931702.000
2026-05-07,8.890,8.860,9.030,8.810,849326.000
2026-05-08,8.810,8.930,9.020,8.750,867471.000
2026-05-11,8.950,9.090,9.190,8.950,1131729.000
2026-05-12,9.090,9.620,10.000,8.930,3936543.000
2026-05-13,9.600,10.190,10.310,9.550,3760871.000
2026-05-14,10.180,10.090,10.370,9.870,2559970.000
2026-05-15,10.040,9.830,10.260,9.350,2554396.000
2026-05-18,9.660,9.360,9.700,9.300,1516649.000
2026-05-19,9.380,9.810,10.070,9.240,2291402.000
2026-05-20,9.840,9.620,9.880,9.560,1309221.000
2026-05-21,9.740,9.120,9.810,9.080,1505759.000
2026-05-22,9.230,9.360,9.490,9.030,1252019.000
2026-05-25,9.370,9.220,9.430,9.040,1109874.000
2026-05-26,9.160,9.030,9.400,8.890,1385679.000
2026-05-27,9.000,9.930,9.930,9.000,2254093.000
2026-05-28,9.890,10.440,10.610,9.810,4810571.000
2026-05-29,10.330,9.750,10.430,9.550,2986782.000
2026-06-01,9.750,9.560,10.070,9.540,1903955.000
2026-06-02,9.560,9.120,9.620,8.910,1931910.000
2026-06-03,9.080,9.130,9.530,9.020,1675694.000
2026-06-04,9.040,9.550,9.730,8.920,2260491.000
2026-06-05,9.460,9.420,9.800,9.300,1858030.000
2026-06-08,9.140,8.920,9.690,8.910,2173392.000
2026-06-09,9.100,9.810,9.810,8.430,3135369.000
2026-06-10,10.000,10.130,10.300,9.810,4770240.000
2026-06-11,10.100,10.130,10.180,9.800,2614571.000
2026-06-12,10.380,9.980,11.140,9.980,5124436.000
2026-06-15,9.980,10.260,10.330,9.700,3298648.000
2026-06-16,10.210,10.330,10.490,10.160,2428760.000
2026-06-17,10.240,10.710,10.800,10.020,3657870.000
2026-06-18,10.660,10.260,10.660,10.200,2533287.000
2026-06-22,10.350,10.410,10.590,10.100,2324617.000
2026-06-23,10.250,9.840,10.320,9.780,2278814.000
2026-06-24,9.670,9.500,9.750,9.340,1808946.000
2026-06-25,9.510,10.170,10.300,9.390,3255206.000
2026-06-26,10.230,11.190,11.190,10.170,5190640.000
