code,date,direction,shares,price,commission,stamp_tax,pnl
688192.SH,2023-05-31,sell,48700,44.785,545.26,2181.04,-432181.4
600816.SH,2023-05-31,sell,684900,3.996,684.22,2736.86,121360.86
301377.SZ,2023-05-31,buy,120400,21.171,637.25,0.0,0.0
600601.SH,2023-05-31,buy,878700,2.903,637.69,0.0,0.0
603529.SH,2023-05-31,buy,67200,37.938,637.36,0.0,0.0
001203.SZ,2023-06-01,buy,241500,11.712,707.09,0.0,0.0
603565.SH,2023-06-05,buy,261700,10.47,685.03,0.0,0.0
301377.SZ,2023-06-30,sell,120400,22.977,691.61,2766.43,213966.3
600601.SH,2023-06-30,sell,878700,2.837,623.25,2493.01,-60882.0
603529.SH,2023-06-30,sell,67200,32.188,540.75,2163.02,-389111.84
688281.SH,2023-06-30,buy,2600,202.702,131.76,0.0,0.0
300888.SZ,2023-06-30,buy,12900,41.712,134.52,0.0,0.0
688778.SH,2023-06-30,buy,10900,49.549,135.02,0.0,0.0
001203.SZ,2023-07-03,sell,241500,11.169,674.32,2697.27,-134477.11
688336.SH,2023-07-03,buy,153300,17.618,675.19,0.0,0.0
603565.SH,2023-07-05,sell,261700,10.559,690.85,2763.4,19829.2
688192.SH,2023-07-13,buy,80900,33.033,668.09,0.0,0.0
688281.SH,2023-07-28,sell,2600,192.477,125.11,500.44,-27210.99
300888.SZ,2023-07-28,sell,12900,43.357,139.83,559.3,20520.47
688778.SH,2023-07-28,sell,10900,45.464,123.89,495.56,-45146.06
688520.SH,2023-07-28,buy,48200,58.659,706.84,0.0,0.0
688375.SH,2023-07-28,buy,35900,78.779,707.04,0.0,0.0
600901.SH,2023-07-28,buy,526900,4.384,577.53,0.0,0.0
688336.SH,2023-07-31,sell,153300,20.03,767.65,3070.59,365975.02
300953.SZ,2023-07-31,buy,300,72.342,5.43,0.0,0.0
688192.SH,2023-08-10,sell,80900,33.506,677.67,2710.67,34914.57
688475.SH,2023-08-15,buy,58800,46.176,678.79,0.0,0.0
688520.SH,2023-08-18,sell,48200,52.647,634.4,2537.6,-292916.66
688375.SH,2023-08-18,sell,35900,79.68,715.13,2860.52,28789.64
600901.SH,2023-08-18,sell,526900,4.495,592.17,2368.68,55588.28
300953.SZ,2023-08-18,sell,300,66.134,4.96,19.84,-1887.34
688475.SH,2023-08-18,sell,58800,43.956,646.15,2584.61,-133774.41
300718.SZ,2023-08-29,buy,137300,19.56,671.38,0.0,0.0
600378.SH,2023-08-29,buy,80300,33.443,671.38,0.0,0.0
300100.SZ,2023-08-29,buy,313500,8.569,671.56,0.0,0.0
000737.SZ,2023-08-29,buy,480900,5.586,671.53,0.0,0.0
688192.SH,2023-09-15,buy,75900,34.815,660.61,0.0,0.0
300718.SZ,2023-09-26,sell,137300,18.172,623.75,2494.99,-193654.07
600378.SH,2023-09-26,sell,80300,32.418,650.78,2603.13,-85630.47
300100.SZ,2023-09-26,sell,313500,8.402,658.47,2633.9,-55637.47
000737.SZ,2023-09-26,sell,480900,5.544,666.58,2666.33,-23112.32
301377.SZ,2023-09-26,buy,1400,19.389,6.79,0.0,0.0
300718.SZ,2023-09-26,buy,1500,18.208,6.83,0.0,0.0
688166.SH,2023-09-26,buy,1000,27.127,6.78,0.0,0.0
688778.SH,2023-09-26,buy,600,42.983,6.45,0.0,0.0
688192.SH,2023-10-19,sell,75900,34.066,646.4,2585.6,-60071.99
301377.SZ,2023-10-19,sell,1400,19.441,6.8,27.22,37.62
300718.SZ,2023-10-19,sell,1500,16.134,6.05,24.2,-3141.76
688166.SH,2023-10-19,sell,1000,39.161,9.79,39.16,11984.75
688778.SH,2023-10-19,sell,600,41.169,6.18,24.7,-1119.37
600816.SH,2023-10-26,buy,949200,2.743,650.85,0.0,0.0
300140.SZ,2023-10-26,buy,348100,7.477,650.73,0.0,0.0
600764.SH,2023-10-26,buy,122600,21.231,650.74,0.0,0.0
002461.SZ,2023-10-26,buy,315600,8.248,650.79,0.0,0.0
688192.SH,2023-10-27,buy,65200,38.939,634.7,0.0,0.0
600816.SH,2023-11-23,sell,949200,3.417,810.75,3243.02,635555.16
300140.SZ,2023-11-23,sell,348100,7.562,658.12,2632.48,26283.97
600764.SH,2023-11-23,sell,122600,23.007,705.16,2820.65,214182.36
002461.SZ,2023-11-23,sell,315600,8.292,654.22,2616.86,10444.9
600378.SH,2023-11-23,buy,1600,29.65,11.86,0.0,0.0
688563.SH,2023-11-23,buy,700,64.314,11.25,0.0,0.0
688336.SH,2023-11-23,buy,2000,24.184,12.09,0.0,0.0
688192.SH,2023-11-24,sell,65200,43.646,711.43,2845.74,303365.96
688192.SH,2023-11-27,buy,62300,45.576,709.84,0.0,0.0
600378.SH,2023-12-20,sell,1600,29.081,11.63,46.53,-968.13
688563.SH,2023-12-20,sell,700,60.0,10.5,42.0,-3072.52
688336.SH,2023-12-20,sell,2000,22.527,11.26,45.05,-3369.74
688192.SH,2023-12-20,sell,62300,45.524,709.04,2836.17,-6728.74
301377.SZ,2023-12-21,buy,131300,21.602,709.07,0.0,0.0
603699.SH,2023-12-21,buy,205400,13.814,709.34,0.0,0.0
603298.SH,2023-12-21,buy,125300,22.633,708.97,0.0,0.0
301377.SZ,2023-12-22,sell,131300,21.728,713.23,2852.92,13065.62
603699.SH,2023-12-22,sell,205400,13.566,696.64,2786.54,-54295.03
603298.SH,2023-12-22,sell,125300,22.927,718.19,2872.76,33302.38
688248.SH,2023-12-25,buy,118500,23.914,708.45,0.0,0.0
688778.SH,2023-12-25,buy,72900,38.889,708.75,0.0,0.0
301377.SZ,2023-12-25,buy,126700,22.382,708.96,0.0,0.0
688248.SH,2023-12-26,sell,118500,23.526,696.97,2787.88,-49396.5
688778.SH,2023-12-26,sell,72900,38.072,693.86,2775.44,-63025.68
301377.SZ,2023-12-26,sell,126700,21.778,689.82,2759.3,-79996.19
301377.SZ,2023-12-27,buy,124500,22.452,698.83,0.0,0.0
688702.SH,2023-12-27,buy,54800,50.971,698.3,0.0,0.0
000737.SZ,2023-12-27,buy,491900,5.686,699.2,0.0,0.0
688192.SH,2023-12-27,buy,59600,46.927,699.21,0.0,0.0
688676.SH,2023-12-27,buy,77500,35.566,689.08,0.0,0.0
301377.SZ,2024-01-08,sell,124500,21.429,666.96,2667.85,-130807.88
688702.SH,2024-01-08,sell,54800,44.905,615.2,2460.8,-335485.67
000737.SZ,2024-01-08,sell,491900,5.834,717.46,2869.82,69450.03
688192.SH,2024-01-08,sell,59600,43.456,647.5,2590.01,-210072.16
688676.SH,2024-01-08,sell,77500,38.452,745.0,2979.99,219938.46
688778.SH,2024-01-11,buy,67000,40.54,679.05,0.0,0.0
600816.SH,2024-01-11,buy,956400,2.843,679.72,0.0,0.0
301498.SZ,2024-01-11,buy,64200,42.312,679.11,0.0,0.0
002461.SZ,2024-01-11,buy,346900,7.838,679.74,0.0,0.0
603568.SH,2024-01-11,buy,155700,17.207,669.79,0.0,0.0
688778.SH,2024-01-17,sell,67000,37.243,623.82,2495.26,-224070.34
600816.SH,2024-01-17,sell,956400,2.697,644.92,2579.7,-142419.08
301498.SZ,2024-01-17,sell,64200,42.388,680.32,2721.28,1432.66
002461.SZ,2024-01-17,sell,346900,7.802,676.64,2706.58,-15746.74
603568.SH,2024-01-17,sell,155700,16.503,642.4,2569.59,-112779.64
600378.SH,2024-01-25,buy,93000,28.148,654.44,0.0,0.0
688295.SH,2024-01-25,buy,96300,27.177,654.29,0.0,0.0
300972.SZ,2024-01-25,buy,74700,35.065,654.84,0.0,0.0
600378.SH,2024-01-29,sell,93000,26.633,619.23,2476.9,-143970.67
688295.SH,2024-01-29,sell,96300,26.623,640.96,2563.83,-56535.73
300972.SZ,2024-01-29,sell,74700,33.077,617.71,2470.84,-151602.61
688295.SH,2024-02-06,buy,99800,25.525,636.86,0.0,0.0
603565.SH,2024-02-06,buy,347300,7.337,637.06,0.0,0.0
688349.SH,2024-02-06,buy,96900,26.276,636.54,0.0,0.0
688475.SH,2024-02-06,buy,58600,43.443,636.45,0.0,0.0
603786.SH,2024-02-06,buy,44900,55.906,627.54,0.0,0.0
688295.SH,2024-03-13,sell,99800,27.752,692.42,2769.67,218764.57
603565.SH,2024-03-13,sell,347300,8.042,698.24,2792.97,241223.31
688349.SH,2024-03-13,sell,96900,28.791,697.47,2789.87,240209.39
688475.SH,2024-03-13,sell,58600,46.164,676.3,2705.2,156033.36
603786.SH,2024-03-13,sell,44900,63.786,716.0,2864.0,350245.47
603256.SH,2024-03-13,buy,4100,6.817,6.99,0.0,0.0
300953.SZ,2024-03-13,buy,500,54.835,6.85,0.0,0.0
002265.SZ,2024-03-13,buy,2600,10.581,6.88,0.0,0.0
000737.SZ,2024-03-21,buy,344100,8.108,697.5,0.0,0.0
300953.SZ,2024-03-27,sell,500,52.028,6.5,26.01,-1435.95
002265.SZ,2024-03-27,sell,2600,9.85,6.4,25.61,-1931.13
000737.SZ,2024-03-27,sell,344100,7.173,617.04,2468.17,-324915.06
603256.SH,2024-03-28,sell,4100,7.652,7.84,31.37,3386.45
688295.SH,2024-03-28,buy,90200,30.18,680.56,0.0,0.0
600350.SH,2024-03-28,buy,325100,8.378,680.95,0.0,0.0
601298.SH,2024-03-28,buy,371200,7.337,680.9,0.0,0.0
601228.SH,2024-03-28,buy,809900,3.363,681.0,0.0,0.0
688375.SH,2024-04-15,buy,39500,67.177,663.37,0.0,0.0
688295.SH,2024-04-16,sell,90200,24.495,552.37,2209.49,-515519.1
301498.SZ,2024-04-16,buy,1000,52.763,13.19,0.0,0.0
600350.SH,2024-04-29,sell,325100,8.911,724.25,2896.99,169562.78
601298.SH,2024-04-29,sell,371200,8.052,747.22,2988.88,261527.13
601228.SH,2024-04-29,sell,809900,3.347,677.61,2710.45,-16921.49
301200.SZ,2024-04-29,buy,62200,34.855,541.99,0.0,0.0
300140.SZ,2024-04-29,buy,312600,6.937,542.12,0.0,0.0
688702.SH,2024-04-29,buy,55500,39.029,541.53,0.0,0.0
688375.SH,2024-05-16,sell,39500,73.906,729.82,2919.29,262142.84
301498.SZ,2024-05-17,sell,1000,59.231,14.81,59.23,6393.96
603256.SH,2024-05-17,buy,376400,7.277,684.79,0.0,0.0
301200.SZ,2024-05-30,sell,62200,33.516,521.18,2084.72,-85852.52
300140.SZ,2024-05-30,sell,312600,6.793,530.89,2123.55,-47584.44
688702.SH,2024-05-30,sell,55500,39.68,550.56,2202.26,33393.78
688018.SH,2024-05-30,buy,36500,74.544,680.22,0.0,0.0
688819.SH,2024-05-30,buy,98300,27.698,680.67,0.0,0.0
688331.SH,2024-06-04,buy,57800,46.526,672.31,0.0,0.0
688475.SH,2024-06-05,buy,67400,39.8,670.63,0.0,0.0
603256.SH,2024-06-07,sell,376400,6.464,608.22,2432.87,-309332.83
688018.SH,2024-06-07,sell,36500,73.856,673.94,2695.75,-28496.28
688819.SH,2024-06-07,sell,98300,26.224,644.45,2577.79,-148108.58
688331.SH,2024-06-07,sell,57800,45.634,659.42,2637.66,-54863.93
688475.SH,2024-06-07,sell,67400,40.959,690.16,2760.64,74681.98
688281.SH,2024-06-11,buy,27700,95.095,658.53,0.0,0.0
688018.SH,2024-06-11,buy,34800,75.756,659.07,0.0,0.0
688336.SH,2024-06-11,buy,115700,22.823,660.15,0.0,0.0
688702.SH,2024-06-11,buy,60400,43.714,660.08,0.0,0.0
688281.SH,2024-06-20,sell,27700,85.854,594.54,2378.16,-258946.73
688018.SH,2024-06-20,sell,34800,82.767,720.07,2880.3,240398.78
688336.SH,2024-06-20,sell,115700,21.798,630.51,2522.05,-121701.1
688702.SH,2024-06-20,sell,60400,47.462,716.68,2866.73,222845.31
688582.SH,2024-06-21,buy,84000,31.642,664.47,0.0,0.0
300100.SZ,2024-06-21,buy,231700,11.471,664.48,0.0,0.0
688582.SH,2024-06-24,sell,84000,28.981,608.6,2434.4,-226535.08
300100.SZ,2024-06-24,sell,231700,10.839,627.86,2511.43,-149645.52
300140.SZ,2024-07-01,buy,420900,6.136,645.67,0.0,0.0
002265.SZ,2024-07-01,buy,288900,8.939,645.61,0.0,0.0
688563.SH,2024-07-01,buy,48200,53.574,645.56,0.0,0.0
300140.SZ,2024-07-02,sell,420900,6.134,645.44,2581.74,-4182.62
002265.SZ,2024-07-02,sell,288900,8.851,639.27,2557.09,-28558.9
688563.SH,2024-07-02,sell,48200,53.057,639.34,2557.34,-28098.24
688582.SH,2024-07-09,buy,96600,26.587,642.07,0.0,0.0
601869.SH,2024-07-09,buy,106900,24.034,642.31,0.0,0.0
688172.SH,2024-07-09,buy,162500,15.816,642.52,0.0,0.0
688582.SH,2024-07-10,sell,96600,28.581,690.24,2760.96,189249.38
601869.SH,2024-07-10,sell,106900,23.596,630.61,2522.45,-49935.71
688172.SH,2024-07-10,sell,162500,15.734,639.2,2556.82,-16447.89
688375.SH,2024-07-11,buy,59600,43.523,648.5,0.0,0.0
002265.SZ,2024-07-11,buy,298200,8.699,648.49,0.0,0.0
300140.SZ,2024-07-11,buy,437100,5.936,648.65,0.0,0.0
688568.SH,2024-07-11,buy,84200,30.811,648.57,0.0,0.0
002461.SZ,2024-07-15,buy,307900,8.258,635.68,0.0,0.0
300140.SZ,2024-07-23,sell,437100,4.805,525.09,2100.35,-496871.89
688375.SH,2024-07-23,sell,59600,42.048,626.51,2506.06,-91076.54
002265.SZ,2024-07-23,sell,298200,8.322,620.38,2481.52,-115529.27
688568.SH,2024-07-23,sell,84200,30.629,644.75,2578.99,-18500.99
002461.SZ,2024-07-23,sell,307900,8.052,619.8,2479.19,-66621.84
300718.SZ,2024-07-26,buy,182500,13.343,608.79,0.0,0.0
003035.SZ,2024-07-26,buy,574000,4.244,609.05,0.0,0.0
688349.SH,2024-07-26,buy,90600,26.867,608.53,0.0,0.0
600032.SH,2024-07-26,buy,335200,7.267,609.0,0.0,0.0
688375.SH,2024-07-31,buy,54400,43.684,594.1,0.0,0.0
688349.SH,2024-08-21,sell,90600,21.578,488.75,1955.0,-481576.42
300972.SZ,2024-08-21,buy,1600,29.279,11.71,0.0,0.0
003035.SZ,2024-08-22,sell,574000,3.966,569.13,2276.5,-162538.17
600032.SH,2024-08-22,sell,335200,6.753,565.92,2263.69,-175129.11
688375.SH,2024-08-22,sell,54400,39.121,532.04,2128.17,-250876.54
300972.SZ,2024-08-22,sell,1600,28.501,11.4,45.6,-1301.45
300718.SZ,2024-08-26,sell,182500,12.907,588.89,2355.54,-82560.05
600711.SH,2024-08-29,buy,564700,3.904,551.13,0.0,0.0
300953.SZ,2024-08-29,buy,44900,49.099,551.14,0.0,0.0
603256.SH,2024-08-29,buy,336700,6.547,551.06,0.0,0.0
600927.SH,2024-08-29,buy,193100,11.411,550.89,0.0,0.0
002153.SZ,2024-09-05,buy,377700,5.696,537.82,0.0,0.0
600711.SH,2024-09-30,sell,564700,4.326,610.68,2442.71,235120.14
300953.SZ,2024-09-30,sell,44900,60.43,678.32,2713.28,505346.05
603256.SH,2024-09-30,sell,336700,7.892,664.32,2657.27,449728.46
600927.SH,2024-09-30,sell,193100,15.075,727.74,2910.97,703785.07
603119.SH,2024-09-30,buy,2400,16.617,9.97,0.0,0.0
000537.SZ,2024-09-30,buy,4000,9.89,9.89,0.0,0.0
600378.SH,2024-09-30,buy,1200,31.782,9.53,0.0,0.0
000785.SZ,2024-09-30,buy,13800,2.933,10.12,0.0,0.0
002153.SZ,2024-10-14,sell,377700,7.243,683.9,2735.59,580905.08
688192.SH,2024-10-24,buy,60700,44.404,673.84,0.0,0.0
603119.SH,2024-11-04,sell,2400,20.11,12.07,48.26,8323.52
000537.SZ,2024-11-04,sell,4000,9.94,9.94,39.76,150.98
600378.SH,2024-11-04,sell,1200,34.086,10.23,40.9,2713.83
000785.SZ,2024-11-04,sell,13800,2.897,9.99,39.98,-544.43
603119.SH,2024-11-04,buy,135700,20.15,683.59,0.0,0.0
600378.SH,2024-11-04,buy,80000,34.154,683.08,0.0,0.0
688778.SH,2024-11-04,buy,71800,38.048,682.96,0.0,0.0
603565.SH,2024-11-18,buy,272900,9.339,637.18,0.0,0.0
688192.SH,2024-11-21,sell,60700,47.862,726.31,2905.23,206252.67
603119.SH,2024-11-22,sell,135700,20.669,701.21,2804.83,66946.69
600378.SH,2024-11-22,sell,80000,30.26,605.19,2420.78,-314578.77
688778.SH,2024-11-22,sell,71800,47.812,858.23,3432.91,696773.39
603565.SH,2024-11-22,sell,272900,8.911,607.96,2431.83,-119909.22
688295.SH,2024-11-29,buy,133200,21.081,702.0,0.0,0.0
603256.SH,2024-11-29,buy,278000,10.1,701.96,0.0,0.0
301377.SZ,2024-11-29,buy,140800,19.94,701.89,0.0,0.0
688375.SH,2024-11-29,buy,53300,52.653,701.6,0.0,0.0
688295.SH,2024-12-27,sell,133200,20.22,673.32,2693.27,-118091.75
603256.SH,2024-12-27,sell,278000,8.851,615.15,2460.62,-350283.87
301377.SZ,2024-12-27,sell,140800,21.928,771.87,3087.47,276069.37
688375.SH,2024-12-27,sell,53300,48.372,644.55,2578.21,-231401.12
688336.SH,2024-12-27,buy,124700,21.872,681.85,0.0,0.0
688375.SH,2024-12-27,buy,56200,48.468,680.98,0.0,0.0
600927.SH,2024-12-27,buy,195700,13.934,681.72,0.0,0.0
688281.SH,2024-12-27,buy,28300,96.046,679.53,0.0,0.0
688336.SH,2024-12-31,sell,124700,21.399,667.1,2668.4,-62352.27
688375.SH,2024-12-31,sell,56200,49.311,692.81,2771.26,43868.69
600927.SH,2024-12-31,sell,195700,13.177,644.68,2578.7,-151389.8
688281.SH,2024-12-31,sell,28300,93.007,658.02,2632.1,-89295.23
688295.SH,2025-01-14,buy,148100,18.028,667.49,0.0,0.0
301200.SZ,2025-01-14,buy,74800,35.676,667.13,0.0,0.0
300140.SZ,2025-01-14,buy,461500,5.786,667.53,0.0,0.0
688192.SH,2025-01-17,buy,63900,42.202,674.18,0.0,0.0
688331.SH,2025-01-22,buy,88800,29.039,644.67,0.0,0.0
688295.SH,2025-02-19,sell,148100,19.131,708.32,2833.28,159789.01
301200.SZ,2025-02-19,sell,74800,39.211,733.24,2932.96,260760.02
300140.SZ,2025-02-19,sell,461500,5.944,685.79,2743.18,69612.63
688295.SH,2025-02-19,buy,2600,19.169,12.46,0.0,0.0
688336.SH,2025-02-19,buy,2100,23.003,12.08,0.0,0.0
688281.SH,2025-02-19,buy,500,86.096,10.76,0.0,0.0
688192.SH,2025-02-24,sell,63900,46.623,744.81,2979.23,278788.72
688331.SH,2025-02-27,sell,88800,33.586,745.62,2982.47,400078.37
688331.SH,2025-02-27,buy,86400,33.654,726.92,0.0,0.0
688295.SH,2025-03-19,sell,2600,22.088,14.36,57.43,7516.94
688336.SH,2025-03-19,sell,2100,29.271,15.37,61.47,13085.38
688281.SH,2025-03-19,sell,500,88.961,11.12,44.48,1376.87
002203.SZ,2025-03-19,buy,304000,9.69,736.42,0.0,0.0
688520.SH,2025-03-19,buy,73700,39.94,735.89,0.0,0.0
600350.SH,2025-03-19,buy,300900,9.79,736.44,0.0,0.0
688336.SH,2025-03-19,buy,93800,29.329,687.77,0.0,0.0
688331.SH,2025-03-27,sell,86400,39.76,858.82,3435.28,523314.41
688331.SH,2025-03-31,buy,74100,40.891,757.5,0.0,0.0
600350.SH,2025-04-07,sell,300900,10.28,773.29,3093.16,143553.48
688331.SH,2025-04-07,sell,74100,40.959,758.77,3035.06,1256.09
002203.SZ,2025-04-08,sell,304000,8.771,666.61,2666.45,-282544.9
688520.SH,2025-04-08,sell,73700,36.903,679.94,2719.76,-227214.8
688336.SH,2025-04-08,sell,93800,25.055,587.54,2350.15,-403874.53
603256.SH,2025-04-18,buy,356900,8.008,714.51,0.0,0.0
301200.SZ,2025-04-18,buy,75000,38.098,714.34,0.0,0.0
001389.SZ,2025-04-18,buy,60500,47.177,713.55,0.0,0.0
688375.SH,2025-05-08,buy,52700,56.977,750.67,0.0,0.0
603256.SH,2025-05-21,sell,356900,9.52,849.46,3397.86,535553.22
301200.SZ,2025-05-21,sell,75000,38.282,717.78,2871.13,10182.59
001389.SZ,2025-05-21,sell,60500,48.961,740.53,2962.14,104220.86
603786.SH,2025-05-21,buy,48300,54.785,661.53,0.0,0.0
688708.SH,2025-05-21,buy,46400,57.107,662.44,0.0,0.0
603156.SH,2025-05-21,buy,107200,24.715,662.35,0.0,0.0
001203.SZ,2025-05-27,buy,337300,8.779,740.27,0.0,0.0
688375.SH,2025-06-06,sell,52700,55.005,724.69,2898.76,-107546.8
688692.SH,2025-06-13,buy,13400,218.518,732.04,0.0,0.0
603786.SH,2025-06-19,sell,48300,51.069,616.66,2466.63,-182558.84
688708.SH,2025-06-19,sell,46400,51.918,602.25,2409.0,-243781.77
603156.SH,2025-06-19,sell,107200,21.389,573.21,2292.86,-359423.99
301200.SZ,2025-06-19,buy,23000,41.672,239.61,0.0,0.0
688568.SH,2025-06-19,buy,27700,34.575,239.43,0.0,0.0
001389.SZ,2025-06-19,buy,16200,59.009,238.99,0.0,0.0
001203.SZ,2025-06-25,sell,337300,9.8,826.4,3305.6,340392.96
688188.SH,2025-07-03,buy,21800,132.612,722.74,0.0,0.0
688692.SH,2025-07-11,sell,13400,218.961,733.52,2934.07,2262.17
688702.SH,2025-07-15,buy,46200,62.773,725.02,0.0,0.0
301200.SZ,2025-07-17,sell,23000,46.893,269.64,1078.54,118744.71
688568.SH,2025-07-17,sell,27700,36.224,250.85,1003.4,44428.59
001389.SZ,2025-07-17,sell,16200,66.284,268.45,1073.8,116507.9
688295.SH,2025-07-17,buy,140600,20.861,733.26,0.0,0.0
600885.SH,2025-07-17,buy,125700,23.343,733.56,0.0,0.0
603699.SH,2025-07-17,buy,96200,30.48,733.05,0.0,0.0
688188.SH,2025-07-31,sell,21800,131.159,714.81,2859.26,-35266.26
688702.SH,2025-08-12,sell,46200,77.922,900.0,3600.0,695397.2
688295.SH,2025-08-14,sell,140600,21.858,768.31,3073.25,136376.0
600885.SH,2025-08-14,sell,125700,26.224,824.08,3296.33,357949.64
603699.SH,2025-08-14,sell,96200,32.717,786.85,3147.4,211245.91
688336.SH,2025-08-14,buy,62300,51.491,801.98,0.0,0.0
002032.SZ,2025-08-14,buy,61700,51.952,801.36,0.0,0.0
688188.SH,2025-08-14,buy,23800,134.334,799.29,0.0,0.0
688520.SH,2025-08-14,buy,46800,68.518,801.67,0.0,0.0
688192.SH,2025-08-14,buy,38200,82.452,787.42,0.0,0.0
688336.SH,2025-09-11,sell,62300,55.145,858.88,3435.52,223309.93
002032.SZ,2025-09-11,sell,61700,51.209,789.89,3159.58,-49802.45
688188.SH,2025-09-11,sell,23800,144.256,858.32,3433.28,231837.72
688520.SH,2025-09-11,sell,46800,60.06,702.7,2810.8,-399374.58
688192.SH,2025-09-11,sell,38200,73.427,701.22,2804.89,-348294.35
300140.SZ,2025-09-11,buy,6000,6.386,9.58,0.0,0.0
688172.SH,2025-09-11,buy,1700,22.603,9.61,0.0,0.0
000959.SZ,2025-09-11,buy,9100,4.224,9.61,0.0,0.0
301606.SZ,2025-09-11,buy,500,65.826,8.23,0.0,0.0
688475.SH,2025-09-15,buy,92400,33.914,783.41,0.0,0.0
300140.SZ,2025-10-17,sell,6000,5.954,8.93,35.72,-2638.7
688172.SH,2025-10-17,sell,1700,25.015,10.63,42.53,4047.89
000959.SZ,2025-10-17,sell,9100,4.086,9.3,37.18,-1305.1
301606.SZ,2025-10-17,sell,500,58.801,7.35,29.4,-3549.06
688475.SH,2025-10-17,sell,92400,31.419,725.77,2903.07,-234197.33
688708.SH,2025-10-20,buy,41300,74.605,770.29,0.0,0.0
003035.SZ,2025-10-20,buy,621900,4.965,771.93,0.0,0.0
603233.SH,2025-10-20,buy,167700,18.408,771.77,0.0,0.0
600377.SH,2025-10-20,buy,228600,13.503,771.72,0.0,0.0
603899.SH,2025-10-20,buy,110800,27.497,761.68,0.0,0.0
688708.SH,2025-11-17,sell,41300,65.045,671.59,2686.35,-398171.07
003035.SZ,2025-11-17,sell,621900,5.185,806.11,3224.43,132694.17
603233.SH,2025-11-17,sell,167700,18.142,760.6,3042.39,-48503.42
600377.SH,2025-11-17,sell,228600,13.496,771.32,3085.3,-5456.82
603899.SH,2025-11-17,sell,110800,28.422,787.28,3149.11,98451.68
688708.SH,2025-11-17,buy,400,65.175,6.52,0.0,0.0
688281.SH,2025-11-17,buy,400,68.048,6.8,0.0,0.0
688295.SH,2025-11-17,buy,1100,27.768,7.64,0.0,0.0
688375.SH,2025-11-17,buy,400,70.871,7.09,0.0,0.0
002153.SZ,2025-11-19,buy,270100,11.261,760.42,0.0,0.0
688708.SH,2025-11-20,sell,400,66.204,6.62,26.48,378.35
688281.SH,2025-11-20,sell,400,65.624,6.56,26.25,-1002.28
688295.SH,2025-11-20,sell,1100,25.874,7.12,28.46,-2118.58
688375.SH,2025-11-20,sell,400,68.372,6.84,27.35,-1033.88
002153.SZ,2025-11-20,sell,270100,10.719,723.82,2895.27,-150007.89
688520.SH,2025-11-28,buy,62200,48.358,751.97,0.0,0.0
688819.SH,2025-11-28,buy,93700,32.142,752.93,0.0,0.0
688172.SH,2025-11-28,buy,120400,25.005,752.65,0.0,0.0
003031.SZ,2025-11-28,buy,57000,52.793,752.3,0.0,0.0
000703.SZ,2025-11-28,buy,405100,7.337,743.09,0.0,0.0
688520.SH,2025-12-26,sell,62200,44.176,686.93,2747.73,-263588.03
688819.SH,2025-12-26,sell,93700,33.976,795.89,3183.55,167855.12
688172.SH,2025-12-26,sell,120400,27.962,841.66,3366.63,351818.13
003031.SZ,2025-12-26,sell,57000,76.783,1094.16,4376.64,1361982.0
000703.SZ,2025-12-26,sell,405100,9.91,1003.64,4014.57,1037202.81
301301.SZ,2025-12-26,buy,2900,10.21,7.4,0.0,0.0
600927.SH,2025-12-26,buy,1900,15.505,7.37,0.0,0.0
002945.SZ,2025-12-26,buy,2000,14.414,7.21,0.0,0.0
688475.SH,2025-12-26,buy,1000,29.98,7.49,0.0,0.0
003035.SZ,2025-12-26,buy,6300,4.725,7.44,0.0,0.0
301301.SZ,2026-01-27,sell,2900,10.13,7.34,29.38,-269.71
600927.SH,2026-01-27,sell,1900,16.054,7.63,30.5,1003.91
002945.SZ,2026-01-27,sell,2000,15.315,7.66,30.63,1762.25
688475.SH,2026-01-27,sell,1000,30.08,7.52,30.08,62.34
003035.SZ,2026-01-27,sell,6300,4.575,7.21,28.83,-976.62
002508.SZ,2026-01-29,buy,164500,21.532,885.48,0.0,0.0
002271.SZ,2026-01-29,buy,197200,17.968,885.82,0.0,0.0
000423.SZ,2026-01-29,buy,69300,51.081,884.98,0.0,0.0
000513.SZ,2026-02-04,buy,101600,35.525,902.35,0.0,0.0
600754.SH,2026-02-05,buy,119200,28.468,848.36,0.0,0.0
002508.SZ,2026-03-06,sell,164500,20.42,839.75,3359.02,-187114.55
002271.SZ,2026-03-06,sell,197200,17.093,842.68,3370.72,-176775.23
000423.SZ,2026-03-06,sell,69300,52.547,910.38,3641.53,97067.52
000883.SZ,2026-03-09,buy,703000,4.865,855.0,0.0,0.0
300454.SZ,2026-03-09,buy,26800,127.427,853.76,0.0,0.0
300763.SZ,2026-03-09,buy,36200,94.344,853.82,0.0,0.0
000513.SZ,2026-03-12,sell,101600,34.695,881.26,3525.04,-88756.65
300759.SZ,2026-03-12,buy,5900,28.398,41.89,0.0,0.0
600754.SH,2026-03-13,sell,119200,27.443,817.79,3271.15,-126377.41
002508.SZ,2026-03-13,buy,167400,20.841,872.19,0.0,0.0
300454.SZ,2026-03-23,sell,26800,102.697,688.07,2752.28,-666207.04
300751.SZ,2026-03-23,buy,11200,286.987,803.56,0.0,0.0
300751.SZ,2026-03-31,sell,11200,228.471,639.72,2558.88,-658571.08
000786.SZ,2026-03-31,buy,106500,26.106,695.07,0.0,0.0
