date,open,close,high,low,volume,returns,log_returns,ma5,ma10,ma20,ma60,atr,volatility_20,volume_ma5,volume_ma20,volume_ratio,bb_mid,bb_std,bb_upper,bb_lower,rsi,ema12,ema26,macd,macd_signal,macd_hist,main_net,super_net,small_net,mid_net,large_net,main_net_ma5,main_net_cum
2025-07-09,39.032,38.392,39.032,38.252,40441.0,-0.017906477028547974,-0.018068737920644853,38.362,38.902,37.433,,1.5885714285714276,0.026406346194845012,55552.4,71215.1,0.5678711396880717,37.433,2.167867980054913,41.76873596010982,33.09726403989018,57.303370786516886,38.22491706663775,37.042553531626574,1.1823635350111772,1.3130380164868645,-0.13067448147568728,0.0,0.0,,,,0.0,0.0
2025-07-10,38.392,38.772,39.732,38.172,72866.0,0.009897895394873846,0.009849232074417031,38.292,38.916000000000004,37.685,,1.4742857142857138,0.026406406183177585,62371.2,72899.25,0.9995438910551206,37.685,2.0015628104585,41.688125620917006,33.681874379083,52.4008350730689,38.3090836717704,37.17066067743201,1.1384229943383914,1.27811501205717,-0.1396920177187786,0.0,0.0,,,,0.0,0.0
2025-07-11,38.732,38.342,39.452,38.332,51530.0,-0.01109047766429383,-0.011152435532503849,38.384,38.799,37.939499999999995,,1.443571428571428,0.0262806442019119,56836.4,73849.25,0.6977728277538363,37.939499999999995,1.7107027641786363,41.360905528357264,34.518094471642726,52.45559038662486,38.314147722267265,37.25742655317779,1.056721169089478,1.2338362434636319,-0.17711507437415386,0.0,0.0,,,,0.0,0.0
2025-07-14,38.232,39.082,39.792,38.102,66815.0,0.019299984351364152,0.019116101839894165,38.736000000000004,38.662,38.163,36.763000000000005,1.452142857142857,0.02525847509863716,61773.6,74365.7,0.8984652870879989,38.163,1.5361876941243076,41.23537538824861,35.09062461175138,55.2605703048181,38.43227884191845,37.39258014183129,1.0396987000871647,1.1950087347883385,-0.15531003470117377,0.0,0.0,,,,0.0,0.0
2025-07-15,38.982,39.142,39.902,38.672,72611.0,0.0015352336113811926,0.001534056345025661,38.746,38.598,38.408500000000004,36.83974193548387,1.4692857142857143,0.024958802721807893,60852.6,76456.95,0.9496978364949165,38.408500000000004,1.238374465091028,40.88524893018206,35.93175106981795,54.408817635270566,38.54146671239254,37.522166797991936,1.0192999144006052,1.1598669707107918,-0.14056705631018662,0.0,0.0,,,,0.0,0.0
2025-07-16,39.282,39.132,40.622,38.942,93531.0,-0.0002554800470084828,-0.00025551268759515665,38.894000000000005,38.628,38.638999999999996,36.911375,1.4692857142857143,0.02500823918086987,71470.6,79645.25,1.1743449860475044,38.638999999999996,0.8427342716607641,40.32446854332152,36.95353145667847,52.59875259875261,38.63231798740907,37.641413701844385,0.9909042855646817,1.1260744336815698,-0.1351701481168881,0.0,0.0,,,,0.0,0.0
2025-07-17,38.252,43.072,43.072,38.252,120243.0,0.10068486149442935,0.09593258742708043,39.754,39.023,38.951,37.098060606060606,1.6271428571428568,0.029948581598052672,80946.0,78365.1,1.5343947752251959,38.951,1.2125045849072402,41.37600916981448,36.52599083018552,64.03785488958994,39.315345989346135,38.04367935355961,1.2716666357865236,1.1551928741025606,0.11647376168396306,0.0,0.0,,,,0.0,0.0
2025-07-18,43.132,42.202,44.502,42.112,174934.0,-0.020198736998514266,-0.02040552073839777,40.525999999999996,39.455,39.1455,37.24817647058824,1.6921428571428565,0.029603422362423405,105626.8,78214.3,2.236598678246817,39.1455,1.401826909504363,41.94915381900872,36.341846180991276,56.93893735130848,39.759446606369806,38.35170310514779,1.407743501222015,1.2057029995264514,0.20204050169556353,0.0,0.0,,,,0.0,0.0
2025-07-21,41.612,41.692,43.142,41.532,126142.0,-0.012084735320600837,-0.012158349406789054,41.048,39.892,39.3365,37.37514285714286,1.7085714285714282,0.029621573008361064,117492.2,79615.0,1.584399924637317,39.3365,1.4773820195125478,42.291264039025094,36.38173596097491,57.67068273092371,40.05676251308214,38.59913250476648,1.457630008315661,1.2560884012842934,0.2015416070313676,0.0,0.0,,,,0.0,0.0
2025-07-22,41.542,41.162,43.392,41.092,108499.0,-0.012712270939268966,-0.012793763226807482,41.452,40.099000000000004,39.494,37.480333333333334,1.7814285714285718,0.02989194820123617,124669.8,81325.1,1.3341391526109405,39.494,1.4965314282665434,42.487062856533086,36.50093714346691,59.6841230257689,40.226799049531046,38.78897454145044,1.4378245080806025,1.2924356226435554,0.1453888854370471,0.0,0.0,,,,0.0,0.0
2025-07-23,40.782,41.062,41.952,40.152,99772.0,-0.0024294251979981585,-0.0024323810396958234,41.838,40.366,39.634,37.57713513513514,1.8435714285714286,0.029925215056511075,125918.0,81977.75,1.2170619466867534,39.634,1.5061508975915445,42.64630179518309,36.62169820481691,58.19256756756756,40.355291503449344,38.9573467976393,1.3979447058100405,1.3135374392768524,0.08440726653318809,0.0,0.0,,,,0.0,0.0
2025-07-24,41.412,40.332,41.582,40.152,88394.0,-0.01777799425259352,-0.01793792107960356,41.29,40.522,39.719,37.649631578947364,1.8428571428571432,0.03027630110109284,119548.2,81737.0,1.0814441440229028,39.719,1.4945518603106152,42.70810372062123,36.72989627937877,60.81200353045014,40.35170819522637,39.05917296077713,1.2925352344492396,1.30933699831133,-0.016801763862090535,0.0,0.0,,,,0.0,0.0
2025-07-25,39.942,40.042,40.712,39.742,81180.0,-0.007190320341168288,-0.007216295281461224,40.858,40.692,39.7455,37.71097435897436,1.8414285714285725,0.02996374465898593,100797.4,81076.25,1.0012796595797167,39.7455,1.4953868536620512,42.7362737073241,36.7547262926759,62.296564195298366,40.30406078057616,39.13197496368253,1.1720858168936275,1.2818867620277896,-0.10980094513416216,0.0,0.0,,,,0.0,0.0
2025-07-28,40.582,40.132,40.842,39.852,89946.0,0.0022476399780229084,0.002245117813858486,40.54600000000001,40.797000000000004,39.7295,37.771499999999996,1.740714285714287,0.029487692267508334,93558.2,81506.2,1.1035479509534245,39.7295,1.489128586579563,42.70775717315913,36.75124282684087,55.54371002132196,40.27758989125675,39.20605089229864,1.0715389989581112,1.239817209413854,-0.16827821045574276,0.0,0.0,,,,0.0,0.0
2025-07-29,40.232,43.932,44.052,39.952,200906.0,0.0946875311472144,0.09046896286273332,41.1,41.275999999999996,39.937,37.92175609756097,1.9778571428571448,0.03597778552980154,112039.6,89221.45,2.251767932487087,39.937,1.761125537233153,43.4592510744663,36.414748925533694,72.19551282051279,40.839806831063406,39.55612119657282,1.2836856344905883,1.248590894429201,0.03509474006138724,0.0,0.0,,,,0.0,0.0
2025-07-30,43.022,48.352,48.352,42.822,248256.0,0.10061003368842747,0.09586460216422951,42.558,42.198,40.413,38.170095238095236,2.261428571428573,0.041030153297104424,141736.4,98669.35,2.5160396820289175,40.413,2.554556094922419,45.52211218984483,35.30388781015516,78.99515738498788,41.99552885705365,40.20766777460446,1.78786108244919,1.3564449320331988,0.43141615041599124,0.0,0.0,,,,0.0,0.0
2025-07-31,48.612,50.582,53.212,48.612,303286.0,0.046120119126406456,0.04508819569043282,44.608,42.949,40.986000000000004,38.458744186046516,2.5100000000000016,0.0417205225119428,184714.8,111895.05,2.7104505516553234,40.986000000000004,3.396319060084719,47.77863812016944,34.19336187983057,83.40611353711789,43.31652441750693,40.97613682833746,2.340387589169474,1.5532334634604539,0.78715412570902,0.0,0.0,,,,0.0,0.0
2025-08-01,50.072,50.462,52.352,48.742,196666.0,-0.0023723854335533368,-0.002375203998573491,46.69199999999999,43.775,41.614999999999995,38.731545454545454,2.647142857142858,0.04053904490015279,207812.0,117768.15,1.6699421702726926,41.614999999999995,3.9163061274893387,49.44761225497867,33.78238774502132,82.14689265536722,44.415828353275096,41.67879335957173,2.737034993703368,1.7899937695090369,0.9470412241943311,0.0,0.0,,,,0.0,0.0
2025-08-04,49.642,51.552,52.732,49.272,162969.0,0.02160041219135178,0.021370429212375554,48.976,44.761,42.326499999999996,39.016444444444446,2.8064285714285724,0.0399353077285075,222416.6,123810.15,1.3162814195766663,42.326499999999996,4.362526398653352,51.0515527973067,33.60144720269329,83.12867058195407,45.513700914309695,42.410141999603454,3.103558914706241,2.0527067985484777,1.0508521161577633,0.0,0.0,,,,0.0,0.0
2025-08-05,53.032,56.732,56.732,50.912,259518.0,0.10048106765983866,0.0957474184377973,51.536,46.318,43.2085,39.4015652173913,3.102142857142858,0.04365168444792241,234139.0,132925.25,1.952360443181412,43.2085,5.346415695536,53.901331391072,32.515668608928,86.82008368200837,47.239593081338974,43.471020370003195,3.7685727113357785,2.395879981105938,1.3726927302298404,0.0,0.0,,,,0.0,0.0
2025-08-06,54.222,52.812,56.062,52.552,218186.0,-0.06909680603539448,-0.07159998781540644,52.428,47.493,43.929500000000004,39.686893617021276,3.0085714285714293,0.04731704682562443,228125.0,141812.5,1.5385526663728515,43.929500000000004,5.627614129404546,55.184728258809095,32.674271741190914,70.39363484087102,48.09688645344067,44.16294478704,3.9339416664006706,2.703492318164885,1.2304493482357857,0.0,0.0,,,,0.0,0.0
2025-08-07,52.122,53.532,55.702,50.192,234361.0,0.013633265167007469,0.013541168317173327,53.017999999999994,48.813,44.667500000000004,39.97533333333333,3.231428571428572,0.0472944984877217,214340.0,149887.25,1.563581959105928,44.667500000000004,5.877907320950561,56.42331464190113,32.91168535809888,73.87273493468184,48.93305776829595,44.856948876888886,4.076108891407067,2.9780156328133214,1.0980932585937455,0.0,0.0,,,,0.0,0.0
2025-08-08,53.002,55.452,56.612,52.342,199994.0,0.03586639766868416,0.03523817574200162,54.016,50.354,45.523,40.29118367346939,3.4214285714285717,0.04697620629180507,215005.6,157310.45,1.2713332140363212,45.523,6.147750893833578,57.81850178766716,33.22749821233285,77.36674622116149,49.93597195778889,45.64176747860082,4.294204479188068,3.241253402088271,1.0529510770997965,0.0,0.0,,,,0.0,0.0
2025-08-11,54.732,54.632,57.482,53.872,162802.0,-0.014787564019332011,-0.014897990017341484,54.63199999999999,51.803999999999995,46.3005,40.578,3.515,0.04760309692692809,214972.2,162109.8,1.0042699454320467,46.3005,6.272325410294938,58.84515082058988,33.75584917941012,76.48446716476603,50.65843781043675,46.30771062833409,4.350727182102659,3.4631481580911485,0.8875790240115107,0.0,0.0,,,,0.0,0.0
2025-08-12,54.232,55.682,56.762,53.452,147759.0,0.01921950505198433,0.019037143262514863,54.422000000000004,52.979,47.1275,40.874156862745096,3.622857142857143,0.047446562148888975,192620.4,165867.2,0.8908271195269468,47.1275,6.368462984855425,59.86442596971085,34.390574030289145,77.71038665655801,51.43129353190802,47.002102433642676,4.429191098265342,3.6563567461259874,0.7728343521393546,0.0,0.0,,,,0.0,0.0
2025-08-13,55.822,56.962,58.182,54.732,205175.0,0.022987680040228442,0.02272744392554357,55.251999999999995,53.839999999999996,48.019,41.18353846153846,3.767142857142858,0.04723914095837205,190018.2,171449.4,1.1967087665515308,48.019,6.437893656844768,60.894787313689534,35.14321268631046,80.87634608243596,52.282171450076014,47.739872623743224,4.5422988263327895,3.833545162167348,0.7087536641654415,0.0,0.0,,,,0.0,0.0
2025-08-14,57.332,52.482,57.412,52.462,190555.0,-0.07864892384396627,-0.08191412518107369,55.041999999999994,54.029999999999994,48.4895,41.39671698113207,4.051428571428572,0.0481245906832988,181257.0,174965.0,1.0891035349927127,48.4895,6.401073820276686,61.29164764055337,35.68735235944663,69.98714652956298,52.312914303910475,48.09114131828077,4.2217729856297055,3.91119072685982,0.31058225876988566,0.0,0.0,,,,0.0,0.0
2025-08-15,52.732,52.972,53.512,52.212,119683.0,0.009336534430852472,0.009293218398945044,54.54600000000001,54.281000000000006,49.028000000000006,41.611074074074075,4.073571428571428,0.047566508212072166,165194.8,172202.45,0.6950133404025319,49.028000000000006,6.296455477405312,61.620910954810626,36.435089045189386,70.36802030456852,52.414312103308866,48.45268640581553,3.9616256974933393,3.9212777209865237,0.04034797650681554,0.0,0.0,,,,0.0,0.0
2025-08-18,52.892,55.102,56.542,52.232,174643.0,0.04020992222306119,0.03942254107606078,54.64,54.636,49.6985,41.85636363636363,4.088571428571428,0.047582171456713875,167563.0,174627.5,1.0000887603613406,49.6985,6.187197541783568,62.07289508356714,37.324104916432866,68.71021775544388,52.827802548953656,48.945228153532895,3.882574395420761,3.9135370558733715,-0.030962660452610535,0.0,0.0,,,,0.0,0.0
2025-08-19,55.232,58.962,60.642,54.912,229914.0,0.07005190374215098,0.06770715546756612,55.29600000000001,54.859,50.588499999999996,42.16182142857143,4.102857142857143,0.04862370042117301,183994.0,180698.25,1.2723642868705147,50.588499999999996,6.174844788162269,62.93818957632453,38.23881042367546,68.11198361215432,53.77152523373002,49.6872112532712,4.084313980458816,3.9476924407904606,0.13662153966835566,0.0,0.0,,,,0.0,0.0
2025-08-20,57.682,61.312,61.732,55.932,204781.0,0.03985617855567991,0.039082413740050524,56.16600000000001,55.709,51.601,42.49778947368421,4.188571428571429,0.04855127360437966,183915.2,185948.7,1.1012768575418919,51.601,6.19074683021277,63.98249366042554,39.21950633957446,68.24209452567153,54.931598274694636,50.548306715991856,4.38329155870278,4.034812264372924,0.3484792943298558,0.0,0.0,,,,0.0,0.0
2025-08-21,59.752,56.122,60.662,55.502,200350.0,-0.08464900835073064,-0.0884476898304051,56.89399999999999,55.968,52.390499999999996,42.732689655172415,4.299285714285714,0.053443885520689134,185874.2,191546.5,1.045960119344389,52.390499999999996,5.662268724218513,63.71503744843702,41.06596255156297,58.207656612529,55.11473700166469,50.961172885177646,4.153564116487047,4.058562634795749,0.0950014816912983,0.0,0.0,,,,0.0,0.0
2025-08-22,54.972,58.712,60.272,54.932,183206.0,0.04614946010477183,0.04511624272477156,58.04200000000001,56.294000000000004,53.324,43.00352542372882,4.433571428571428,0.0534511296395646,198578.8,196647.8,0.9316453069904673,53.324,5.022119074653646,63.36823814930729,43.27976185069271,59.949972206781545,55.66816207833166,51.53530822701634,4.132853851315325,4.073420878099664,0.0594329732156611,0.0,0.0,,,,0.0,0.0
2025-08-25,64.612,64.612,64.612,64.612,43115.0,0.100490530044965,0.0957560168087497,59.944,57.29200000000001,54.548,43.36366666666667,4.017857142857142,0.056116317540317935,172273.2,194306.25,0.2218919875197015,54.548,4.603422525400902,63.754845050801805,45.3411549491982,60.73569482288828,57.04413714320371,52.503952062052164,4.540185081151549,4.166773718710041,0.37341136244150785,0.0,0.0,,,,0.0,0.0
2025-08-26,71.07,71.07,71.07,69.06,192514.0,0.09995047359623599,0.09526515478729217,62.36559999999999,58.830799999999996,55.9049,43.99796666666666,3.9107142857142847,0.056468638516975304,164793.2,193886.65,0.9929203480487182,55.9049,5.262038607352018,66.42897721470403,45.38082278529596,73.26571180998012,59.20196219809545,53.87921487227052,5.322747325824928,4.397968440133019,0.924778885691909,0.0,0.0,,,,0.0,0.0
2025-08-27,72.0,75.41,78.18,69.95,348251.0,0.06106655410159001,0.05927458537575189,65.1852,60.675599999999996,57.25780000000001,44.689766666666664,4.1049999999999995,0.054366412362857275,193487.2,198886.4,1.751004593577037,57.25780000000001,6.5409150140521355,70.33963002810428,44.17596997189574,75.5238228568762,61.69550647531153,55.47408784469493,6.221418630616604,4.762658478229736,1.4587601523868683,0.0,0.0,,,,0.0,0.0
2025-08-28,75.41,82.95,82.95,75.4,60186.0,0.09998673915926282,0.09529812442189796,70.5508,63.72240000000001,58.8762,45.49606666666667,4.3392857142857135,0.056806081391008297,165454.4,186731.4,0.32231322637756693,58.8762,8.510137234344018,75.89647446868804,41.85592553131196,78.36131853624325,64.96542855603283,57.50934059693975,7.456087959093082,5.301344374402405,2.154743584690677,0.0,0.0,,,,0.0,0.0
2025-08-29,91.25,91.25,91.25,88.01,188483.0,0.10006027727546707,0.09536497582614731,77.05839999999999,67.55019999999999,60.9156,46.4392,4.312857142857141,0.05864743931867169,166509.8,186322.25,1.0115968436405207,60.9156,10.930660395130948,82.7769207902619,39.0542792097381,82.71918224382573,69.00920877818163,60.00864870087014,9.00056007731149,6.041187514984223,2.9593725623272675,0.0,0.0,,,,0.0,0.0
2025-09-01,92.5,91.98,95.8,88.13,357230.0,0.008000000000000007,0.007968169649176881,82.532,71.238,62.937,47.39933333333333,4.624285714285713,0.0588490666402891,229332.8,196035.3,1.8222738455778118,62.937,12.7024783740066,88.34195674801319,37.5320432519868,82.61979222833315,72.54317665846138,62.37689694525013,10.166279713211246,6.866205954629628,3.300073758581618,0.0,0.0,,,,0.0,0.0
2025-09-02,90.15,82.78,95.0,82.78,278895.0,-0.10002174385736029,-0.1053846757911914,84.874,73.6198,64.2394,48.21346666666667,5.250714285714284,0.06330101103380047,246609.0,197004.15,1.4156808371803336,64.2394,13.351569765387142,90.94253953077428,37.536260469225724,70.31058246011517,74.11807255715962,63.888237912268636,10.229834644890985,7.538931692681899,2.690902952209086,0.0,0.0,,,,0.0,0.0
2025-09-03,83.2,91.06,91.06,81.12,216966.0,0.10002416042522344,0.09533214358604965,88.00399999999999,76.59459999999999,66.15180000000001,49.17143333333333,5.607142857142855,0.06191520399377406,220352.0,196943.15,1.1016681717541332,66.15180000000001,14.331851768553483,94.81550353710698,37.48809646289304,78.63653908964042,76.72452293298122,65.90096102987836,10.823561903102856,8.19585773476609,2.6277041683367663,0.0,0.0,,,,0.0,0.0
2025-09-04,97.0,86.0,97.0,81.95,315437.0,-0.05556775752251264,-0.057171333653128306,88.614,79.5824,67.77520000000001,50.042566666666666,6.5892857142857135,0.06471527189952832,271402.2,200996.95,1.569362122161555,67.77520000000001,14.662197485908775,97.09959497181757,38.45080502818246,72.9590701812924,78.15151940483025,67.38977873136885,10.761740673461404,8.709034322505152,2.0527063509562513,0.0,0.0,,,,0.0,0.0
2025-09-05,84.0,89.85,91.3,84.0,320023.0,0.04476744186046511,0.0437943169760603,88.334,82.6962,69.49510000000001,50.985866666666666,6.802857142857141,0.06481737268550235,297710.2,206998.4,1.5460167808060352,69.49510000000001,15.14994369244357,99.79498738488715,39.195212615112865,73.59059309146208,79.95128565024099,69.05349882534152,10.89778682489947,9.146784822984015,1.7510020019154542,0.0,0.0,,,,0.0,0.0
2025-09-08,83.66,83.97,86.0,80.87,251226.0,-0.06544240400667778,-0.0676820210340962,86.732,84.63199999999999,70.962,51.808499999999995,6.759999999999997,0.06744873442708614,276509.4,211419.6,1.1882815027556575,70.962,15.055109571521774,101.07221914304355,40.85178085695645,66.52481894592165,80.56954939635776,70.15842483827919,10.41112455807857,9.399652770002927,1.0114717880756423,0.0,0.0,,,,0.0,0.0
2025-09-09,84.0,88.71,90.58,80.0,244517.0,0.056448731689889176,0.05491303033702363,87.918,86.396,72.6134,52.71646666666666,7.10142857142857,0.06782568912283958,269633.8,216257.5,1.1306752366969932,72.6134,15.10217973950154,102.81775947900309,42.40904052099692,67.54977068333804,81.82192641230272,71.53261559099924,10.289310821303474,9.577584380263037,0.7117264410404367,0.0,0.0,,,,0.0,0.0
2025-09-10,91.81,87.61,93.0,83.5,240220.0,-0.012399954909254829,-0.012477475854223041,87.228,87.61600000000001,74.1458,53.60126666666667,7.411428571428568,0.06836108974489463,274284.6,218009.75,1.1018773242939823,74.1458,14.984917889945924,104.11563577989185,44.17596422010814,71.28487994808566,82.71239927194846,72.72353295462894,9.98886631731952,9.659840767674334,0.32902554964518593,0.0,0.0,,,,0.0,0.0
2025-09-11,88.5,93.25,95.36,85.39,285175.0,0.06437621276110028,0.06238891184565242,88.678,88.646,76.1842,54.54156666666667,7.742142857142855,0.06442739415231263,268232.2,222740.75,1.2803000798012936,76.1842,14.652027442249127,105.48825488449826,46.88014511550175,72.42203121348257,84.3335686147256,74.2440119950268,10.089556619698811,9.74578393807923,0.34377268161958163,0.0,0.0,,,,0.0,0.0
2025-09-12,89.96,89.3,92.88,88.01,232877.0,-0.042359249329758764,-0.04328257064147161,88.568,88.451,78.00059999999999,55.39136666666666,8.089999999999998,0.06635608582334426,250803.0,228400.45,1.0195995673388558,78.00059999999999,13.852964829538173,105.70652965907634,50.294670340923645,66.44375765972185,85.09763498169089,75.35927036576555,9.738364615925335,9.74430007364845,-0.005935457723115434,0.0,0.0,,,,0.0,0.0
2025-09-15,88.0,86.95,91.68,86.11,173603.0,-0.02631578947368418,-0.026668247082161294,89.16400000000002,87.94800000000001,79.59299999999999,56.20933333333333,8.344285714285713,0.06740001551926574,235278.4,228348.45,0.7602547772932112,79.59299999999999,12.878417645527426,105.34983529105484,53.836164708945134,61.18940248027058,85.3826142152769,76.2178429312644,9.164771284012502,9.62839431572126,-0.4636230317087584,0.0,0.0,,,,0.0,0.0
2025-09-16,88.0,95.65,95.65,85.85,200047.0,0.10005750431282356,0.09536245508596994,90.55199999999999,89.235,81.4274,57.169966666666674,8.456428571428571,0.06877040255920464,226384.4,226855.1,0.8818272104087587,81.4274,12.388678619483306,106.20475723896662,56.65004276103339,63.43600637280935,86.96221202831123,77.65726197339296,9.304950054918265,9.563705463560662,-0.2587554086423971,0.0,0.0,,,,0.0,0.0
2025-09-17,96.98,99.68,104.74,93.4,301236.0,0.04213277574490326,0.0412693591528811,92.966,90.097,83.34580000000001,58.193599999999996,8.727142857142855,0.06879516299578638,238587.6,231677.85,1.3002365137625371,83.34580000000001,12.076577415110567,107.49895483022115,59.19264516977888,61.64879543239103,88.91879479318642,79.28857590128978,9.630218891896646,9.57700814922786,0.05321074266878689,0.0,0.0,,,,0.0,0.0
2025-09-18,99.68,109.65,109.65,96.0,262450.0,0.10002006420545739,0.09532841982475412,96.24600000000001,92.46200000000002,86.0222,59.377233333333336,9.470714285714283,0.06535084904375947,234042.6,234782.85,1.1178414436999977,86.0222,11.649585561184967,109.32137112236992,62.723028877630064,62.52041371801851,92.10821097885005,81.53757027897201,10.570640699878041,9.775734659357896,0.7949060405201447,0.0,0.0,,,,0.0,0.0
2025-09-19,115.1,120.62,120.62,111.91,247472.0,0.10004559963520299,0.09535163315894359,102.51000000000002,95.53900000000002,89.11760000000001,60.72903333333333,9.545,0.06688161126871074,236961.6,237996.15,1.0398151398667583,89.11760000000001,12.221798361943343,113.5611967238867,64.67400327611333,67.10463449593885,96.49464005902698,84.43256507312223,12.062074985904744,10.233002724667266,1.829072261237478,0.0,0.0,,,,0.0,0.0
2025-09-22,120.54,115.28,120.54,108.56,319021.0,-0.044271265130160886,-0.045281156331574125,108.176,98.67,91.651,61.97616666666667,9.527857142857142,0.06767854433970404,266045.2,251791.45,1.267004896313993,91.651,12.125786311996908,115.90257262399382,67.39942737600617,70.3481091910844,99.3846954345613,86.71756025289095,12.667135181670346,10.719829216067883,1.9473059656024638,0.0,0.0,,,,0.0,0.0
2025-09-23,115.3,117.27,120.0,110.01,238428.0,0.017262317834836782,0.01711501678170635,112.5,101.526,93.961,63.267633333333336,9.531428571428572,0.06577766245411173,273721.4,254087.15,0.9383709487079531,93.961,12.39629142335048,118.75358284670097,69.16841715329903,67.81296724208238,102.1362807523211,88.98070393786199,13.15557681445911,11.206978735746128,1.9485980787129815,0.0,0.0,,,,0.0,0.0
2025-09-24,112.3,110.3,113.59,105.6,186724.0,-0.05943549074784682,-0.06127504221351632,114.624,103.795,95.7055,64.45876666666666,9.027142857142858,0.06801187248903677,250819.0,246010.8,0.7590073281335616,95.7055,12.099696592542315,119.90489318508463,71.50610681491537,66.09697933227346,103.39223755965631,90.55991105357592,12.832326506080392,11.532048289812982,1.3002782162674098,0.0,0.0,,,,0.0,0.0
