date,open,close,high,low,vol,ret,ret_1d,vol_ma5,vol_ma20,vol_ratio,vol_ratio_5,ma5,ma10,ma20,ma60,pct_ma5,pct_ma20,ma5_slope,ma10_slope,ma20_slope,atr,atr_pct,rsi,macd,macd_signal,macd_hist,macd_hist_chg,k,d,j,bb_mid,bb_std,bb_upper,bb_lower,bb_width,bb_pos,obv,mfi,upper_shadow,lower_shadow,body_pct,amplitude,hl_spread,cumret_5d,cumret_10d,cumret_20d,ret_accel,consec_up,consec_down,gap,intraday_rev
2026-04-16,51.538,52.868,53.168,50.618,1428402.0,1.9476262100351027,4.747673450858736,1684777.2,,,0.8478284250285438,53.21,55.293000000000006,,,-0.6427363277579379,,-1.279999999999994,0.11800000000000921,,,,,0.5059228626151508,0.8074097233320751,-0.3014868607169242,-0.07274066727620632,16.48492614760124,17.139991599368475,15.174795244066765,,,,,,,-739387.0,,0.5674510100627925,1.7401830975259034,2.515699477945081,4.94780550273584,4.823333585533777,-11.100128596752434,3.0060828112060127,,2.978199896053668,1,0,-0.6170696903081497,2.5806201249563534
2026-04-17,52.318,55.378,55.828,52.318,2134174.0,4.747673450858736,9.462241323269183,1693756.8,,,1.2600238711956757,53.14399999999999,55.519000000000005,,,4.2036730392894945,,-0.0660000000000096,0.2259999999999991,,,,,0.584342815248462,0.7627963417153525,-0.1784535264668905,0.12303333425003371,25.94439625674201,20.07479315182632,37.68360246657339,,,,,,,1394787.0,,0.8125970602044185,0.0,5.525660009390014,6.708972055506719,6.338257069594433,-0.34584112146229806,4.987156664479231,,2.800047240823633,2,0,-1.0403268517818043,5.8488474330058535
2026-04-20,58.078,60.618,60.718,57.228,2218726.0,9.462241323269183,-1.7981457652842425,1730478.2,,,1.2821461720812202,54.624,55.803,,,10.973198594024604,,1.480000000000011,0.2839999999999918,,,,,1.057129469701927,0.8216629673126674,0.23546650238925948,0.41392002885615,50.29956450119434,30.149716934948994,90.59925963368502,,,,,,,3613513.0,,0.1649675014022261,1.4022237619189042,4.190174535616482,6.0091600950445985,5.757365798937612,13.586135248837827,5.6764773205546195,,4.714567872410447,3,0,4.875582361226485,4.373428837081165
2026-04-21,59.228,59.528,60.128,56.998,1832092.0,-1.7981457652842425,10.045692783228066,1782983.8,,,1.0275427067817442,56.05,55.913,,,6.205173951828727,,1.4259999999999948,0.10999999999999943,,3.7185714285714284,6.246760228079943,,1.3285477377814061,0.9230399214064151,0.405507816374991,0.17004131398573152,62.93898359485563,41.079472488251206,106.65800580806446,,,,,,,1781421.0,48.474626850378634,1.00792904179546,3.7461362720064577,0.503964520897724,5.284662659552918,5.2580298346996415,13.328821532860212,2.753335882176812,,-11.260387088553426,0,1,-2.293048269490911,0.5065171878165684
2026-04-22,59.428,65.508,65.508,59.278,2036964.0,10.045692783228066,5.709226354033103,1930071.6,,,1.055382608603743,58.779999999999994,56.635000000000005,,,11.446070091867986,,2.729999999999997,0.7220000000000084,,3.8692857142857138,5.906585019059831,72.21864951768487,2.003094269891747,1.1390507911034815,0.8640434787882656,0.4585356624132746,75.29265572990374,52.48386690213539,120.91023338544045,,,,,,,3818385.0,53.096817631846996,0.0,0.22897966660560326,9.281309153080537,10.483273877633433,9.510288819686142,24.405088002106844,13.038639810746156,,11.84383854851231,1,0,-0.16798817363257867,10.230867604496195
2026-04-23,66.498,69.248,70.028,65.758,2734389.0,5.709226354033103,0.028881700554528322,2191269.0,,,1.2478563791118298,62.056000000000004,57.633,,,11.589532035580765,,3.2760000000000105,0.9979999999999976,,3.9178571428571436,5.65771884077106,74.13947919784495,2.807105435848378,1.4726617200524608,1.334443715795917,0.47040023700765143,82.18892143971945,62.38555174799675,121.79566082316485,,,,,,,6552774.0,56.376606144228965,1.126386321626619,1.068622920517573,3.9712338262476896,6.421245751751947,6.166243068391881,28.166688146104843,17.066559549352412,,-4.336466429194963,2,0,1.5112657995970098,4.1354627206833285
2026-04-24,67.728,69.268,71.028,66.278,2212030.0,0.028881700554528322,2.656349252179946,2206840.2,,,1.0023516881738876,64.834,58.98900000000001,,,6.839004226177618,,2.7779999999999987,1.3560000000000088,,3.8757142857142868,5.595244969847962,69.96871741397288,3.4066343500782352,1.8594562460576158,1.5471781040206194,0.21273438822470236,85.25153965653027,70.00754771750792,115.73952353457497,,,,,,,8764804.0,57.90145325468168,2.5408558064329925,2.093318704163522,2.223248830628871,7.013347507677771,6.8574233412253855,23.447896395800637,23.10205527433834,,-5.680344653478575,3,0,-2.195009242144192,2.2738010866997493
2026-04-27,69.268,71.108,74.218,68.628,2495122.0,2.656349252179946,-4.345502615739438,2262119.4,,,1.1030019016679669,66.932,60.778,,,6.239168110918547,,2.097999999999999,1.7889999999999873,,4.025000000000001,5.660403892670305,71.16154873164218,3.984309318775942,2.284426860601281,1.699882458174661,0.1527043541540416,85.77503773712188,75.26337772404591,106.79835776327383,,,,,,,11259926.0,59.883329545247804,4.373628846262023,0.9000393767227324,2.587613208077858,8.070104521568405,7.861281431062614,16.6420043247114,30.228139573549228,,2.6274675516254176,4,0,0.0,2.6563492521799437
2026-04-28,69.728,68.018,71.328,67.408,1765843.0,-4.345502615739438,-1.3378811491075893,2248869.6,,,0.7852136024249694,68.63,62.339999999999996,,,-0.8917383068628804,,1.6979999999999933,1.5619999999999976,,3.9964285714285728,5.8755455488673185,64.78274080826496,4.1450027065729955,2.656542029795624,1.4884606767773714,-0.21142178139728962,81.75962967785526,77.42879504198237,90.42129894960104,,,,,,,9494083.0,59.607984471668594,2.352318503925444,0.89682142962157,2.5140404010702957,5.6218448829738445,5.76318033461731,14.094647474256206,27.42346900711642,,-7.001851867919384,0,1,-1.9407099060584034,-2.4523864157870494
2026-04-29,66.728,67.108,67.928,65.078,1237637.0,-1.3378811491075893,-2.5034273111998684,2089004.2,1855405.6,0.6670439067339238,0.5924530932010572,68.95,63.864999999999995,59.52,,-2.671501087744741,12.748655913978496,0.3200000000000074,1.5249999999999986,,3.8714285714285728,5.768952392305795,61.93666260657734,4.151072993803474,2.9554482225971945,1.1956247712062797,-0.2928359055710916,77.01783531035099,77.29180846477192,76.46988900150913,59.52,6.585510090941685,72.69102018188337,46.34897981811663,44.25746028858659,0.7880566537449101,8256446.0,53.87951631118372,1.2219109495142055,2.458723252071275,0.5662514156285534,4.27107061503416,4.246885617214034,2.7110735419205505,27.1161615440274,,3.0076214666318486,0,2,-1.8965567937898882,0.5694760820045703
2026-04-30,67.428,65.428,67.728,63.028,1609348.0,-2.5034273111998684,9.323225530353984,1863996.0,1871503.2,0.8599226546874192,0.8633859729312724,68.186,65.121,60.206999999999994,,-4.044818584460167,8.67174913216072,-0.7639999999999958,1.2560000000000002,0.6869999999999905,3.9335714285714296,6.012061240709528,65.69767441860463,3.974506147687137,3.159259807615183,0.8152463400719538,-0.3803784311343259,67.66345815115153,74.0823583602318,54.825657732991004,60.206999999999994,6.440557265853388,73.08811453170676,47.325885468293215,42.789424923038105,0.7026610347710422,6647098.0,54.31148814417032,0.4585192883780601,3.6681543070245133,3.056795255853763,6.970398054220793,7.183468851256336,-5.501580123312421,22.665108022792424,25.671190833998438,-1.1655461620922791,0,3,0.4768432973713911,-2.9661268315833187
2026-05-06,67.228,71.528,71.998,67.228,1915747.0,9.323225530353984,5.815904261268301,1804739.4,1893796.8,1.01159057825,1.0615089358607674,68.638,66.736,61.1275,,4.210495643812466,17.01443703734,0.4519999999999982,1.615000000000009,0.9205000000000041,4.197142857142859,5.867831977886784,76.4824992768296,4.277486468847435,3.382905139861634,0.8945813289858013,0.07933498891384749,73.23518193429462,73.79996621825273,72.10561336637838,61.1275,6.685016612190519,74.49753322438103,47.75746677561896,43.74474082657081,0.8889481733311662,8562845.0,61.5514492912195,0.6570853372106011,0.0,6.011631808522552,7.0952579282442,6.6687171457331536,3.792763706487034,27.24066010228767,32.2278167667669,11.826652841553852,1,0,2.751115730268382,6.396144463616368
2026-05-07,74.278,75.688,76.358,71.528,1908904.0,5.815904261268301,1.7307895571292642,1687495.8,1904325.7,1.0024041580702292,1.1312051858143883,69.554,68.243,62.023,,8.819047071340254,22.03214936394563,0.9159999999999968,1.5069999999999908,0.8955000000000055,4.380714285714288,5.787858426321594,80.71748878923763,4.797969780652814,3.6659180680198697,1.132051712632944,0.23747038364714257,80.84921574698485,76.14971606116345,90.24821511862768,62.023,7.376527852444861,76.77605570488973,47.26994429511028,47.57285427950833,0.9631243951539781,10471749.0,67.65598167918316,0.8852129796004672,3.633336856569073,1.8629108973681383,6.502598346751391,6.381460733537679,6.952318715575389,23.59432304028679,29.270800360841406,-3.5073212690856828,2,0,3.8446482496365055,1.8982740515361165
2026-05-08,73.978,76.998,79.218,73.978,1633023.0,1.7307895571292642,-2.9611158731395637,1660931.8,1902539.15,0.8583387101390266,0.9831969018836294,71.35,69.99,62.95150000000001,,7.915907498248089,22.313209375471583,1.7959999999999923,1.7469999999999999,0.9285000000000068,4.593571428571431,5.965832136641771,82.4974146845915,5.255579557359006,3.9838503658876974,1.2717291914713087,0.1396774788383648,82.66208782967614,78.32050665066768,91.34525018769307,62.95150000000001,8.039162220687325,79.02982444137466,46.87317555862536,51.081624556601966,0.9368147953232576,12104772.0,72.49822935222191,2.8831917712148347,0.0,3.922179796877854,7.083186893400753,6.8053715680926885,13.028610888444092,27.123258362700298,29.876594244877108,-4.085114704139037,3,0,-2.2592749180847793,4.08229473627296
2026-05-11,79.028,74.718,79.628,73.558,2388971.0,-2.9611158731395637,0.14722021467383772,1891198.6,1924433.75,1.2413890579501632,1.2632047210694846,72.872,70.911,63.773,,2.5332089142606264,17.16243551346181,1.5220000000000056,0.9210000000000065,0.8214999999999932,4.8450000000000015,6.484381273588695,77.34668335419272,5.372332749281412,4.261546842566441,1.1107859067149715,-0.16094328475633723,78.58195413544675,78.40765581226071,78.93055078181882,63.773,8.370183611140833,80.51336722228167,47.032632777718334,52.49985800348633,0.8269044177666559,9715801.0,68.41022995254093,0.803019352766394,1.5525040820150386,5.768355684038655,7.680821987143788,8.123879118820089,11.405376164412118,14.116449706332666,27.15508951707882,-4.691905430268828,0,1,2.6364321151198746,-5.453763223161413
2026-05-12,75.228,74.828,78.228,74.388,1770023.0,0.14722021467383772,0.4410113861121445,1923333.6,1915843.95,0.9238868332673964,0.9202891271696184,74.75200000000001,71.46900000000001,64.551,,0.10166952054793638,15.920744837415379,1.8800000000000097,0.5580000000000069,0.7779999999999987,4.868571428571429,6.506349800303936,75.8988015978695,5.411357811337069,4.491509036320567,0.9198487750165025,-0.19093713169846893,76.08274854009704,77.6326867215395,72.98287217721213,64.551,8.6479441426698,81.8468882853396,47.2551117146604,53.58828921423247,0.7970937320609034,11485824.0,61.692569778569236,4.009194419201368,0.5880151814828644,0.5345592558935044,5.10448237358429,5.131768856577737,14.056023690285823,8.554443566973402,25.62100311632581,3.1083360878134014,1,0,0.6825664498514292,-0.5317169139150204
2026-05-13,73.068,75.158,76.728,73.058,1523329.0,0.4410113861121445,-1.902658399638102,1844850.0,1887546.6,0.8070417970078195,0.8257197062091769,75.478,72.05799999999999,65.5235,,-0.42396459895597816,14.703884865735198,0.7259999999999849,0.5889999999999844,0.9724999999999966,4.749285714285714,6.319068780816033,72.27328431372547,5.406589893445201,4.674525207745494,0.7320646856997071,-0.18778408931679547,75.0792620789402,76.7815451740064,71.67469588880783,65.5235,8.694664107794416,82.91282821558883,48.134171784411166,53.078142088224325,0.7770233524996976,13009153.0,55.30704817860172,2.0889326485537043,0.013305303493960596,2.780808430240298,5.022718563529845,4.883046382287963,5.173809546043984,8.966573252531017,32.068628526869354,0.2937911714383068,2,0,-2.3520607259314765,2.860349263699572
2026-05-14,76.608,73.728,76.928,73.408,1430964.0,-1.902658399638102,-5.696614583333314,1749262.0,1857338.85,0.7704377690694404,0.8180386928887725,75.086,72.32000000000001,66.549,,-1.808592813573774,10.787540008114302,-0.3919999999999959,0.26200000000001467,1.025500000000008,4.7421428571428565,6.431942894345238,71.52819890842933,5.227166711125989,4.785053508421593,0.44211320270439547,-0.2899514829953116,71.53878516106053,75.03395850302445,64.54843847713269,66.549,8.370380045449739,83.28976009089948,49.80823990910053,50.31107932771183,0.7144167875598015,11578189.0,55.33642097974878,0.4340277777777685,0.4340277777777685,3.9062500000000133,4.594820384294064,4.77430555555555,-2.544753114862419,4.40756560071297,34.6357051742622,-2.3436697857502464,0,1,1.929269006626045,-3.759398496240614
2026-05-15,73.708,69.528,74.238,67.698,1583769.0,-5.696614583333314,2.8765389483373704,1739411.2,1858049.1,0.8523827491964555,0.9105201806220404,73.59200000000001,72.471,67.40549999999999,,-5.522339384715739,3.148852838418255,-1.4939999999999856,0.15099999999999625,0.8564999999999827,4.764285714285713,6.852326709075067,56.44230769230771,4.691981406333156,4.766439088003906,-0.07445768167074984,-0.5165708843751453,60.7447322760484,70.27088309403244,41.69243064008032,67.40549999999999,7.695363522072374,82.79622704414474,52.01477295585524,45.666086726290146,0.5689538575374675,9994420.0,48.97139690782465,0.7622828213094021,2.6320331377287025,6.011966402025072,8.872849622836064,9.406282361063177,-9.972157255324998,3.0564536331190943,30.479922640235515,-3.7939561836952125,0,2,-0.027126736111105717,-5.671026211537408
2026-05-18,68.738,71.528,72.678,68.738,1291686.0,2.8765389483373704,5.130857845878523,1519954.2,1857557.15,0.6953681075169074,0.849819027441748,72.95400000000001,72.91300000000001,68.389,,-1.954656358801439,4.589919431487535,-0.6380000000000052,0.4420000000000073,0.9835000000000065,4.7228571428571415,6.602808890025083,53.86965376782077,4.3787509663235795,4.6889014636678406,-0.31015049734426103,-0.2356928156735112,52.055627968978534,64.19913138568114,27.768621135573312,68.389,6.809739851279582,82.00847970255916,54.769520297440835,39.8294453861269,0.6152393508619194,11286106.0,46.24543481553831,1.6077619953025268,0.0,3.900570405994864,5.731909569670339,5.50833240129739,-4.134502433848064,7.270873730564053,34.38703527459145,8.573153531670684,1,0,-1.1362328845932663,4.058890279030531
2026-05-19,70.128,75.198,75.838,66.248,1941733.0,5.130857845878523,0.41224500651613205,1554296.2,1883223.7,1.031068693538638,1.2492683183552789,73.02799999999999,73.89000000000001,69.50550000000001,,2.9714630004929643,8.189999352569192,0.07399999999998386,0.9770000000000039,1.1165000000000163,5.068571428571427,6.740300843867426,58.9549984898822,4.376205738779618,4.626362318690196,-0.2501565799105787,0.05999391743368232,57.00071261708682,61.79965846281637,47.40282092562771,69.50550000000001,5.900973046433683,81.30744609286738,57.703553907132644,33.95974733759879,0.741167852962839,13227839.0,45.89077716781466,0.8510864650655611,5.159711694459953,6.742200590441226,13.674994296144177,12.752998749966741,0.8491351973566212,14.905158887642443,37.57026691043487,2.254318897541152,2,0,-1.957275472542229,7.229637234770696
2026-05-20,74.428,75.508,77.858,73.728,1710653.0,0.41224500651613205,-7.787254330666949,1591761.0,1862047.65,0.9186945350190153,1.0746921177237034,73.09799999999998,74.288,70.512,,3.2969438288325414,7.08531881098252,0.06999999999999318,0.3979999999999819,1.0064999999999884,4.964285714285713,6.574516229122363,56.96643445218491,4.3490696688944155,4.57090378873104,-0.2218341198366245,0.028322460073954225,61.069732676463445,61.5563498673654,60.09649829465954,70.512,5.014668378603751,80.5413367572075,60.4826632427925,28.447177096685678,0.7490693114083371,14938492.0,44.36812483529647,3.112253006303979,0.9270540869841644,1.430312019918417,5.5489869403987875,5.46961911320656,0.8203688177606088,5.9941783638045925,33.23483846609226,-4.7186128393623905,3,0,-1.023963403281997,1.4510668028161422
2026-05-21,75.718,69.628,75.728,69.108,1630204.0,-7.787254330666949,4.524042052048038,1631609.0,1832621.55,0.8895475446089783,0.999138886828891,72.27799999999999,73.682,70.9625,,-3.666399180940247,-1.8805707239739375,-0.8199999999999932,-0.6059999999999945,0.45050000000000523,5.157142857142854,7.406708302899485,52.34215885947047,3.80918733871205,4.418560498727242,-0.6093731600151919,-0.38753904017856744,49.13368326911215,57.41546100128099,32.57012780477447,70.9625,4.4522158587192875,79.86693171743858,62.05806828256143,25.096161261056395,0.42506540325383724,13308288.0,44.501441158757295,0.014362038260456865,0.7468259895444305,8.74648130062619,8.742967326131158,9.507669328431078,-5.064227113268238,-7.608980228130657,15.985342812156134,-8.19949933718308,0,1,0.27811622609525877,-8.043001664069314
2026-05-22,70.388,72.778,73.028,69.418,1319919.0,4.524042052048038,0.49465497815273096,1578839.0,1807012.9,0.730442488816765,0.8360060778838121,72.928,73.26,71.625,,-0.2056823168056048,1.6097731239092576,0.6500000000000057,-0.42199999999999704,0.6624999999999943,5.204999999999998,7.151886559125008,57.74378585086042,3.594075116048245,4.253663422191442,-0.6595883061431973,-0.05021514612800537,50.92495968636416,55.251960562975384,42.270957933141716,71.625,3.556997699124763,78.73899539824953,64.51100460175047,19.864559576263954,0.5810374434796313,14628207.0,49.666246536146055,0.34351040149495726,1.3328203578004325,3.283959438291792,5.128715121895777,4.960290197587182,5.156429522113115,-4.815727733211883,22.307530629488415,12.311296382714987,1,0,1.0915149077957218,3.3954651361027453
2026-05-25,72.828,73.138,73.468,69.398,1462518.0,0.49465497815273096,-5.469113183297325,1613005.4,1778290.6,0.8224291350356348,0.9067037221326104,73.25,73.102,72.00649999999999,,-0.15290102389077784,1.571385916549224,0.32200000000000273,-0.15800000000000125,0.3814999999999884,5.159999999999998,7.055156006453552,60.92377444035139,3.4132997265988507,4.085590683072924,-0.6722909564740736,-0.012702650330876253,53.731770425419924,54.745230517123574,51.70485024201261,72.00649999999999,3.2634584093371823,78.53341681867435,65.47958318132562,18.12868787866197,0.5866795174072578,16090725.0,55.7552343071072,0.45120183762202726,4.689764554677469,0.4238562717055461,5.588509913769439,5.564822664005041,2.774545551928475,-1.3599568819195884,12.75649282441308,-4.0293870738953075,2,0,0.06870208029898754,0.42566046026253945
2026-05-26,71.738,69.138,71.808,67.398,1596622.0,-5.469113183297325,-1.0413954699297068,1543983.2,1721402.25,0.9275124393499544,1.0340928580051907,72.038,72.53299999999999,72.001,,-4.025653127516021,-3.976333662032471,-1.2120000000000033,-0.5690000000000168,-0.005499999999983629,5.100714285714283,7.37758437576193,46.39951792708647,2.9136802650461817,3.8512085994675758,-0.937528334421394,-0.2652373779473205,44.11862501516654,51.2030286831379,29.949817679223827,72.001,3.2684409610377485,78.5378819220755,65.46411807792451,18.157753148082648,0.2810118008762363,14494103.0,48.63769960434898,0.10124678179873209,2.516705718996802,3.760594752523929,6.147369594914844,6.378547253319463,-7.825425477247372,-6.976290279890751,1.5781532870826505,-5.963768161450056,0,1,-1.9141896141540726,-3.624299534416898
2026-05-27,68.368,68.418,71.328,67.748,1332688.0,-1.0413954699297068,2.616270572071655,1468390.2,1677435.15,0.7944795958281905,0.9075843736903175,70.62,71.85900000000001,71.9585,,-3.1180968564146108,-4.920197058026494,-1.4179999999999922,-0.6739999999999782,-0.04250000000000398,5.011428571428572,7.324722399702667,37.78151260504201,2.431600285025766,3.567286936579214,-1.1356866515534478,-0.19815831713205379,35.64267794579867,46.016245104024826,14.89554362934635,71.9585,3.3110969322471866,78.58069386449438,65.33630613550562,18.405591735498593,0.2326792244045606,13161415.0,41.5143686549514,4.253266684205905,0.906194276360008,0.07308018357743776,5.236367891411184,5.232541144143351,-9.279065953693213,-8.458697135932603,0.5078761165984154,4.427717713367619,0,2,-1.11371459978595,0.0731336297683293
2026-05-28,67.228,70.208,70.708,65.348,1603202.0,2.616270572071655,9.457611668185972,1462989.8,1632839.15,0.9818493144287973,1.0958394925241448,70.736,71.507,71.9135,,-0.746437457588789,-2.371599212943329,0.11599999999999966,-0.35200000000000387,-0.045000000000001705,5.019999999999998,7.150182315405648,38.76943433675155,2.168983773214592,3.28762630390629,-1.118642530691698,0.01704412086174978,36.71142558496889,42.91463859767285,24.304999559560983,71.9135,3.329329749205876,78.57215949841175,65.25484050158825,18.51852433385039,0.37193368271745963,14764617.0,34.25573043048678,0.7121695533272562,2.6777575205104767,4.244530537830452,7.972868447670613,7.634457611668186,1.1244589490453927,-3.9397681642228455,0.4677974364901245,3.657666042001362,1,0,-1.7393083691426405,4.432676860831802
2026-05-29,70.218,76.848,77.258,69.208,3239282.0,9.457611668185972,-2.0299812617114332,1846862.4,1706511.1,1.8981898213260961,1.7539379219588855,71.55,72.239,72.355,,7.404612159329144,6.209660700711761,0.813999999999993,0.7319999999999993,0.4415000000000049,5.161428571428571,6.716412361321793,53.07892454466608,2.4681989417589563,3.1237408314768236,-0.6555418897178673,0.46310064097383075,55.1164366676238,46.98190462098984,71.38550076089172,72.355,3.3707739233157015,79.09654784663141,65.6134521533686,18.634642655328328,0.8332320783160385,18003899.0,47.24019560329477,0.5335207162190253,1.314282739954202,8.627420362273574,11.464296903927764,10.475223818446802,6.058028565183326,11.21445808729644,14.270911720415535,6.841341096114317,2,0,0.01424339106655241,9.442023412800129
2026-06-01,74.968,75.288,80.538,73.128,2372171.0,-2.0299812617114332,10.041440867070461,2028793.0,1763237.8,1.3453494474766818,1.169252358421978,71.97999999999999,72.615,72.764,,4.59572103362046,3.468748282117532,0.4299999999999926,0.37599999999999056,0.4089999999999918,5.41642857142857,7.194278731575511,50.63817980022196,2.5500547126497395,3.0090036077114073,-0.4589488950616678,0.1965929946561995,58.556887117893595,50.84023211995776,73.99019711376525,72.764,3.1921456239041426,79.14829124780829,66.3797087521917,17.547939222165613,0.6976726861314858,15631728.0,56.338751476743866,6.973222824354479,2.4439485708213837,0.42503453405588304,9.884217266033502,9.842205929231746,3.533392325319162,6.307937877247636,13.57881160781169,-11.487592929897406,0,1,-2.4463876743701793,0.4268487888165526
2026-06-02,74.338,82.848,82.848,74.338,1913933.0,10.041440867070461,10.030417149478566,2092255.2,1778467.05,1.0761700645508163,0.9147703396794044,74.72200000000001,73.38,73.635,,10.874976579855986,12.511713179873693,2.7420000000000186,0.7650000000000006,0.8710000000000093,5.762142857142856,6.955077801688462,58.8860642477467,3.1882031973915304,3.044843525647432,0.14335967174409836,0.6023085668057662,72.37125807859573,58.017240772837084,101.07929269011302,73.635,3.4511891162017267,80.53737823240346,66.73262176759656,18.7475473141942,1.167378669336697,17545661.0,63.68771785005218,0.0,0.0,10.271823097721136,11.447711802846467,10.271823097721136,19.04394637568695,11.218520898439575,26.123679786082022,12.071422128781894,1,0,-1.2618212729784335,11.447711802846467
2026-06-03,89.728,91.158,91.158,87.848,699163.0,10.030417149478566,7.064656969218275,1965550.2,1717637.85,0.4070491343678762,0.3557085441012903,79.27000000000001,74.94500000000001,74.6165,,14.996846221773671,22.168689230934174,4.548000000000002,1.565000000000012,0.9814999999999969,6.104285714285715,6.696379598373939,67.37786640079761,4.3147502643841875,3.2988248733947834,1.0159253909894042,0.8725657192453058,81.58083871906382,65.87177342157933,112.99896931403279,74.6165,5.179172129536546,84.9748442590731,64.25815574092691,27.764219064343926,1.2984625528115148,18244824.0,68.90897295418803,0.0,2.062353276728313,1.568704886022079,3.688926533523541,3.6310581627503917,30.11575899509522,20.83669304140201,26.830871405206604,-0.011023717591895021,2,0,8.30436461954422,1.593705420827397
