date,open,close,high,low,vol,ret,ret_1d,vol_ma5,vol_ma20,vol_ratio,vol_ratio_5,ma5,ma10,ma20,ma60,pct_ma5,pct_ma20,ma5_slope,ma10_slope,ma20_slope,atr,atr_pct,rsi,macd,macd_signal,macd_hist,macd_hist_chg,k,d,j,bb_mid,bb_std,bb_upper,bb_lower,bb_width,bb_pos,obv,mfi,upper_shadow,lower_shadow,body_pct,amplitude,hl_spread,cumret_5d,cumret_10d,cumret_20d,ret_accel,consec_up,consec_down,gap,intraday_rev
2026-04-21,377.3,381.58,386.66,360.52,154608.0,-0.8883116883116937,7.9721159389905205,173730.6,,,0.8899295806265562,371.92,373.80699999999996,,,2.597332759733267,,3.415999999999997,2.4479999999999222,,27.01785714285715,7.080522339445765,,17.581551828518116,15.326680998272485,2.254870830245631,-0.25632854569357555,61.90477656095128,61.86615722798326,61.9820152268873,,,,,,,243700.0,62.15285279937179,1.3313066722574667,4.397505110330738,1.1216520782011565,6.928173866949389,6.850463860789362,4.768439580899109,7.449237199677993,,-6.111192882113103,0,1,-1.999999999999997,1.134375828253372
2026-04-22,382.29,412.0,417.96,382.29,202629.0,7.9721159389905205,-6.548543689320397,180076.6,,,1.1252378154629752,382.598,378.79699999999997,,,7.6848284622501914,,10.677999999999997,4.990000000000009,,27.54500000000001,6.685679611650487,76.59846547314578,20.0486908946138,16.27108297754075,3.7776079170730483,1.5227370868274175,71.84239134080096,65.19156859892249,85.1440368245579,,,,,,,446329.0,65.25778004709541,1.446601941747568,0.0,7.211165048543684,9.330612885505756,8.657766990291252,14.356467728394428,14.021185118506086,,8.860427627302215,1,0,0.18606845222496893,7.771587015093248
2026-04-23,411.2,385.02,422.88,381.5,213286.0,-6.548543689320397,-4.3789932990493945,186574.0,,,1.1431710742118408,385.898,377.46799999999996,,,-0.2275212620951761,,3.3000000000000114,-1.3290000000000077,,28.07928571428572,7.292942110613922,63.26582150613667,19.600908785206002,16.937048139073802,2.6638606461322,-1.1137472709408485,64.81306838606294,65.06540186130265,64.30840143558353,,,,,,,233043.0,57.71884415288081,3.033608643706822,0.9142382213910919,6.799646771596282,10.063229571984435,10.747493636694196,5.044476282458221,-2.5273585708142967,,-14.520659628310916,0,1,-0.19417475728155617,-6.36673151750973
2026-04-24,378.39,368.16,385.0,364.35,164065.0,-4.3789932990493945,2.536940460669257,188940.8,,,0.8683407712892081,386.352,375.846,,,-4.708659460802571,,0.4539999999999509,-1.6219999999999573,,27.153571428571432,7.375481157260818,54.01868199548349,17.6817529013656,17.085989091532163,0.5957638098334357,-2.068096836298764,52.8167594304589,60.9825210510214,36.48523618933392,,,,,,,68978.0,51.54123179873737,1.795415036940464,1.0348761408083447,2.7786831812255435,5.457332381933978,5.608974358974352,1.3791484561104461,-3.409075878801448,,2.1695503902710023,0,2,-1.7219884681315245,-2.7035598192341133
2026-04-27,378.0,377.5,394.0,374.09,175410.0,2.536940460669257,-1.0622516556291317,181999.6,,,0.9637933270183011,384.852,376.678,,,-1.9103447559061602,,-1.5,0.8319999999999936,,27.427857142857142,7.26565752128666,55.11073253833049,16.72171050916745,17.01313337505922,-0.2914228658917679,-0.8871866757252036,48.868821236677775,56.94462111290686,32.71722148421961,,,,,,,244388.0,51.79939463149845,4.23841059602649,0.9033112582781524,0.13245033112582782,5.267195767195774,5.27417218543047,-1.3067922770217066,3.082284686972126,,6.915933759718651,1,0,2.6727509778357166,-0.13227513227513227
2026-04-28,370.51,373.49,381.16,368.0,112319.0,-1.0622516556291317,-0.7952020134407989,173541.8,,,0.6472158292699511,383.23400000000004,377.577,,,-2.5425719012405024,,-1.6179999999999382,0.8990000000000009,,26.682142857142857,7.144004620510016,52.86771740772446,15.459093700360654,16.702325440119505,-1.2432317397588513,-0.9518088738670833,44.49822213558609,52.79582145379994,27.90302349915838,,,,,,,132069.0,53.68628850668841,2.053602506091198,0.6720394120324482,0.7978794612974962,3.5518609484224513,3.5235213794211426,-1.4807322443391446,3.2877073365599645,,-3.5991921162983886,0,1,-1.851655629139075,0.8042967801139019
2026-04-29,365.0,370.52,375.99,358.1,122974.0,-0.7952020134407989,-4.485587822519699,157610.8,184024.9,0.6682465253343434,0.780238410058194,374.938,378.768,368.7425,,-1.1783281502541771,0.48204370258377455,-8.29600000000005,1.190999999999974,,24.72357142857143,6.672668527629123,41.59661324463259,14.056768921946741,16.17321413648495,-2.11644521453821,-0.8732134747793587,36.05634280069225,47.21599523609738,13.737037929881993,368.7425,22.199104267135585,413.1407085342712,324.3442914657288,24.080874070263768,0.5200176995725843,9095.0,47.110029702425244,1.4763035733563714,1.8622476519486069,1.4897981215588854,4.901369863013695,4.828349346863864,-10.248050196770464,4.1084175316239655,,0.2670496421883328,0,2,-2.2731532303408417,1.5123287671232828
2026-04-30,359.1,353.9,365.0,336.99,207769.0,-4.485587822519699,2.020344730149759,156507.4,185268.3,1.1214492711381279,1.3275346724819401,368.714,377.306,371.0375,,-4.017748173381,-4.618805376815024,-6.2239999999999895,-1.461999999999989,2.295000000000016,25.096428571428568,7.091389819561619,40.9307307783861,11.472078352853714,15.232986979758705,-3.7609086269049907,-1.6444634123667807,30.60021953003032,41.67740333407503,8.4458519219409,371.0375,17.454470660911806,405.9464413218236,336.12855867817643,18.816934310857306,0.25453996381599797,-198674.0,37.94141705087042,1.667137609494201,4.778185928228305,1.4693416219271112,7.800055694792533,7.914665159649617,-8.185094329969765,-3.140618047511545,15.962204471747675,-3.6903858090789003,0,3,-3.0821548094569686,-1.4480646059593554
2026-05-06,362.0,361.05,370.0,353.5,173789.0,2.020344730149759,7.796704057609749,158452.2,184350.65,0.9427089082680208,1.0967913351786847,367.292,376.822,372.4655,,-1.699465275584538,-3.0648476167591383,-1.4220000000000255,-0.48399999999998045,1.4279999999999973,24.533571428571427,6.795062021484954,47.459216201012566,9.886670318916401,14.163723647590244,-4.277053328673842,-0.5161447017688516,29.737671094301273,37.69749258748378,13.818028107936257,372.4655,15.151114419668742,402.7677288393375,342.16327116066253,16.271160061448636,0.3116392681785055,-24885.0,45.81394486488854,2.2157595900844758,2.091123113142227,0.26312145132252834,4.558011049723757,4.570004154549231,-1.785756300770612,-0.40660784466016686,10.03125050059872,6.505932552669458,1,0,2.288782141847986,-0.26243093922651617
2026-05-07,380.11,389.2,392.0,368.18,202035.0,7.796704057609749,2.063206577595067,163777.2,185126.45,1.0913351387659624,1.233596617844242,369.632,377.242,374.3005,,5.293913946844424,3.980625192859745,2.340000000000032,0.4200000000000159,1.8349999999999795,25.54785714285714,6.56419762149464,56.731712634906785,10.777456955359753,13.486470309144147,-2.7090133537843943,1.568039974889448,40.08746513206455,38.49415010234404,43.27409519150558,374.3005,14.824671639214326,403.94984327842866,344.65115672157134,15.842534689870122,0.7512618890085181,177150.0,53.58419360241979,0.7194244604316575,3.0652620760534446,2.335560123329901,6.266607034805712,6.120246659815003,3.47400729616988,2.1672150191481725,11.809728446144963,5.77635932745999,2,0,5.2790472233762635,2.391413012022829
2026-05-08,373.38,397.23,405.0,373.0,194562.0,2.063206577595067,0.7753694333257677,180225.8,186236.3,1.0447050333366803,1.0795457698065427,374.38,378.807,376.30699999999996,,6.103424328222667,5.560087906948332,4.7479999999999905,1.5649999999999977,2.00649999999996,26.41928571428571,6.650878764012212,60.404094827586206,11.993116491543447,13.187799545624006,-1.19468305408056,1.5143302997038344,50.10371700386561,42.364005736184566,65.58313953922772,376.30699999999996,15.087518054757412,406.4820361095148,346.1319638904851,16.037456709290474,0.8466938684690186,371712.0,60.92333504610775,1.9560456158900337,0.09566246255317963,6.004078241824641,8.570357276768975,8.055786320267854,6.599465529394078,5.118733285054933,12.567970484732927,-5.733497480014682,3,0,-4.064748201438848,6.387594407841883
2026-05-11,404.4,400.31,404.99,385.0,193999.0,0.7753694333257677,2.785341360445659,194430.8,184997.1,1.0486596816923075,0.9977791584460899,380.338,377.63800000000003,378.2175,,5.251118741750753,5.841215702604991,5.958000000000027,-1.1689999999999827,1.9105000000000132,25.914999999999996,6.473732857035797,58.891312860099575,13.05458061258139,13.161155759015484,-0.10657514643409449,1.0881079076464655,64.4371297694741,49.72171374728108,93.86796181386013,378.2175,15.604209578794647,409.42591915758925,347.0090808424107,16.50289537506291,0.8539509625342168,565711.0,61.39658421747126,0.14738577602358965,3.8245359846119262,1.0217081761634672,4.9431256181998044,4.993629936798983,8.170036976160645,-2.0780132206098196,11.943171897896264,-1.2878371442692993,4,0,1.8049996223850058,-1.0113748763600334
2026-05-12,406.05,411.46,430.0,406.0,178592.0,2.785341360445659,-1.0936664560346032,188595.4,183197.55,0.9748601987308237,0.9469584093779594,391.85,380.28200000000004,378.875,,5.004465994640795,8.600461893764429,11.512,2.6440000000000055,0.6575000000000273,27.157857142857143,6.600363861093944,62.16562550056062,14.62690058647064,13.454304724506517,1.1725958619641226,1.279171008398217,69.64697301264226,56.36346683573481,96.21398536645717,378.875,16.731698406884657,412.3383968137693,345.4116031862307,17.664610657219026,0.9868752592772071,744303.0,62.13886958863608,4.505905798862592,0.012151849511498414,1.3148301171438215,5.910602142593277,5.832887765517912,15.440966159126003,7.255871829156236,4.728513258341937,2.0099719271198913,5,0,1.4338887362294246,1.3323482329762266
2026-05-13,393.0,406.96,412.98,393.0,138534.0,-1.0936664560346032,-0.5553371338706481,181544.4,177682.6,0.7796711664507385,0.7630860549815913,401.03200000000004,384.162,380.004,,1.4781862793991352,7.0936095409521895,9.182000000000016,3.8799999999999386,1.129000000000019,26.007142857142856,6.390589457721363,56.358582348853375,15.333112525141985,13.830066284633611,1.5030462405083735,0.33045037854425097,71.50747202742255,61.411468566297394,91.69947894967287,380.004,17.84732661684713,415.6986532336943,344.30934676630574,18.786461844451257,0.877591565654357,605769.0,55.136954903218104,1.4792608610182916,0.0,3.430312561431094,5.08396946564886,4.909573422449386,12.32695497294164,10.541198672171028,7.132122793369577,-3.879007816480262,0,1,-4.486462839644189,3.552162849872768
2026-05-14,410.82,404.7,419.68,398.72,142031.0,-0.5553371338706481,-7.474672596985421,169543.6,173262.05,0.81974673622989,0.8377255172120918,404.13199999999995,386.88199999999995,381.78,,0.14054813773718502,6.003457488606008,3.099999999999909,2.7199999999999704,1.7759999999999536,25.63714285714285,6.3348512125383865,56.739738805970156,15.53139125173476,14.170331278053842,1.3610599736809181,-0.1419862668274554,71.93785595291239,64.92026436183573,85.97303913506568,381.78,18.469981620256977,418.71996324051395,344.840036759486,19.351439698524793,0.8102331186792094,463738.0,61.33532380497329,2.1892760069187087,1.4776377563627283,1.512231282431432,5.1019911396718705,5.179145045712868,3.974913781461244,7.448921077631122,10.531205764603246,0.5383293221639551,0,2,0.9484961666994333,-1.48970351978969
2026-05-15,400.01,374.45,404.7,366.66,155276.0,-7.474672596985421,6.6844705568166685,161686.4,172296.15,0.901215726526681,0.9603528806380748,399.57599999999996,386.978,382.2775,,-6.288165455382701,-2.047596314195836,-4.555999999999983,0.09600000000006048,0.4975000000000023,25.755714285714276,6.878278618163781,39.04289466005251,13.096636507592507,13.955592323961575,-0.8589558163690683,-2.2200157900499864,61.38365037580462,63.7413930331587,56.66816506109646,382.2775,18.11054443513063,418.49858887026124,346.0564111297387,18.950154728050315,0.39194830630248356,308462.0,53.89186742673928,1.2525036720523428,2.0803845640272303,6.826011483509148,9.509762255943592,10.158899719588721,-5.562965393119244,1.0365001362748334,4.324207472834796,-6.919335463114773,0,3,-1.1588831233012102,-6.3898402539936505
2026-05-18,368.0,399.48,401.99,367.5,165299.0,6.6844705568166685,-0.39551416841895337,155946.4,172016.15,0.9609504688949264,1.0599731702687591,399.40999999999997,389.874,384.321,,0.0175258506296913,3.9443590123880794,-0.16599999999999682,2.896000000000015,2.0435000000000514,25.26357142857142,6.324114205610148,54.26800472255019,13.036510864659533,13.771776032101169,-0.7352651674416357,0.12369064892743253,60.95729197166933,62.81335934599558,57.24515722301683,384.321,17.59799955736593,419.5169991147319,349.12500088526815,18.315938559033658,0.7153511816866557,473761.0,62.31266115372309,0.6283168118554098,0.12516271152498248,7.880244317612902,9.372282608695654,8.633723840993293,0.3461357303716568,8.5161727065323,12.624590238156262,14.15914315380209,1,0,-1.7225263720122816,8.55434782608696
2026-05-19,395.49,397.9,398.98,376.99,124501.0,-0.39551416841895337,0.01256597134959847,145128.2,169201.25,0.7358160770088873,0.857869111585481,396.698,394.274,385.78999999999996,,0.3030012755294955,3.139013452914802,-2.711999999999989,4.399999999999977,1.4689999999999372,25.393571428571423,6.381897820701539,59.648325979756024,12.714799767037789,13.560380779088494,-0.8455810120507046,-0.11031584460906885,57.07856934517981,60.90176267905699,49.432182677425445,385.78999999999996,17.43508350545256,420.66016701090507,350.91983298909486,18.077278836105194,0.6736441353465958,349260.0,68.71593796493596,0.27142498115105324,4.6494093993465695,0.6056798190500046,5.560191155275736,5.526514199547627,-2.8347197984929555,12.606246360633046,9.465628313121497,-7.079984725235622,0,1,-0.9987984379693624,0.6093706541252543
2026-05-20,396.9,397.95,406.42,382.01,129645.0,0.01256597134959847,-5.566025882648573,143350.4,168071.95,0.7713660726849423,0.9043923142174699,394.896,397.964,387.393,,0.7733681779506436,2.7251395869311055,-1.801999999999964,3.6899999999999977,1.6030000000000086,25.291428571428572,6.355428715021628,57.06000138092936,12.32183751372122,13.31267212601504,-0.9908346122938188,-0.14525360024311418,54.51906728053561,58.774197546216534,46.00880674917376,387.393,16.97695654951761,421.3469130990352,353.43908690096475,17.529440696675067,0.655460726562029,478905.0,68.14813134030817,2.1284080914687844,3.741676089961047,0.26385224274406616,6.150163769211395,6.133936424173898,-1.7284873711087538,10.598467601832885,10.191859757172715,0.40808013976855184,1,0,-0.25131942699170645,0.2645502645502674
2026-05-21,397.95,375.8,402.03,374.0,137435.0,-5.566025882648573,3.4220329962746154,142431.2,164437.9,0.8357866404277846,0.964922011469397,389.11600000000004,396.62399999999997,386.933,,-3.4221157701045524,-2.8772423132687006,-5.779999999999973,-1.3400000000000318,-0.45999999999997954,26.353571428571424,7.012658709039761,50.70871939620789,10.106589736749868,12.671455648162006,-2.564865911412138,-1.5740312991183192,41.15606485158536,52.90148664800615,17.665221258743784,386.933,17.168764814719676,421.27052962943935,352.59547037056063,17.748566097716846,0.3378887456356925,341470.0,67.313412837734,1.0856838744012731,0.47897817988291946,5.894092602448104,7.043598442015322,7.458754656732297,-6.739176119886679,-2.7642623384254366,-0.5970473192772676,-5.578591853998171,0,1,0.0,-5.566025882648568
2026-05-22,380.0,388.66,389.98,375.86,100802.0,3.4220329962746154,-0.6766839911490852,131536.4,161747.6,0.6232055375164762,0.7663430046739914,391.95799999999997,395.767,387.287,,-0.841416682399631,0.354517450882691,2.8419999999999277,-0.8569999999999709,0.353999999999985,26.088571428571424,6.712440546640103,55.247020710401486,9.281690883148428,11.993502695159291,-2.711811812010863,-0.14694590059872503,39.01510522786462,48.27269284129231,20.499930001009247,387.287,17.125519308299697,421.53803861659935,353.0359613834006,17.68767793217917,0.5200431878193416,442272.0,72.27426480116809,0.3396284670405993,1.0651983739000634,2.2281685792209194,3.715789473684212,3.6329954201615817,4.157529473373358,-1.405435919745888,3.7132973653090415,8.988058878923187,1,0,1.1176157530601354,2.278947368421059
2026-05-25,388.66,386.03,389.88,378.05,108557.0,-0.6766839911490852,-5.724943657228709,120188.0,157044.0,0.6912521331601335,0.9032266116417612,389.26800000000003,394.339,385.98850000000004,,-0.8318176680333488,0.010751615656924531,-2.689999999999941,-1.4279999999999973,-1.2984999999999332,24.538571428571426,6.356648817079353,60.11204129162207,8.31982778265558,11.25876771265855,-2.93893993000297,-0.2271281179921072,38.187864694849495,44.911083459144706,24.741427166259072,385.98850000000004,16.107387084322806,418.20327416864563,353.77372583135445,16.692090136698674,0.5006441144020236,333715.0,74.9778297231542,0.31603761365696204,2.0671968499857427,0.6812941999326613,3.0437914887047763,3.064528663575366,-3.203625074592396,-2.857489344220741,-4.935502564830564,-4.098716987423701,0,1,0.0,-0.6766839911490897
2026-05-26,384.0,363.93,384.99,358.48,149897.0,-5.724943657228709,0.596268513175624,125267.2,153874.55,0.974150696135261,1.196618109129924,382.474,389.586,384.93399999999997,,-4.848434141928597,-5.456519818981946,-6.79400000000004,-4.752999999999986,-1.0545000000000755,25.327857142857138,6.959540885021058,50.828443217121155,5.708455521213523,10.148705274369545,-4.4402497531560225,-1.5013098231530524,28.42698604928964,39.416384322526355,6.448189502816206,384.93399999999997,16.847474400758394,418.62894880151674,351.2390511984832,17.506870685113178,0.18832123586645025,183818.0,68.09467398085285,0.27203033550408295,1.4975407358557933,5.51479680158272,6.903645833333331,7.284367872942596,-8.533054563402152,-11.367774361895108,-4.111902532738877,-5.048259666079624,0,2,-0.5258658653472458,-5.226562499999998
2026-05-27,362.99,366.1,375.0,360.07,114707.0,0.596268513175624,1.2155148866429988,122279.6,151406.65,0.7576087311884914,0.9380714362820944,376.10400000000004,385.5,384.831,,-2.6599025801374134,-4.867331374031717,-6.369999999999948,-4.086000000000013,-0.1029999999999518,24.183571428571423,6.605728333398367,42.18750000000002,3.770560381665348,8.873076295828705,-5.102515914163357,-0.6622661610073344,24.249613561437155,34.36079406882996,4.027252546651539,384.831,16.961334946220877,418.7536698924418,350.90833010755824,17.629905019315895,0.22391618850476444,298525.0,61.38880012273359,2.4310297732859807,0.7975962851679912,0.8494946735864555,4.11306096586683,4.078120732040428,-7.949352021576127,-9.677839392684882,0.8633592794861418,6.321212170404333,1,0,-0.2582914296705404,0.8567729138543799
2026-05-28,360.66,370.55,373.0,351.37,116444.0,1.2155148866429988,8.70597760086358,118081.4,148458.35,0.7843546691715219,0.9861332944900721,375.054,382.08500000000004,384.4835,,-1.2008937379683893,-3.6239526533648343,-1.0500000000000682,-3.4149999999999636,-0.347500000000025,23.44285714285714,6.3265030745802555,40.75280743102731,2.564282874820776,7.61131761162712,-5.047034736806344,0.05548117735701297,27.780093570173968,32.16722723594463,19.00582623863265,384.4835,17.18910158853718,418.86170317707433,350.10529682292565,17.882797663397437,0.2973497927126721,414969.0,54.10390662508386,0.6611793280259044,2.5070840642288545,2.6690055323168225,5.997338213275659,5.837268924571582,-1.1678112522845554,-7.906987372171234,-0.4580662945401164,0.6192463734673748,2,0,-1.485932805244468,2.7421948649697736
2026-05-29,369.97,402.81,407.0,365.0,253337.0,8.70597760086358,-7.753034929619429,148588.4,155509.25,1.629079942189934,1.7049581259371527,377.884,384.921,385.9495,,6.596204126133943,4.368576717938487,2.830000000000041,2.835999999999956,1.4660000000000082,25.014999999999993,6.210123879744791,50.72071033210332,4.163418356639795,6.9217377606296555,-2.7583194039898604,2.2887153328164835,49.34275996535177,37.89240481241367,72.24347027122795,385.9495,17.450470503383922,420.8504410067678,351.0485589932322,18.08575526423422,0.741547928417324,668306.0,55.40501841027483,1.0401926466572322,1.2338323278965337,8.152727092177447,11.352271805822092,10.426752066731213,4.116133352304409,8.273662825677766,9.310162961952596,7.490462714220581,3,0,-0.1565240858183738,8.876395383409458
2026-06-01,399.99,371.58,399.99,367.0,183223.0,-7.753034929619429,10.000538242101298,163521.6,158521.7,1.1558228305651528,1.1204819424467471,374.99399999999997,382.131,386.00249999999994,,-0.9104145666330629,-3.736374764412137,-2.890000000000043,-2.7900000000000205,0.05299999999994043,25.452142857142853,6.8497074269720795,39.69615543613064,2.8775738668211943,6.112904981867963,-3.235331115046769,-0.47701171105690854,45.004946214542734,40.26325194645669,54.48833475071481,386.00249999999994,17.402686385183504,420.80787277036694,351.19712722963294,18.03375510281255,0.2928121601346682,485083.0,46.215292141240624,0.0,1.2325744119705,7.645729048926214,8.24770619265482,8.878303460896714,-2.9602175861659346,-6.163842660758331,2.3523300457739653,-16.459012530483008,0,1,-0.7000819244805226,-7.102677566939179
2026-06-02,373.11,408.74,408.74,368.58,197541.0,10.000538242101298,8.868718500758433,173050.4,158010.3,1.2501779947256604,1.1415229320475422,383.956,383.21500000000003,388.7445,,6.454906291345881,5.143609748819595,8.962000000000046,1.08400000000006,2.7420000000000755,26.893571428571423,6.579627985656266,50.393491909098955,4.801683467483883,5.850660678991147,-1.048977211507264,2.186353903539505,63.33663080969515,47.95437823420285,94.10113596067976,388.7445,16.367921925458123,421.48034385091626,356.0086561490838,16.841829968483793,0.8054068209003926,682624.0,54.68362761589201,0.0,1.1082839947154743,8.717032832607524,10.763581785532423,9.825316827322998,12.765264313164073,4.232209749761919,16.83845611039496,17.753573171720728,1,0,0.411755207492338,9.549462624963144
2026-06-03,423.0,444.99,449.61,420.99,211772.0,8.868718500758433,2.449493247039247,192463.4,159909.45,1.3243244848881663,1.1003234900765548,399.73400000000004,387.919,392.9415,,11.321528816663074,13.245864842476548,15.77800000000002,4.703999999999951,4.197000000000003,28.315714285714282,6.3632248557752495,57.74301418303418,9.14619459657871,6.50976746250866,2.6364271340700496,3.6854043455773136,73.99016429658288,56.63297358832953,108.70454571308959,392.9415,19.37788111685446,431.69726223370895,354.1857377662911,19.72597052421744,1.171493695390789,894396.0,56.577299214560995,1.0382255781028797,0.4516955437200815,4.941684082788379,6.765957446808511,6.4316052046113406,21.03771430074688,13.088362279170754,23.68682988100364,-1.1318197413428646,2,0,3.4887703674707615,5.1985815602836905
