date,pnl,reason
20240125,0.0,无分钟数据
20240126,0.0,无分钟数据
20240129,0.0,无分钟数据
20240130,0.0,无分钟数据
20240131,0.0,无分钟数据
20240201,0.0,无分钟数据
20240202,0.0,无分钟数据
20240205,0.0,无分钟数据
20240206,0.0,无分钟数据
20240207,0.0,无分钟数据
20240208,0.0,无分钟数据
20240219,0.0,无分钟数据
20240220,0.0,无分钟数据
20240221,0.0,无分钟数据
20240222,0.0,无分钟数据
20240223,0.0,无分钟数据
20240226,0.0,无分钟数据
20240227,0.0,无分钟数据
20240228,0.0,无分钟数据
20240229,0.0,无分钟数据
20240301,0.0,无分钟数据
20240304,0.0,无分钟数据
20240305,0.0,无分钟数据
20240306,0.0,无分钟数据
20240307,0.0,无分钟数据
20240308,0.0,无分钟数据
20240311,0.0,无分钟数据
20240312,0.0,无分钟数据
20240313,0.0,无分钟数据
20240314,0.0,无分钟数据
20240315,0.0,无分钟数据
20240318,0.0,无分钟数据
20240319,0.0,无分钟数据
20240320,0.0,无分钟数据
20240321,0.0,强牛禁反T
20240322,0.0,强牛禁反T
20240325,0.0,无分钟数据
20240326,0.0,无分钟数据
20240327,0.0,无分钟数据
20240328,0.0,无分钟数据
20240329,0.0,无分钟数据
20240401,0.0,无分钟数据
20240402,0.0,无分钟数据
20240403,0.0,无分钟数据
20240408,0.0,无分钟数据
20240409,0.0,无分钟数据
20240410,0.0,无分钟数据
20240411,0.0,无分钟数据
20240412,0.0,无分钟数据
20240415,0.0,无分钟数据
20240416,0.0,无分钟数据
20240417,0.0,无分钟数据
20240418,0.0,无分钟数据
20240419,0.0,无分钟数据
20240422,0.0,无分钟数据
20240423,0.0,无分钟数据
20240424,0.0,无分钟数据
20240425,0.0,无分钟数据
20240426,0.0,无分钟数据
20240429,0.0,无分钟数据
20240430,0.0,无分钟数据
20240506,0.0,无分钟数据
20240507,0.0,无分钟数据
20240508,0.0,无分钟数据
20240509,0.0,无分钟数据
20240510,0.0,无分钟数据
20240513,0.0,无分钟数据
20240514,0.0,无分钟数据
20240515,0.0,无分钟数据
20240516,0.0,无分钟数据
20240517,0.0,无分钟数据
20240520,0.0,无分钟数据
20240521,0.0,无分钟数据
20240522,0.0,无分钟数据
20240523,0.0,无分钟数据
20240524,0.0,无分钟数据
20240527,0.0,无分钟数据
20240528,0.0,缩量(量比0.38)
20240529,0.0,缩量(量比0.30)
20240530,0.0,缩量(量比0.37)
20240531,0.0,无分钟数据
20240603,0.0,无分钟数据
20240604,0.0,无分钟数据
20240605,0.0,无分钟数据
20240606,0.0,无分钟数据
20240607,0.0,无分钟数据
20240611,0.0,无分钟数据
20240612,0.0,无分钟数据
20240613,0.0,无分钟数据
20240614,0.0,无分钟数据
20240617,0.0,无分钟数据
20240618,0.0,无分钟数据
20240619,0.0,无分钟数据
20240620,0.0,无分钟数据
20240621,0.0,无分钟数据
20240624,0.0,无分钟数据
20240625,0.0,无分钟数据
20240626,0.0,无分钟数据
20240627,0.0,无分钟数据
20240628,0.0,无分钟数据
20240701,0.0,无分钟数据
20240702,0.0,无分钟数据
20240703,0.0,无分钟数据
20240704,0.0,无分钟数据
20240705,0.0,无分钟数据
20240708,0.0,无分钟数据
20240709,0.0,无分钟数据
20240710,0.0,无分钟数据
20240711,0.0,无分钟数据
20240712,0.0,无分钟数据
20240715,0.0,无分钟数据
20240716,0.0,无分钟数据
20240717,0.0,无分钟数据
20240718,0.0,无分钟数据
20240719,0.0,无分钟数据
20240722,0.0,无分钟数据
20240723,0.0,无分钟数据
20240724,0.0,无分钟数据
20240725,0.0,无分钟数据
20240726,0.0,无分钟数据
20240729,0.0,无分钟数据
20240730,0.0,无分钟数据
20240731,0.0,无分钟数据
20240801,0.0,无分钟数据
20240802,0.0,无分钟数据
20240805,0.0,无分钟数据
20240806,0.0,无分钟数据
20240807,0.0,无分钟数据
20240808,0.0,无分钟数据
20240809,0.0,无分钟数据
20240812,0.0,无分钟数据
20240813,0.0,无分钟数据
20240814,0.0,无分钟数据
20240815,0.0,无分钟数据
20240816,0.0,无分钟数据
20240819,0.0,无分钟数据
20240820,0.0,无分钟数据
20240821,0.0,缩量(量比0.34)
20240822,0.0,无分钟数据
20240823,0.0,无分钟数据
20240826,0.0,无分钟数据
20240827,0.0,无分钟数据
20240828,0.0,缩量(量比0.38)
20240829,0.0,无分钟数据
20240830,0.0,无分钟数据
20240902,0.0,无分钟数据
20240903,0.0,缩量(量比0.38)
20240904,0.0,缩量(量比0.38)
20240905,0.0,无分钟数据
20240906,0.0,无分钟数据
20240909,0.0,无分钟数据
20240910,0.0,无分钟数据
20240911,0.0,无分钟数据
20240912,0.0,无分钟数据
20240913,0.0,无分钟数据
20240918,0.0,无分钟数据
20240919,0.0,无分钟数据
20240920,0.0,无分钟数据
20240923,0.0,无分钟数据
20240924,0.0,无分钟数据
20240925,0.0,无分钟数据
20240926,0.0,无分钟数据
20240927,0.0,无分钟数据
20240930,0.0,强牛禁反T
20241008,0.0,强牛禁反T
20241009,0.0,无分钟数据
20241010,0.0,无分钟数据
20241011,0.0,无分钟数据
20241014,0.0,无分钟数据
20241015,0.0,无分钟数据
20241016,0.0,无分钟数据
20241017,0.0,无分钟数据
20241018,0.0,无分钟数据
20241021,0.0,无分钟数据
20241022,0.0,无分钟数据
20241023,0.0,无分钟数据
20241024,0.0,无分钟数据
20241025,0.0,无分钟数据
20241028,0.0,无分钟数据
20241029,0.0,无分钟数据
20241030,0.0,无分钟数据
20241031,0.0,无分钟数据
20241101,0.0,无分钟数据
20241104,0.0,无分钟数据
20241105,0.0,无分钟数据
20241106,0.0,无分钟数据
20241107,0.0,无分钟数据
20241108,0.0,无分钟数据
20241111,0.0,无分钟数据
20241112,0.0,无分钟数据
20241113,0.0,无分钟数据
20241114,0.0,无分钟数据
20241115,0.0,无分钟数据
20241118,0.0,无分钟数据
20241119,0.0,无分钟数据
20241120,0.0,无分钟数据
20241121,0.0,无分钟数据
20241122,0.0,无分钟数据
20241125,0.0,无分钟数据
20241126,0.0,无分钟数据
20241127,0.0,无分钟数据
20241128,0.0,无分钟数据
20241129,0.0,无分钟数据
20241202,0.0,无分钟数据
20241203,0.0,无分钟数据
20241204,0.0,无分钟数据
20241205,0.0,无分钟数据
20241206,0.0,无分钟数据
20241209,0.0,无分钟数据
20241210,0.0,无分钟数据
20241211,0.0,无分钟数据
20241212,0.0,无分钟数据
20241213,0.0,无分钟数据
20241216,0.0,无分钟数据
20241217,0.0,无分钟数据
20241218,0.0,无分钟数据
20241219,0.0,无分钟数据
20241220,0.0,无分钟数据
20241223,0.0,无分钟数据
20241224,0.0,无分钟数据
20241225,0.0,无分钟数据
20241226,0.0,无分钟数据
20241227,0.0,无分钟数据
20241230,0.0,无分钟数据
20241231,0.0,无分钟数据
20250102,0.0,无分钟数据
20250103,0.0,无分钟数据
20250106,0.0,无分钟数据
20250107,0.0,无分钟数据
20250108,0.0,无分钟数据
20250109,0.0,无分钟数据
20250110,0.0,无分钟数据
20250113,0.0,无分钟数据
20250114,0.0,无分钟数据
20250115,0.0,无分钟数据
20250116,0.0,无分钟数据
20250117,0.0,无分钟数据
20250120,0.0,无分钟数据
20250121,0.0,无分钟数据
20250122,0.0,无分钟数据
20250123,0.0,无分钟数据
20250124,0.0,RSI超买(78)
20250127,0.0,强牛禁反T
20250205,0.0,无分钟数据
20250206,0.0,无分钟数据
20250207,0.0,无分钟数据
20250210,0.0,无分钟数据
20250211,0.0,无分钟数据
20250212,0.0,无分钟数据
20250213,0.0,无分钟数据
20250214,0.0,无分钟数据
20250217,0.0,无分钟数据
20250218,0.0,无分钟数据
20250219,0.0,无分钟数据
20250220,0.0,无分钟数据
20250221,0.0,无分钟数据
20250224,0.0,无分钟数据
20250225,0.0,无分钟数据
20250226,0.0,无分钟数据
20250227,0.0,无分钟数据
20250228,0.0,无分钟数据
20250303,0.0,无分钟数据
20250304,0.0,无分钟数据
20250305,0.0,无分钟数据
20250306,0.0,无分钟数据
20250307,0.0,无分钟数据
20250310,0.0,无分钟数据
20250311,0.0,无分钟数据
20250312,0.0,无分钟数据
20250313,0.0,无分钟数据
20250314,0.0,无分钟数据
20250317,0.0,无分钟数据
20250318,0.0,无分钟数据
20250319,0.0,无分钟数据
20250320,0.0,缩量(量比0.35)
20250321,0.0,无分钟数据
20250324,0.0,无分钟数据
20250325,0.0,无分钟数据
20250326,0.0,缩量(量比0.32)
20250327,0.0,无分钟数据
20250328,0.0,缩量(量比0.36)
20250331,0.0,无分钟数据
20250401,0.0,无分钟数据
20250402,0.0,无分钟数据
20250403,0.0,无分钟数据
20250407,0.0,无分钟数据
20250408,0.0,无分钟数据
20250409,0.0,无分钟数据
20250410,0.0,无分钟数据
20250411,0.0,无分钟数据
20250414,0.0,无分钟数据
20250415,0.0,无分钟数据
20250416,0.0,无分钟数据
20250417,0.0,无分钟数据
20250418,0.0,无分钟数据
20250421,0.0,无分钟数据
20250422,0.0,无分钟数据
20250423,0.0,无分钟数据
20250424,0.0,无分钟数据
20250425,0.0,无分钟数据
20250428,0.0,无分钟数据
20250429,0.0,无分钟数据
20250430,0.0,无分钟数据
20250506,0.0,无分钟数据
20250507,0.0,无分钟数据
20250508,0.0,无分钟数据
20250509,0.0,无分钟数据
20250512,0.0,无分钟数据
20250513,0.0,无分钟数据
20250514,0.0,无分钟数据
20250515,0.0,无分钟数据
20250516,0.0,无分钟数据
20250519,0.0,无分钟数据
20250520,0.0,无分钟数据
20250521,0.0,无分钟数据
20250522,0.0,缩量(量比0.40)
20250523,0.0,无分钟数据
20250526,0.0,缩量(量比0.39)
20250527,0.0,缩量(量比0.34)
20250528,0.0,无分钟数据
20250529,0.0,无分钟数据
20250530,0.0,无分钟数据
20250603,0.0,无分钟数据
20250604,0.0,无分钟数据
20250605,0.0,无分钟数据
20250606,0.0,无分钟数据
20250609,0.0,无分钟数据
20250610,0.0,无分钟数据
20250611,0.0,无分钟数据
20250612,0.0,无分钟数据
20250613,0.0,无分钟数据
20250616,0.0,无分钟数据
20250617,0.0,无分钟数据
20250618,0.0,无分钟数据
20250619,0.0,无分钟数据
20250620,0.0,无分钟数据
20250623,0.0,无分钟数据
20250624,0.0,无分钟数据
20250625,0.0,无分钟数据
20250626,0.0,无分钟数据
20250627,0.0,无分钟数据
20250630,0.0,强牛禁反T
20250701,0.0,无分钟数据
20250702,0.0,无分钟数据
20250703,0.0,无分钟数据
20250704,0.0,无分钟数据
20250707,0.0,无分钟数据
20250708,0.0,无分钟数据
20250709,0.0,无分钟数据
20250710,0.0,无分钟数据
20250711,0.0,无分钟数据
20250714,0.0,无分钟数据
20250715,0.0,无分钟数据
20250716,0.0,无分钟数据
20250717,0.0,无分钟数据
20250718,0.0,无分钟数据
20250721,0.0,无分钟数据
20250722,0.0,无分钟数据
20250723,0.0,无分钟数据
20250724,0.0,无分钟数据
20250725,0.0,无分钟数据
20250728,0.0,无分钟数据
20250729,0.0,无分钟数据
20250730,0.0,RSI超买(77)
20250731,0.0,RSI超买(81)
20250801,0.0,RSI超买(80)
20250804,0.0,RSI超买(81)
20250805,0.0,RSI超买(86)
20250806,78.68924999999945,正常
20250807,-118.95825000000059,止损
20250808,49.83799999999974,正常
20250811,62.446750000000065,正常
20250812,44.6597499999998,正常
20250813,49.39400000000023,正常
20250814,0.0,未触发
20250815,0.0,未触发
20250818,-92.28449999999975,止损
20250819,-98.55599999999959,止损
20250820,127.05799999999908,正常
20250821,0.0,未触发
20250822,68.44074999999975,正常
20250825,0.0,缩量(量比0.22)
20250826,0.0,RSI超买(75)
20250827,0.0,RSI超买(78)
20250828,0.0,强牛禁反T
20250829,0.0,强牛禁反T
20250901,0.0,强牛禁反T
20250902,244.00800000000163,正常
20250903,-192.00625000000036,止损
20250904,0.0,未触发
20250905,135.8987500000003,正常
20250908,0.0,未触发
20250909,121.79325000000063,正常
20250910,0.0,未触发
20250911,168.20200000000114,正常
20250912,0.0,未触发
20250915,0.0,未触发
20250916,-186.95874999999978,止损
20250917,180.9964999999993,正常
20250918,-205.6309999999994,止损
20250919,0.0,RSI超买(77)
20250922,0.0,未触发
20250923,158.06200000000172,正常
20250924,0.0,未触发
20250925,138.11275000000023,正常
20250926,0.0,未触发
20250929,0.0,未触发
20250930,0.0,未触发
20251009,0.0,未触发
20251010,0.0,未触发
20251013,-197.22949999999946,止损
20251014,197.26774999999907,正常
20251015,0.0,未触发
20251016,156.8739999999998,正常
20251017,0.0,未触发
20251020,129.20900000000074,正常
20251021,81.39049999999952,正常
20251022,220.67399999999907,正常
20251023,0.0,未触发
20251024,89.71025000000009,正常
20251027,-163.9514999999992,止损
20251028,0.0,未触发
20251029,0.0,未触发
20251030,284.3645000000015,正常
20251031,0.0,未触发
20251103,0.0,未触发
20251104,0.0,未触发
20251105,105.44150000000081,正常
20251106,81.4369999999999,正常
20251107,0.0,未触发
20251110,0.0,未触发
20251111,0.0,未触发
20251112,0.0,未触发
20251113,0.0,未触发
20251114,-132.81275000000005,止损
20251117,37.97200000000066,正常
20251118,80.76075000000128,正常
20251119,84.5367499999993,正常
20251120,0.0,未触发
20251121,60.787499999998545,正常
20251124,0.0,未触发
20251125,-148.42225000000053,止损
20251126,97.32549999999901,正常
20251127,113.92775000000074,正常
20251128,66.88299999999981,正常
20251201,0.0,未触发
20251202,0.0,未触发
20251203,0.0,未触发
20251204,0.0,未触发
20251205,0.0,未触发
20251208,-172.04625000000124,止损
20251209,0.0,未触发
20251210,115.17525000000205,正常
20251211,0.0,强牛禁反T
20251212,0.0,强牛禁反T
20251215,0.0,未触发
20251216,0.0,未触发
20251217,116.347749999999,正常
20251218,98.8377500000006,正常
20251219,108.92100000000028,正常
20251222,-216.8099999999995,止损
20251223,291.99325000000135,正常
20251224,0.0,RSI超买(75)
20251225,0.0,未触发
20251226,0.0,未触发
20251229,0.0,未触发
20251230,138.45724999999948,正常
20251231,0.0,未触发
20260105,0.0,未触发
20260106,0.0,未触发
20260107,-226.86475000000064,止损
20260108,0.0,未触发
20260109,0.0,未触发
20260112,0.0,未触发
20260113,72.28974999999991,正常
20260114,0.0,未触发
20260115,105.6820000000007,正常
20260116,75.89025000000038,正常
20260119,0.0,未触发
20260120,214.74174999999923,正常
20260121,66.57899999999972,正常
20260122,0.0,未触发
20260123,-223.3824999999997,止损
20260126,-378.1139999999996,紧急
20260127,267.8912500000006,正常
20260128,0.0,未触发
20260129,0.0,强牛禁反T
20260130,0.0,强牛禁反T
20260202,0.0,强牛禁反T
20260203,0.0,强牛禁反T
20260204,0.0,强牛禁反T
20260205,286.78349999999773,正常
20260206,0.0,RSI超买(76)
20260209,0.0,RSI超买(80)
20260210,0.0,RSI超买(84)
20260211,0.0,RSI超买(85)
20260212,0.0,强牛禁反T
20260213,0.0,RSI超买(76)
20260224,0.0,RSI超买(80)
20260225,0.0,RSI超买(76)
20260226,0.0,RSI超买(77)
20260227,-408.7689999999966,止损
20260302,0.0,RSI超买(76)
20260303,285.7517500000031,正常
20260304,1315.7739999999976,正常
20260305,0.0,未触发
20260306,0.0,未触发
20260309,0.0,未触发
20260310,376.9777499999982,正常
20260311,355.6759999999922,正常
20260312,310.8012499999968,正常
20260313,566.9537500000006,正常
20260316,0.0,未触发
20260317,0.0,未触发
20260318,0.0,未触发
20260319,442.42175000000134,正常
20260320,272.80625000000146,正常
20260323,510.77899999999863,正常
20260324,297.0852500000001,正常
20260325,312.3250000000007,正常
20260326,-456.8634999999995,止损
20260327,337.40999999999985,正常
20260330,0.0,强牛禁反T
20260331,0.0,强牛禁反T
20260401,0.0,RSI超买(76)
20260402,0.0,RSI超买(79)
20260403,0.0,RSI超买(82)
20260407,0.0,RSI超买(82)
20260408,0.0,RSI超买(83)
20260409,0.0,强牛禁反T
20260410,0.0,RSI超买(80)
20260413,0.0,未触发
20260414,0.0,未触发
20260415,0.0,未触发
20260416,-604.3834999999963,止损
20260417,0.0,未触发
20260420,356.8422500000015,正常
20260421,0.0,未触发
20260422,0.0,RSI超买(76)
20260423,0.0,未触发
20260424,0.0,未触发
20260427,420.07824999999866,正常
20260428,0.0,未触发
20260429,0.0,未触发
20260430,1773.7609999999986,正常
20260506,481.6912500000035,正常
20260507,315.35199999999895,正常
20260508,342.97525000000314,正常
20260511,0.0,未触发
20260512,339.765999999996,正常
20260513,554.2684999999983,正常
20260514,0.0,未触发
20260515,0.0,未触发
20260518,-766.2435000000041,止损
20260519,0.0,未触发
20260520,0.0,未触发
20260521,0.0,未触发
20260522,0.0,未触发
20260525,0.0,未触发
20260526,0.0,未触发
20260527,333.50424999999814,正常
20260528,-609.252999999997,止损
20260529,560.6717500000013,正常
20260601,0.0,未触发
20260602,555.1182499999995,正常
20260603,-736.0849999999991,止损
20260604,416.7734999999957,正常
20260605,744.8492500000066,正常
20260608,1683.7497499999954,正常
20260609,1414.9444999999978,正常
20260610,0.0,未触发
20260611,0.0,未触发
20260612,0.0,未触发
20260615,0.0,未触发
20260616,746.9997499999954,正常
20260617,0.0,未触发
20260618,462.940499999997,正常
20260622,0.0,未触发
20260623,0.0,RSI超买(75)
20260624,0.0,RSI超买(76)
20260625,0.0,未触发
20260626,0.0,未触发
20260629,0.0,未触发
20260630,0.0,未触发
20260701,0.0,未触发
20260702,0.0,未触发
20260703,-986.7562499999985,止损
20260706,0.0,未触发
20260707,645.4939999999988,正常
20260708,0.0,未触发
20260709,-745.5307499999981,止损
20260710,-737.2387499999968,止损
20260713,0.0,未触发
20260714,608.4552499999991,正常
20260715,0.0,未触发
20260716,1437.4717500000042,正常
20260717,2192.46875,正常
20260720,794.3447500000038,正常
20260721,661.9902500000026,正常
20260722,1062.7904999999955,正常
20260723,1053.7770000000019,正常
20260724,0.0,未触发
20260727,521.8689999999988,正常
20260728,0.0,未触发
20260729,0.0,未触发
20260730,547.391249999997,正常
20260731,0.0,未触发
20260803,0.0,未触发
20260804,472.79449999999997,正常
20260805,-456.2684999999983,止损
