code,date,direction,shares,price,commission,stamp_tax,pnl
000001.SZ,2020-07-30,sell,96400,13.357,321.89,1287.58,-79454.4
600690.SH,2020-07-30,buy,85200,18.018,383.78,0.0,0.0
300760.SZ,2020-07-30,buy,3900,338.488,330.03,0.0,0.0
002594.SZ,2020-08-10,sell,11700,81.898,239.55,958.21,-39071.01
600036.SH,2020-08-10,buy,62800,37.037,581.48,0.0,0.0
300750.SZ,2020-08-11,sell,5600,198.222,277.51,1110.04,5639.38
600030.SH,2020-08-11,buy,40700,31.341,318.9,0.0,0.0
300760.SZ,2020-08-13,sell,3900,312.687,304.87,1219.48,-102148.83
002415.SZ,2020-08-13,buy,40000,39.68,396.8,0.0,0.0
601012.SH,2020-08-19,sell,24200,53.486,323.59,1294.37,52475.33
600025.SH,2020-08-19,buy,652600,4.144,676.12,0.0,0.0
002415.SZ,2020-08-27,sell,40000,36.953,369.53,1478.12,-110912.85
000568.SZ,2020-08-27,buy,11900,142.622,424.3,0.0,0.0
600690.SH,2020-09-01,sell,85200,21.978,468.13,1872.53,335051.34
600519.SH,2020-09-01,buy,900,1803.782,405.85,0.0,0.0
600030.SH,2020-09-07,sell,40700,29.88,304.03,1216.12,-60991.8
600025.SH,2020-09-07,sell,652600,4.046,660.1,2640.39,-67379.28
600519.SH,2020-09-07,sell,900,1721.776,387.4,1549.6,-75741.93
600036.SH,2020-09-08,sell,62800,37.552,589.57,2358.29,29419.88
000568.SZ,2020-09-09,sell,11900,138.272,411.36,1645.43,-53832.38
002142.SZ,2020-09-09,sell,42500,33.147,352.18,1408.74,127300.53
002594.SZ,2020-09-18,buy,10600,115.615,306.38,0.0,0.0
300274.SZ,2020-09-18,buy,33300,28.038,233.42,0.0,0.0
600900.SH,2020-09-18,buy,124500,20.731,645.24,0.0,0.0
601012.SH,2020-09-18,buy,17000,72.122,306.52,0.0,0.0
601166.SH,2020-09-18,buy,157200,16.416,645.16,0.0,0.0
000002.SZ,2020-09-18,buy,83800,29.329,614.45,0.0,0.0
002594.SZ,2020-09-21,sell,10600,105.664,280.01,1120.04,-106883.51
300274.SZ,2020-09-21,sell,33300,26.543,220.97,883.9,-50874.38
600900.SH,2020-09-21,sell,124500,20.3,631.83,2527.31,-56822.37
601012.SH,2020-09-22,sell,17000,69.92,297.16,1188.64,-38920.48
000002.SZ,2020-09-23,sell,83800,28.671,600.66,2402.65,-58143.72
601166.SH,2020-09-24,sell,157200,15.944,626.6,2506.4,-77388.0
300750.SZ,2020-10-12,buy,7200,235.015,423.03,0.0,0.0
300124.SZ,2020-10-12,buy,25000,63.774,398.59,0.0,0.0
600031.SH,2020-10-12,buy,65700,27.467,451.15,0.0,0.0
300122.SZ,2020-10-12,buy,7000,155.946,272.91,0.0,0.0
002007.SZ,2020-10-12,buy,21600,62.022,334.92,0.0,0.0
002475.SZ,2020-10-12,buy,31000,62.062,480.98,0.0,0.0
002007.SZ,2020-10-22,sell,21600,53.576,289.31,1157.25,-183871.31
002304.SZ,2020-10-22,buy,9400,167.988,394.77,0.0,0.0
600031.SH,2020-10-23,sell,65700,24.755,406.6,1626.42,-180225.88
002475.SZ,2020-10-23,sell,31000,56.693,439.37,1757.49,-168628.11
000001.SZ,2020-10-23,buy,85100,18.148,386.1,0.0,0.0
002415.SZ,2020-10-23,buy,54600,39.189,534.93,0.0,0.0
300122.SZ,2020-10-26,sell,7000,142.278,248.99,995.94,-96922.4
002304.SZ,2020-10-26,sell,9400,167.333,393.23,1572.93,-8126.16
000001.SZ,2020-10-26,sell,85100,17.682,376.19,1504.76,-41523.09
300124.SZ,2020-10-27,sell,25000,62.737,392.11,1568.43,-27873.29
002594.SZ,2020-10-28,buy,6900,151.752,261.77,0.0,0.0
002460.SZ,2020-10-28,buy,22300,63.644,354.81,0.0,0.0
000963.SZ,2020-10-28,buy,73900,28.388,524.47,0.0,0.0
000568.SZ,2020-10-28,buy,10000,162.863,407.16,0.0,0.0
002460.SZ,2020-10-30,sell,22300,60.759,338.73,1354.93,-66015.78
000963.SZ,2020-10-30,sell,73900,27.862,514.75,2059.01,-41463.64
300750.SZ,2020-10-30,sell,7200,246.923,444.46,1777.84,83515.65
300274.SZ,2020-11-02,buy,22300,45.375,252.97,0.0,0.0
600104.SH,2020-11-02,buy,73900,24.124,445.69,0.0,0.0
000651.SZ,2020-11-02,buy,41100,60.25,619.07,0.0,0.0
002594.SZ,2020-11-11,sell,6900,164.186,283.22,1132.88,84378.84
600104.SH,2020-11-11,sell,73900,26.224,484.48,1937.94,152741.72
600690.SH,2020-11-11,buy,44200,28.028,309.71,0.0,0.0
601088.SH,2020-11-11,buy,88500,18.018,398.65,0.0,0.0
002415.SZ,2020-11-18,sell,54600,45.804,625.23,2500.91,358052.87
600809.SH,2020-11-18,buy,5100,259.239,330.53,0.0,0.0
600690.SH,2020-11-26,sell,44200,27.313,301.8,1207.22,-33127.05
600111.SH,2020-11-26,buy,100000,14.314,357.86,0.0,0.0
000568.SZ,2020-11-30,sell,10000,183.147,457.87,1831.47,200550.37
600025.SH,2020-11-30,buy,556200,4.615,641.66,0.0,0.0
601088.SH,2020-12-04,sell,88500,18.871,417.52,1670.09,73412.62
600031.SH,2020-12-04,buy,58500,32.082,469.2,0.0,0.0
000651.SZ,2020-12-08,sell,41100,65.594,673.98,2695.93,216274.66
601888.SH,2020-12-08,buy,8600,208.238,447.71,0.0,0.0
600111.SH,2020-12-09,sell,100000,12.617,315.43,1261.74,-171270.17
002049.SZ,2020-12-09,buy,13600,112.703,383.19,0.0,0.0
600025.SH,2020-12-10,sell,556200,4.366,607.04,2428.16,-141517.88
002304.SZ,2020-12-10,buy,6900,200.7,346.21,0.0,0.0
300274.SZ,2020-12-29,sell,22300,66.234,369.25,1477.01,463295.39
000568.SZ,2020-12-29,buy,7700,221.321,426.04,0.0,0.0
601888.SH,2021-01-08,sell,8600,290.709,625.02,2500.1,706125.22
002460.SZ,2021-01-08,buy,9200,123.794,284.73,0.0,0.0
600809.SH,2021-01-11,sell,5100,388.411,495.22,1980.9,656302.2
002304.SZ,2021-01-11,sell,6900,228.012,393.32,1573.28,186481.09
002594.SZ,2021-01-11,buy,6400,235.095,376.15,0.0,0.0
300750.SZ,2021-01-11,buy,3500,390.39,341.59,0.0,0.0
600031.SH,2021-01-14,sell,58500,41.259,603.41,2413.63,533816.98
002049.SZ,2021-01-14,sell,13600,131.149,445.91,1783.62,248637.84
000725.SZ,2021-01-14,buy,235600,7.027,413.89,0.0,0.0
300413.SZ,2021-01-14,buy,16700,83.864,350.13,0.0,0.0
000568.SZ,2021-01-18,sell,7700,231.778,446.17,1784.69,78287.19
002415.SZ,2021-01-18,buy,22800,59.84,341.09,0.0,0.0
300750.SZ,2021-01-28,sell,3500,369.53,323.34,1293.36,-74626.34
000725.SZ,2021-01-28,sell,235600,6.374,375.41,1501.62,-155818.07
600111.SH,2021-01-28,buy,54000,17.648,238.24,0.0,0.0
300274.SZ,2021-01-28,buy,9100,99.69,226.79,0.0,0.0
002460.SZ,2021-01-29,sell,9200,119.68,275.26,1101.06,-39220.25
000001.SZ,2021-01-29,buy,77100,23.113,445.5,0.0,0.0
002415.SZ,2021-02-03,sell,22800,59.84,341.09,1364.35,-1698.15
300122.SZ,2021-02-03,buy,6700,179.8,301.16,0.0,0.0
